UserName,HKEY,FullPath,Value,kgid
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Döviz Listesi;DOV_KOD;Tanim;SEMBOLU,0;1;2,14351
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Fatura Listesi;BelgeNo;carikod;cname;fseri;FaturaNo;fattar;irsaliye;fatura;AdresAdi;OdSekil;Muh;Location;iptal;Tutar;TutarParacinsi,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,14478
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Firma Kodlarının Listesi;CKod;CName;Unvan,0;1;2,15919
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Fiş Listesi;Fisno;FisTar;CMKod;BelgeNo,0;1;2;3,16010
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Fiyat Listesi;Tip;Tanim;Fiyat;ParaCinsi;FTarih,0;1;2;3;4,15502
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Fiyat Tipleri Listesi ;Tip;Tanim,0;1,15448
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Fiyat Tipleri;Tip;Tanim;ParaCinsi,0;1;2,15343
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Gider Tipleri;Gider_Tip;Tanim,0;1,15625
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Giriş Fişi Listesi;Fisno;FisTar;CariKod;BelgeNo;BelgeTar;Muh,0;1;2;3;4;5,14741
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Hizmet Listesi;SKod;Tanim;Birim;KDVOran,0;1;2;3,15910
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\İrsaliye Listesi;BelgeNo;carikod;cname;Seri;irsaliyeNo;irsaliyeTar;irsaliye;Fatura;DahiliNo;AdresAdi,0;1;2;3;4;5;6;7;9;10,14762
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\İrsaliye Listesi;BelgeNo;carikod;cname;Seri;irsaliyeNo;irsaliyeTar;irsaliye;Fatura;Fatura_1;DahiliNo;AdresAdi;OdSekil;Muh,0;1;2;3;4;5;6;7;8;9;10;11;12,13978
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\irsaliye Listesi;CariKod;COLUMN1;irsaliyeNo;irsaliyeTar,0;1;2;3,13965
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Kalite Grubu Seçimi;KGrupKod;KGrupTanim,0;1,14725
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Lokasyon Listesi;ckod;LName,0;1,15348
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Lokasyon Listesi;Location;CName;DefPc,0;1;2,15310
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Lokasyon Listesi;Location;LName,0;1,13931
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Lokasyon Seçimi;Location;LName,0;1,16032
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Lot Seçimi;Lot;Miktar,0;1,16027
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Marka Tanımlamaları;Marka;Tanim,0;1,14735
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Muhasebe Kodları;CODE;DEFINITION,0;1,15596
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Muhasebe Kodları;CODE;DEFINITION;DEFINITION2,0;1;2,14452
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Müşteri Listesi;MName;UyeNo;adr1;Sehir;MKod;Tel3;MuhKod;MM;OzKod1;OzKod2,0;1;2;3;4;5;6;7;8;9,14682
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Özel Kod Seçimi;Ozkod1,0,15990
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Para Cinsi Listesi;DOV_KOD;Tanim;SEMBOLU,0;1;2,15984
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Pos/Satış Listesi;satno;SatTar;PerKod;Kasa;SeriNo;BelgeNo;MusKod;SatKod;Tutar;ParaCinsi;Yaz,0;1;2;3;4;5;6;7;8;9;10,14745
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Renk Listesi;Tanim;RKod,0;1,14672
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Renk seçimi;Sec;Tanim;Renk_Kod;OzKod1;OzKod2;OzKod3;Tip,0;1;2;3;4;5;6,14730
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Reyon Seçimi;ReyonKod;Tanim,0;1,14696
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Sevk Emrinin Gonderileceği Lokasyonu Seçin;Location;LName,0;1,15393
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Sipariş Listesi;SipNo;SipTar;BelgeNo;Durum;CariKod;CName;DahiliNo;OZKod1;OzKod2;OzKod3;OzKod4;OzKod5;SipAlan;Yet1;Yet2;Printed;OnayDurum;TeslimTar;Tutar;TutarPc,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,13926
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Sipariş Listesi;SipNo;SipTar;BelgeNo;Durum;CariKod;CName;OdSekil;OZKod1;OzKod2;OzKod3;OzKod4;OzKod5;SipAlan;Yet1;Yet2;Printed;OnayDurum;TeslimTar;Tutar;TutarPc,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,13987
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Stok Grubu Seçimi;S_GRP_KOD;Tanim,0;1,14706
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Stok Kart Listesi;SKod;Tanim;Birim;Karttar,0;1;2;3,15360
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Stok Listesi;SKod;Tanim;Birim;Karttar;KDVORAN;OTVORAN,0;1;2;3;4;5,14667
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Stok Listesi;SKod;Tanim;Birim;Karttar;KdvOran;OTVOran;StokTip;GrupKod;OzKod1;OzKod2;OzKod3;OzKod4;OzKod5;OzKod6;OzKod7;OzKod8;OzKod9;OzKod10;SResim,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18,16006
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Stok Listesi;SKod;Tanim;Birim;Karttar;OTVOran;OzKod1;OzKod2;OzKod3;OzKod4;OzKod5;OzKod6;OzKod7;OzKod8;OzKod9;OzKod10;KDVOran,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15,14264
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Stok Listesi;SKod;Tanim;Birim;Karttar;OTVOran;StokTip;GrupKod;OzKod1;OzKod2;OzKod3;OzKod4;OzKod5;OzKod6;OzKod7;OzKod8;OzKod9;OzKod10;SResim;KDVOran,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18,13958
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Stok Listesi;SKod;Tanim;Birim;Karttar;OTVOran;UreticiKodu;UreticiKodu_Tanim;OzKod1;OzKod2;OzKod3;OzKod4;OzKod5;OzKod6;OzKod7;OzKod8;OzKod9;OzKod10;KdvOran,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,13937
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Stok Listesi;SKod;Tanim;Miktar;Birim;Karttar;Uretici,0;1;2;3;4;5,15601
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Stok Tipleri Seçimi;STOK_Tip;Tanim,0;1,14711
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Tip Listesi seçim ekranı;Sec;tip;Tanim,0;2;3,15453
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\Columnindexes\Üretici Firmaların Seçimi;Uretici_KOD;Tanim,0;1,14716
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Açılış Fişi Listesi;Fisno;FisTar;CariKod;BelgeNo;BelgeTar;Muh,1;1;1;1;1;1,15955
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Asorti Seçimi;Koli_Kod;Tanim,1;1,13954
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Barcode Fiş Listesi;Fisno;FisTar;CariKod;BelgeNo;BelgeTar,1;1;1;1;1,16040
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Beden Kodu Seçimi;BedKOD;Tanim,1;1,15340
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Beden Listesi;bedinx;Beden,1;1,14679
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Beden Listesi;bedinx;Beden;mevcut,1;1;1,14692
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Beden Seçimi;BedKOD;Tanim,1;1,14700
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Beden Seçimi;Sec;Beden;Bedinx,1;1;1,14758
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Cari Fiş Listesi;FisNo;FisTar;BelgeNo;Muh,1;1;1;1,15976
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Cari Listesi;ckod;cname;Unvan,1;1;1,14446
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Cari Listesi;ckod;cname;Unvan;DefPC,1;1;1;1,15914
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Cari Listesi;ckod;CName;Unvan;DefPc;OzKod1;OzKod2;OzKod3;OzKod4;OzKod5;OzKod6;OzKod7;OzKod8;OzKod9;OzKod10,1;1;1;1;1;1;1;1;1;1;1;1;1;1,15979
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Cari Listesi;CKod;CName;Unvan;OzKod1;OzKod2;OzKod3;OzKod4;OzKod5;OzKod6;OzKod7;OzKod8;OzKod9;OzKod10,1;1;1;1;1;1;1;1;1;1;1;1;1,14252
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Cari Listesi;ckod;cname;unvan;VNo;DefPc;OzKod1;OzKod2;OzKod3;OzKod4;OzKod5,1;1;1;1;1;1;1;1;1;1,14258
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Cari Özel Kod 1 ;OzKod1,1,15864
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Cari Özel Kod 2 ;OzKod2,1,15869
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Cari Özel Kod 3 ;OzKod3,1,15874
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Cinsiyet Tanımlamaları;Cins_KOD;Tanim,1;1,14722
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Döviz Listesi;DOV_KOD;Tanim;SEMBOLU,1;1;1,14353
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Fatura Listesi;BelgeNo;carikod;cname;fseri;FaturaNo;fattar;irsaliye;fatura;AdresAdi;OdSekil;Muh;Location;iptal;Tutar;TutarParacinsi,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,14477
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Firma Kodlarının Listesi;CKod;CName;Unvan,1;1;1,15921
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Fiş Listesi;Fisno;FisTar;CMKod;BelgeNo,1;1;1;1,16012
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Fiyat Listesi;Tip;Tanim;Fiyat;ParaCinsi;FTarih,1;1;1;1;1,15504
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Fiyat Tipleri Listesi ;Tip;Tanim,1;1,15450
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Fiyat Tipleri;Tip;Tanim;ParaCinsi,1;1;1,15345
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Gider Tipleri;Gider_Tip;Tanim,1;1,15627
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Giriş Fişi Listesi;Fisno;FisTar;CariKod;BelgeNo;BelgeTar;Muh,1;1;1;1;1;1,14740
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Hizmet Listesi;SKod;Tanim;Birim;KDVOran,1;1;1;1,15909
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\İrsaliye Listesi;BelgeNo;carikod;cname;Seri;irsaliyeNo;irsaliyeTar;irsaliye;Fatura;DahiliNo;AdresAdi,1;1;1;1;1;1;1;1;1;1,14761
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\İrsaliye Listesi;BelgeNo;carikod;cname;Seri;irsaliyeNo;irsaliyeTar;irsaliye;Fatura;Fatura_1;DahiliNo;AdresAdi;OdSekil;Muh,1;1;1;1;1;1;1;1;1;1;1;1;1,13980
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\irsaliye Listesi;CariKod;COLUMN1;irsaliyeNo;irsaliyeTar,1;1;1;1,13967
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Kalite Grubu Seçimi;KGrupKod;KGrupTanim,1;1,14727
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Lokasyon Listesi;ckod;LName,1;1,15350
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Lokasyon Listesi;Location;CName;DefPc,1;1;1,15312
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Lokasyon Listesi;Location;LName,1;1,13933
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Lokasyon Seçimi;Location;LName,1;1,16034
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Lot Seçimi;Lot;Miktar,1;1,16029
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Marka Tanımlamaları;Marka;Tanim,1;1,14737
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Muhasebe Kodları;CODE;DEFINITION,1;1,15598
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Muhasebe Kodları;CODE;DEFINITION;DEFINITION2,1;1;1,14451
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Müşteri Listesi;MName;UyeNo;adr1;Sehir;MKod;Tel3;MuhKod;MM;OzKod1;OzKod2,1;1;1;1;1;1;1;1;1;1,14684
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Özel Kod Seçimi;Ozkod1,1,15989
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Para Cinsi Listesi;DOV_KOD;Tanim;SEMBOLU,1;1;1,15986
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Pos/Satış Listesi;satno;SatTar;PerKod;Kasa;SeriNo;BelgeNo;MusKod;SatKod;Tutar;ParaCinsi;Yaz,1;1;1;1;1;1;1;1;1;1;1,14747
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Renk Listesi;Tanim;RKod,1;1,14674
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Renk seçimi;Sec;Tanim;Renk_Kod;OzKod1;OzKod2;OzKod3;Tip,1;1;1;1;1;1;1,14732
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Reyon Seçimi;ReyonKod;Tanim,1;1,14695
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Sevk Emrinin Gonderileceği Lokasyonu Seçin;Location;LName,1;1,15395
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Sipariş Listesi;SipNo;SipTar;BelgeNo;Durum;CariKod;CName;DahiliNo;OZKod1;OzKod2;OzKod3;OzKod4;OzKod5;SipAlan;Yet1;Yet2;Printed;OnayDurum;TeslimTar;Tutar;TutarPc,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,13928
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Sipariş Listesi;SipNo;SipTar;BelgeNo;Durum;CariKod;CName;OdSekil;OZKod1;OzKod2;OzKod3;OzKod4;OzKod5;SipAlan;Yet1;Yet2;Printed;OnayDurum;TeslimTar;Tutar;TutarPc,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,13989
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Stok Grubu Seçimi;S_GRP_KOD;Tanim,1;1,14705
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Stok Kart Listesi;SKod;Tanim;Birim;Karttar,1;1;1;1,15359
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Stok Listesi;SKod;Tanim;Birim;Karttar;KDVORAN;OTVORAN,1;1;1;1;1;1,14669
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Stok Listesi;SKod;Tanim;Birim;Karttar;KdvOran;OTVOran;StokTip;GrupKod;OzKod1;OzKod2;OzKod3;OzKod4;OzKod5;OzKod6;OzKod7;OzKod8;OzKod9;OzKod10;SResim,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,16005
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Stok Listesi;SKod;Tanim;Birim;Karttar;OTVOran;OzKod1;OzKod2;OzKod3;OzKod4;OzKod5;OzKod6;OzKod7;OzKod8;OzKod9;OzKod10;KDVOran,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,14263
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Stok Listesi;SKod;Tanim;Birim;Karttar;OTVOran;StokTip;GrupKod;OzKod1;OzKod2;OzKod3;OzKod4;OzKod5;OzKod6;OzKod7;OzKod8;OzKod9;OzKod10;SResim;KDVOran,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,13957
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Stok Listesi;SKod;Tanim;Birim;Karttar;OTVOran;UreticiKodu;UreticiKodu_Tanim;OzKod1;OzKod2;OzKod3;OzKod4;OzKod5;OzKod6;OzKod7;OzKod8;OzKod9;OzKod10;KdvOran,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,13936
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Stok Listesi;SKod;Tanim;Miktar;Birim;Karttar;Uretici,1;1;1;1;1;1,15603
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Stok Tipleri Seçimi;STOK_Tip;Tanim,1;1,14710
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Tip Listesi seçim ekranı;Sec;tip;Tanim,1;1;1,15455
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Üretici Firmaların Seçimi;Uretici_KOD;Tanim,1;1,14715
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Açılış Fişi Listesi;Fisno;FisTar;CariKod;BelgeNo;BelgeTar;Muh,80;127;69;52;127;44,15954
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Asorti Seçimi;Koli_Kod;Tanim,52;161,13953
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Barcode Fiş Listesi;Fisno;FisTar;CariKod;BelgeNo;BelgeTar,80;127;42;52;73,16039
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Beden Kodu Seçimi;BedKOD;Tanim,56;54,15339
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Beden Listesi;bedinx;Beden,58;56,14678
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Beden Listesi;bedinx;Beden;mevcut,58;56;80,14691
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Beden Seçimi;BedKOD;Tanim,56;104,14702
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Beden Seçimi;Sec;Beden;Bedinx,42;54;58,14757
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Cari Fiş Listesi;FisNo;FisTar;BelgeNo;Muh,36;127;72;44,15975
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Cari Listesi;ckod;cname;Unvan,69;148;205,14448
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Cari Listesi;ckod;cname;Unvan;DefPC,69;120;268;47,15916
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Cari Listesi;ckod;CName;Unvan;DefPc;OzKod1;OzKod2;OzKod3;OzKod4;OzKod5;OzKod6;OzKod7;OzKod8;OzKod9;OzKod10,69;250;246;47;82;82;82;82;82;82;82;82;82;89,15981
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Cari Listesi;CKod;CName;Unvan;OzKod1;OzKod2;OzKod3;OzKod4;OzKod5;OzKod6;OzKod7;OzKod8;OzKod9;OzKod10,69;120;268;82;82;82;82;82;82;82;82;82;89,14254
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Cari Listesi;ckod;cname;unvan;VNo;DefPc;OzKod1;OzKod2;OzKod3;OzKod4;OzKod5,69;120;268;904;61;904;904;904;904;904,14260
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Cari Özel Kod 1 ;OzKod1,82,15863
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Cari Özel Kod 2 ;OzKod2,82,15868
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Cari Özel Kod 3 ;OzKod3,82,15873
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Cinsiyet Tanımlamaları;Cins_KOD;Tanim,64;54,14721
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Döviz Listesi;DOV_KOD;Tanim;SEMBOLU,52;65;61,14352
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Fatura Listesi;BelgeNo;carikod;cname;fseri;FaturaNo;fattar;irsaliye;fatura;AdresAdi;OdSekil;Muh;Location;iptal;Tutar;TutarParacinsi,80;69;226;42;56;127;60;56;60;59;44;74;44;80;72,14479
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Firma Kodlarının Listesi;CKod;CName;Unvan,69;124;268,15920
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Fiş Listesi;Fisno;FisTar;CMKod;BelgeNo,80;52;89;52,16011
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Fiyat Listesi;Tip;Tanim;Fiyat;ParaCinsi;FTarih,38;78;80;73;127,15503
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Fiyat Tipleri Listesi ;Tip;Tanim,38;144,15449
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Fiyat Tipleri;Tip;Tanim;ParaCinsi,38;78;47,15344
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Gider Tipleri;Gider_Tip;Tanim,87;191,15626
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Giriş Fişi Listesi;Fisno;FisTar;CariKod;BelgeNo;BelgeTar;Muh,80;127;42;81;73;44,14742
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Hizmet Listesi;SKod;Tanim;Birim;KDVOran,53;81;47;80,15911
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\İrsaliye Listesi;BelgeNo;carikod;cname;Seri;irsaliyeNo;irsaliyeTar;irsaliye;Fatura;DahiliNo;AdresAdi,72;69;120;42;96;127;60;56;80;184,14763
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\İrsaliye Listesi;BelgeNo;carikod;cname;Seri;irsaliyeNo;irsaliyeTar;irsaliye;Fatura;Fatura_1;DahiliNo;AdresAdi;OdSekil;Muh,72;42;145;42;96;127;60;56;105;80;59;44;74,13979
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\irsaliye Listesi;CariKod;COLUMN1;irsaliyeNo;irsaliyeTar,74;123;60;127,13966
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Kalite Grubu Seçimi;KGrupKod;KGrupTanim,49;54,14726
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Lokasyon Listesi;ckod;LName,74;199,15349
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Lokasyon Listesi;Location;CName;DefPc,74;145;47,15311
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Lokasyon Listesi;Location;LName,74;145,13932
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Lokasyon Seçimi;Location;LName,74;199,16033
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Lot Seçimi;Lot;Miktar,38;80,16028
Guray,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnWidths\Marka Tanımlamaları;Marka;Tanim,55;54,14736
