FisNo,FisHarinx,ParaCinsi,LineType,Fiyat,Tutar,MasrafTutar,iskTutar,StopajTutar,OTVMatrah,OTVTutar,KDVMatrah,KDVTutar,TevkifatTutar,NetTutar,kgid
78,232,TL,S,10300.000000,10300.000000,0.000000,0.000000,0.000000,10300.000000,0.000000,10300.000000,0.000000,0.000000,10300.000000,419
78,232,US,S,1577.891141,1577.890000,0.000000,0.000000,0.000000,1577.890000,0.000000,1577.890000,0.000000,0.000000,1577.890000,420
79,241,EU,S,863.309353,863.310000,0.000000,0.000000,0.000000,863.310000,0.000000,863.310000,0.000000,0.000000,863.310000,457
79,241,TL,S,6240.000000,6240.000000,0.000000,0.000000,0.000000,6240.000000,0.000000,6240.000000,0.000000,0.000000,6240.000000,459
79,241,US,S,955.926283,955.930000,0.000000,0.000000,0.000000,955.930000,0.000000,955.930000,0.000000,0.000000,955.930000,460
80,243,EU,S,760.929718,760.930000,0.000000,0.000000,0.000000,760.930000,0.000000,760.930000,0.000000,0.000000,760.930000,467
80,243,TL,S,5500.000000,5500.000000,0.000000,0.000000,0.000000,5500.000000,0.000000,5500.000000,0.000000,0.000000,5500.000000,469
80,243,US,S,842.563231,842.560000,0.000000,0.000000,0.000000,842.560000,0.000000,842.560000,0.000000,0.000000,842.560000,470
81,267,EU,S,600.506364,600.510000,0.000000,0.000000,0.000000,600.510000,0.000000,600.510000,0.000000,0.000000,600.510000,567
81,267,TL,S,4340.460000,4340.460000,0.000000,0.000000,0.000000,4340.460000,0.000000,4340.460000,0.000000,0.000000,4340.460000,569
81,267,US,S,664.929454,664.930000,0.000000,0.000000,0.000000,664.930000,0.000000,664.930000,0.000000,0.000000,664.930000,570
82,268,EU,S,4048.422800,4048.420000,0.000000,0.000000,0.000000,4048.420000,0.000000,4048.420000,0.000000,0.000000,4048.420000,572
82,268,TL,S,29262.000000,29262.000000,0.000000,0.000000,0.000000,29262.000000,0.000000,29262.000000,0.000000,0.000000,29262.000000,574
82,268,US,S,4482.742773,4482.740000,0.000000,0.000000,0.000000,4482.740000,0.000000,4482.740000,0.000000,0.000000,4482.740000,575
83,269,EU,S,924.183730,924.180000,0.000000,0.000000,0.000000,924.180000,0.000000,924.180000,0.000000,0.000000,924.180000,577
83,269,TL,S,6680.000000,6680.000000,0.000000,0.000000,0.000000,6680.000000,0.000000,6680.000000,0.000000,0.000000,6680.000000,579
83,269,US,S,1023.331342,1023.330000,0.000000,0.000000,0.000000,1023.330000,0.000000,1023.330000,0.000000,0.000000,1023.330000,580
84,272,EU,S,2724.128390,2724.130000,0.000000,0.000000,0.000000,2724.130000,0.000000,2724.130000,0.000000,0.000000,2724.130000,592
84,272,TL,S,19690.000000,19690.000000,0.000000,0.000000,0.000000,19690.000000,0.000000,19690.000000,0.000000,0.000000,19690.000000,594
84,272,US,S,3016.376365,3016.380000,0.000000,0.000000,0.000000,3016.380000,0.000000,3016.380000,0.000000,0.000000,3016.380000,595
85,277,EU,S,876.175982,876.180000,0.000000,0.000000,0.000000,876.180000,0.000000,876.180000,0.000000,0.000000,876.180000,612
85,277,TL,S,6333.000000,6333.000000,0.000000,0.000000,0.000000,6333.000000,0.000000,6333.000000,0.000000,0.000000,6333.000000,614
85,277,US,S,970.173262,970.170000,0.000000,0.000000,0.000000,970.170000,0.000000,970.170000,0.000000,0.000000,970.170000,615
86,276,EU,S,881.710017,881.710000,0.000000,0.000000,0.000000,881.710000,0.000000,881.710000,0.000000,0.000000,881.710000,607
86,276,TL,S,6373.000000,6373.000000,0.000000,0.000000,0.000000,6373.000000,0.000000,6373.000000,0.000000,0.000000,6373.000000,609
86,276,US,S,976.300994,976.300000,0.000000,0.000000,0.000000,976.300000,0.000000,976.300000,0.000000,0.000000,976.300000,610
87,286,EU,S,4634.753735,4634.750000,0.000000,0.000000,0.000000,4634.750000,0.000000,4634.750000,0.000000,0.000000,4634.750000,657
87,286,TL,S,33500.000000,33500.000000,0.000000,0.000000,0.000000,33500.000000,0.000000,33500.000000,0.000000,0.000000,33500.000000,659
87,286,US,S,5131.976041,5131.980000,0.000000,0.000000,0.000000,5131.980000,0.000000,5131.980000,0.000000,0.000000,5131.980000,660
88,287,EU,S,4150.525733,4150.530000,0.000000,0.000000,0.000000,4150.530000,0.000000,4150.530000,0.000000,0.000000,4150.530000,662
88,287,TL,S,30000.000000,30000.000000,0.000000,0.000000,0.000000,30000.000000,0.000000,30000.000000,0.000000,0.000000,30000.000000,664
88,287,US,S,4595.799439,4595.800000,0.000000,0.000000,0.000000,4595.800000,0.000000,4595.800000,0.000000,0.000000,4595.800000,665
89,291,EU,S,1227.863863,1227.860000,0.000000,0.000000,0.000000,1227.860000,0.000000,1227.860000,0.000000,0.000000,1227.860000,682
89,291,TL,S,8875.000000,8875.000000,0.000000,0.000000,0.000000,8875.000000,0.000000,8875.000000,0.000000,0.000000,8875.000000,684
89,291,US,S,1359.590667,1359.590000,0.000000,0.000000,0.000000,1359.590000,0.000000,1359.590000,0.000000,0.000000,1359.590000,685
90,281,EU,S,2364.692861,2364.690000,0.000000,0.000000,0.000000,2364.690000,0.000000,2364.690000,0.000000,0.000000,2364.690000,632
90,281,TL,S,17092.000000,17092.000000,0.000000,0.000000,0.000000,17092.000000,0.000000,17092.000000,0.000000,0.000000,17092.000000,634
90,281,US,S,2618.380134,2618.380000,0.000000,0.000000,0.000000,2618.380000,0.000000,2618.380000,0.000000,0.000000,2618.380000,635
91,192,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,242
91,192,TL,S,25000.000000,25000.000000,0.000000,0.000000,0.000000,25000.000000,0.000000,25000.000000,0.000000,0.000000,25000.000000,244
91,192,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,245
93,197,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,267
93,197,TL,S,13200.000000,13200.000000,0.000000,0.000000,0.000000,13200.000000,0.000000,13200.000000,0.000000,0.000000,13200.000000,269
93,197,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,270
94,201,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,287
94,201,TL,S,11240.000000,11240.000000,0.000000,0.000000,0.000000,11240.000000,0.000000,11240.000000,0.000000,0.000000,11240.000000,289
94,201,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,290
95,210,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,327
95,210,TL,S,30000.000000,30000.000000,0.000000,0.000000,0.000000,30000.000000,0.000000,30000.000000,0.000000,0.000000,30000.000000,329
95,210,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,330
96,239,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,447
96,239,TL,S,47000.000000,47000.000000,0.000000,0.000000,0.000000,47000.000000,0.000000,47000.000000,0.000000,0.000000,47000.000000,449
96,239,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450
97,242,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,462
97,242,TL,S,5450.000000,5450.000000,0.000000,0.000000,0.000000,5450.000000,0.000000,5450.000000,0.000000,0.000000,5450.000000,464
97,242,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,465
98,250,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,497
98,250,TL,S,115000.000000,115000.000000,0.000000,0.000000,0.000000,115000.000000,0.000000,115000.000000,0.000000,0.000000,115000.000000,499
98,250,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,500
99,246,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,477
99,246,TL,S,4769.000000,4769.000000,0.000000,0.000000,0.000000,4769.000000,0.000000,4769.000000,0.000000,0.000000,4769.000000,479
99,246,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,480
100,247,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,482
100,247,TL,S,5800.000000,5800.000000,0.000000,0.000000,0.000000,5800.000000,0.000000,5800.000000,0.000000,0.000000,5800.000000,484
100,247,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,485
101,255,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,522
101,255,TL,S,10085.000000,10085.000000,0.000000,0.000000,0.000000,10085.000000,0.000000,10085.000000,0.000000,0.000000,10085.000000,524
101,255,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,525
102,257,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,527
102,257,TL,S,38000.000000,38000.000000,0.000000,0.000000,0.000000,38000.000000,0.000000,38000.000000,0.000000,0.000000,38000.000000,529
102,257,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,530
103,265,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,557
103,265,TL,S,8311.000000,8311.000000,0.000000,0.000000,0.000000,8311.000000,0.000000,8311.000000,0.000000,0.000000,8311.000000,559
103,265,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,560
105,278,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,617
105,278,TL,S,8705.000000,8705.000000,0.000000,0.000000,0.000000,8705.000000,0.000000,8705.000000,0.000000,0.000000,8705.000000,619
105,278,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,620
106,283,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,642
106,283,TL,S,22000.000000,22000.000000,0.000000,0.000000,0.000000,22000.000000,0.000000,22000.000000,0.000000,0.000000,22000.000000,644
106,283,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,645
107,288,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,667
107,288,TL,S,37000.000000,37000.000000,0.000000,0.000000,0.000000,37000.000000,0.000000,37000.000000,0.000000,0.000000,37000.000000,669
107,288,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,670
108,292,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,687
108,292,TL,S,4736.000000,4736.000000,0.000000,0.000000,0.000000,4736.000000,0.000000,4736.000000,0.000000,0.000000,4736.000000,689
108,292,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,690
109,293,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,692
109,293,TL,S,5959.000000,5959.000000,0.000000,0.000000,0.000000,5959.000000,0.000000,5959.000000,0.000000,0.000000,5959.000000,694
109,293,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,695
110,296,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,707
110,296,TL,S,22330.000000,22330.000000,0.000000,0.000000,0.000000,22330.000000,0.000000,22330.000000,0.000000,0.000000,22330.000000,709
110,296,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,710
111,231,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,412
111,231,TL,S,14097.000000,14097.000000,0.000000,0.000000,0.000000,14097.000000,0.000000,14097.000000,0.000000,0.000000,14097.000000,414
111,231,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,415
112,24,EU,S,1867.736580,1867.740000,0.000000,0.000000,0.000000,1867.740000,0.000000,1867.740000,0.000000,0.000000,1867.740000,97
112,24,TL,S,13500.000000,13500.000000,0.000000,0.000000,0.000000,13500.000000,0.000000,13500.000000,0.000000,0.000000,13500.000000,99
112,24,US,S,2068.109748,2068.110000,0.000000,0.000000,0.000000,2068.110000,0.000000,2068.110000,0.000000,0.000000,2068.110000,100
113,317,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,787
113,317,TL,S,46000.000000,46000.000000,0.000000,0.000000,0.000000,46000.000000,0.000000,46000.000000,0.000000,0.000000,46000.000000,789
113,317,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,790
114,315,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,777
114,315,TL,S,7143.000000,7143.000000,0.000000,0.000000,0.000000,7143.000000,0.000000,7143.000000,0.000000,0.000000,7143.000000,779
114,315,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,780
115,289,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,672
115,289,TL,S,21850.000000,21850.000000,0.000000,0.000000,0.000000,21850.000000,0.000000,21850.000000,0.000000,0.000000,21850.000000,674
115,289,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,675
116,295,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,702
116,295,TL,S,24000.000000,24000.000000,0.000000,0.000000,0.000000,24000.000000,0.000000,24000.000000,0.000000,0.000000,24000.000000,704
116,295,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,705
117,298,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,717
117,298,TL,S,32183.000000,32183.000000,0.000000,0.000000,0.000000,32183.000000,0.000000,32183.000000,0.000000,0.000000,32183.000000,719
117,298,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,720
118,260,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,542
118,260,TL,S,20000.000000,20000.000000,0.000000,0.000000,0.000000,20000.000000,0.000000,20000.000000,0.000000,0.000000,20000.000000,544
118,260,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,545
120,252,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,507
120,252,TL,S,115000.000000,115000.000000,0.000000,0.000000,0.000000,115000.000000,0.000000,115000.000000,0.000000,0.000000,115000.000000,509
120,252,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,510
121,253,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,512
121,253,TL,S,32500.000000,32500.000000,0.000000,0.000000,0.000000,32500.000000,0.000000,32500.000000,0.000000,0.000000,32500.000000,514
121,253,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,515
122,240,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,452
122,240,TL,S,50000.000000,50000.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,0.000000,0.000000,50000.000000,454
122,240,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,455
123,233,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,422
123,233,TL,S,9530.000000,9530.000000,0.000000,0.000000,0.000000,9530.000000,0.000000,9530.000000,0.000000,0.000000,9530.000000,424
123,233,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,425
124,221,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,372
124,221,TL,S,25613.000000,25613.000000,0.000000,0.000000,0.000000,25613.000000,0.000000,25613.000000,0.000000,0.000000,25613.000000,374
124,221,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,375
127,205,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,302
127,205,TL,S,30000.000000,30000.000000,0.000000,0.000000,0.000000,30000.000000,0.000000,30000.000000,0.000000,0.000000,30000.000000,304
127,205,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,305
128,188,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,222
128,188,TL,S,10630.000000,10630.000000,0.000000,0.000000,0.000000,10630.000000,0.000000,10630.000000,0.000000,0.000000,10630.000000,224
128,188,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,225
129,194,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,252
129,194,TL,S,32000.000000,32000.000000,0.000000,0.000000,0.000000,32000.000000,0.000000,32000.000000,0.000000,0.000000,32000.000000,254
129,194,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,255
130,196,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,262
130,196,TL,S,8953.000000,8953.000000,0.000000,0.000000,0.000000,8953.000000,0.000000,8953.000000,0.000000,0.000000,8953.000000,264
130,196,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,265
131,198,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,272
131,198,TL,S,13266.000000,13266.000000,0.000000,0.000000,0.000000,13266.000000,0.000000,13266.000000,0.000000,0.000000,13266.000000,274
131,198,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,275
132,204,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,297
132,204,TL,S,30000.000000,30000.000000,0.000000,0.000000,0.000000,30000.000000,0.000000,30000.000000,0.000000,0.000000,30000.000000,299
132,204,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,300
133,207,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,312
133,207,TL,S,21286.000000,21286.000000,0.000000,0.000000,0.000000,21286.000000,0.000000,21286.000000,0.000000,0.000000,21286.000000,314
133,207,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,315
134,211,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,332
134,211,TL,S,30000.000000,30000.000000,0.000000,0.000000,0.000000,30000.000000,0.000000,30000.000000,0.000000,0.000000,30000.000000,334
134,211,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,335
135,216,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347
135,216,TL,S,45048.270000,45048.270000,0.000000,0.000000,0.000000,45048.270000,0.000000,45048.270000,0.000000,0.000000,45048.270000,349
135,216,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,350
136,220,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,367
136,220,TL,S,25000.000000,25000.000000,0.000000,0.000000,0.000000,25000.000000,0.000000,25000.000000,0.000000,0.000000,25000.000000,369
136,220,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,370
137,225,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,387
137,225,TL,S,11048.000000,11048.000000,0.000000,0.000000,0.000000,11048.000000,0.000000,11048.000000,0.000000,0.000000,11048.000000,389
137,225,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,390
138,235,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,427
138,235,TL,S,20356.000000,20356.000000,0.000000,0.000000,0.000000,20356.000000,0.000000,20356.000000,0.000000,0.000000,20356.000000,429
138,235,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,430
139,245,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,472
139,245,TL,S,4984.000000,4984.000000,0.000000,0.000000,0.000000,4984.000000,0.000000,4984.000000,0.000000,0.000000,4984.000000,474
139,245,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,475
140,251,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,502
140,251,TL,S,115000.000000,115000.000000,0.000000,0.000000,0.000000,115000.000000,0.000000,115000.000000,0.000000,0.000000,115000.000000,504
140,251,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,505
141,258,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,532
141,258,TL,S,38000.000000,38000.000000,0.000000,0.000000,0.000000,38000.000000,0.000000,38000.000000,0.000000,0.000000,38000.000000,534
141,258,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,535
142,259,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,537
142,259,TL,S,20000.000000,20000.000000,0.000000,0.000000,0.000000,20000.000000,0.000000,20000.000000,0.000000,0.000000,20000.000000,539
142,259,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,540
143,284,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,647
143,284,TL,S,22390.000000,22390.000000,0.000000,0.000000,0.000000,22390.000000,0.000000,22390.000000,0.000000,0.000000,22390.000000,649
143,284,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,650
144,300,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,722
144,300,TL,S,34540.000000,34540.000000,0.000000,0.000000,0.000000,34540.000000,0.000000,34540.000000,0.000000,0.000000,34540.000000,724
144,300,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,725
145,307,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,742
145,307,TL,S,6888.000000,6888.000000,0.000000,0.000000,0.000000,6888.000000,0.000000,6888.000000,0.000000,0.000000,6888.000000,744
145,307,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,745
146,294,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,697
146,294,TL,S,24000.000000,24000.000000,0.000000,0.000000,0.000000,24000.000000,0.000000,24000.000000,0.000000,0.000000,24000.000000,699
146,294,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,700
147,319,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,797
147,319,TL,S,12000.000000,12000.000000,0.000000,0.000000,0.000000,12000.000000,0.000000,12000.000000,0.000000,0.000000,12000.000000,799
147,319,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,800
148,316,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,782
148,316,TL,S,46000.000000,46000.000000,0.000000,0.000000,0.000000,46000.000000,0.000000,46000.000000,0.000000,0.000000,46000.000000,784
148,316,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,785
150,11,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27
150,11,TL,S,4600.000000,4600.000000,0.000000,0.000000,0.000000,4600.000000,0.000000,4600.000000,0.000000,0.000000,4600.000000,29
150,11,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30
151,14,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42
151,14,TL,S,46805.000000,46805.000000,0.000000,0.000000,0.000000,46805.000000,0.000000,46805.000000,0.000000,0.000000,46805.000000,44
151,14,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45
152,5,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2
152,5,TL,S,20700.000000,20700.000000,0.000000,0.000000,0.000000,20700.000000,0.000000,20700.000000,0.000000,0.000000,20700.000000,4
