Ginx,SKod,MuhKod,EmirTar,Tutar,RKod,BedKod,kgid,insUN,insDT,insApp,updUN,updDT,updApp
40,120569,xxxxx,2022-12-29 08:48:04.930000,962.1290000000,6986,156,847,,,,,,
40,120569,xxxxx,2022-12-29 08:48:04.930000,1924.2581000000,6986,157,848,,,,,,
40,120569,xxxxx,2022-12-29 08:48:04.930000,2565.6774000000,6986,158,849,,,,,,
40,120569,xxxxx,2022-12-29 08:48:04.930000,3527.8065000000,6986,159,850,,,,,,
40,120569,xxxxx,2022-12-29 08:48:04.930000,2244.9677000000,6986,160,851,,,,,,
40,120569,xxxxx,2022-12-29 08:48:04.930000,1924.2581000000,6986,161,852,,,,,,
40,120569,xxxxx,2022-12-29 08:48:04.930000,962.1290000000,6986,162,853,,,,,,
40,120570,xxxxx,2022-12-29 09:06:21.867000,549.7880000000,7205,156,854,,,,,,
40,120570,xxxxx,2022-12-29 09:06:21.867000,1099.5760000000,7205,157,855,,,,,,
40,120570,xxxxx,2022-12-29 09:06:21.867000,1649.3641000000,7205,158,856,,,,,,
40,120570,xxxxx,2022-12-29 09:06:21.867000,2199.1521000000,7205,159,857,,,,,,
40,120570,xxxxx,2022-12-29 09:06:21.867000,1649.3641000000,7205,160,858,,,,,,
40,120570,xxxxx,2022-12-29 09:06:21.867000,1374.4700000000,7205,161,859,,,,,,
40,120570,xxxxx,2022-12-29 09:06:21.867000,824.6820000000,7205,162,860,,,,,,
40,120572,xxxxx,2022-12-29 09:28:20.280000,549.7880000000,7205,156,861,,,,,,
40,120572,xxxxx,2022-12-29 09:28:20.280000,1099.5760000000,7205,157,862,,,,,,
40,120572,xxxxx,2022-12-29 09:28:20.280000,1649.3641000000,7205,158,863,,,,,,
40,120572,xxxxx,2022-12-29 09:28:20.280000,2199.1521000000,7205,159,864,,,,,,
40,120572,xxxxx,2022-12-29 09:28:20.280000,1374.4700000000,7205,160,865,,,,,,
40,120572,xxxxx,2022-12-29 09:28:20.280000,1374.4700000000,7205,161,866,,,,,,
40,120572,xxxxx,2022-12-29 09:28:20.280000,824.6820000000,7205,162,867,,,,,,
40,120572,xxxxx,2022-12-29 09:30:19.230000,274.8940000000,6986,156,868,,,,,,
40,120572,xxxxx,2022-12-29 09:30:19.230000,824.6820000000,6986,157,869,,,,,,
40,120572,xxxxx,2022-12-29 09:30:19.230000,1099.5760000000,6986,158,870,,,,,,
40,120572,xxxxx,2022-12-29 09:30:19.230000,1374.4700000000,6986,159,871,,,,,,
40,120572,xxxxx,2022-12-29 09:30:19.230000,824.6820000000,6986,160,872,,,,,,
40,120572,xxxxx,2022-12-29 09:30:19.230000,824.6820000000,6986,161,873,,,,,,
40,120572,xxxxx,2022-12-29 09:30:19.230000,274.8940000000,6986,162,874,,,,,,
40,120723,xxxxx,2023-01-06 15:38:16.980000,2244.9677000000,2236,158,875,,,,,,
40,120723,xxxxx,2023-01-06 15:38:16.980000,3848.5161000000,2236,159,876,,,,,,
40,120842,xxxxx,2023-01-13 14:25:45.117000,274.8940000000,2236,157,877,,,,,,
40,120842,xxxxx,2023-01-13 14:25:45.117000,549.7880000000,2236,158,878,,,,,,
40,120842,xxxxx,2023-01-13 14:25:45.117000,824.6820000000,2236,159,879,,,,,,
40,120842,xxxxx,2023-01-13 14:25:45.117000,549.7880000000,2236,160,880,,,,,,
40,120842,xxxxx,2023-01-13 14:25:45.117000,274.8940000000,2236,161,881,,,,,,
40,120842,xxxxx,2023-01-13 14:25:45.117000,274.8940000000,2236,162,882,,,,,,
41,100981,xxxxx,2023-01-13 13:57:18.260000,397.7370000000,1751,157,883,,,,,,
41,100981,xxxxx,2023-01-13 13:57:18.260000,795.4740000000,1751,158,884,,,,,,
41,100981,xxxxx,2023-01-13 13:57:18.260000,1193.2110000000,1751,159,885,,,,,,
41,100981,xxxxx,2023-01-13 13:57:18.260000,795.4740000000,1751,160,886,,,,,,
41,100981,xxxxx,2023-01-13 13:57:18.260000,397.7370000000,1751,161,887,,,,,,
41,100981,xxxxx,2023-01-13 13:57:18.260000,397.7370000000,1751,162,888,,,,,,
41,101461,xxxxx,2023-01-20 15:17:22.397000,464.0265000000,1718,156,889,,,,,,
41,101461,xxxxx,2023-01-20 15:17:22.397000,1856.1060000000,1718,157,890,,,,,,
41,101461,xxxxx,2023-01-20 15:17:22.397000,2784.1590000000,1718,158,891,,,,,,
41,101461,xxxxx,2023-01-20 15:17:22.397000,464.0265000000,1718,159,892,,,,,,
41,101461,xxxxx,2023-01-20 15:17:22.397000,4176.2385000000,1718,160,893,,,,,,
41,101461,xxxxx,2023-01-20 15:17:22.397000,3712.2120000000,1718,161,894,,,,,,
41,101461,xxxxx,2023-01-20 15:17:22.397000,464.0265000000,1718,162,895,,,,,,
41,101919,xxxxx,2023-01-05 16:23:58.060000,464.0265000000,6986,156,896,,,,,,
41,101919,xxxxx,2023-01-05 16:23:58.060000,1392.0795000000,6986,157,897,,,,,,
41,101919,xxxxx,2023-01-05 16:23:58.060000,1856.1060000000,6986,158,898,,,,,,
41,101919,xxxxx,2023-01-05 16:23:58.060000,4640.2650000000,6986,159,899,,,,,,
41,101919,xxxxx,2023-01-05 16:23:58.060000,3712.2120000000,6986,160,900,,,,,,
41,101919,xxxxx,2023-01-05 16:23:58.060000,928.0530000000,6986,161,901,,,,,,
41,101919,xxxxx,2023-01-05 16:23:58.060000,928.0530000000,6986,162,902,,,,,,
41,101919,xxxxx,2023-01-06 15:35:37.797000,1856.1060000000,6893,156,903,,,,,,
41,101919,xxxxx,2023-01-06 15:35:37.797000,1856.1060000000,6893,157,904,,,,,,
41,101919,xxxxx,2023-01-06 15:35:37.797000,1856.1060000000,6893,158,905,,,,,,
41,101919,xxxxx,2023-01-06 15:35:37.797000,3248.1855000000,6893,159,906,,,,,,
41,101919,xxxxx,2023-01-06 15:35:37.797000,1856.1060000000,6893,160,907,,,,,,
41,101919,xxxxx,2023-01-06 15:35:37.797000,1392.0795000000,6893,161,908,,,,,,
41,101919,xxxxx,2023-01-06 15:35:37.797000,464.0265000000,6893,162,909,,,,,,
41,102263,xxxxx,2023-02-15 15:51:50.953000,397.7370000000,2568,156,910,,,,,,
41,102263,xxxxx,2023-02-15 15:51:50.953000,795.4740000000,2568,157,911,,,,,,
41,102263,xxxxx,2023-02-15 15:51:50.953000,795.4740000000,2568,158,912,,,,,,
41,102263,xxxxx,2023-02-15 15:51:50.953000,795.4740000000,2568,159,913,,,,,,
41,102263,xxxxx,2023-02-15 15:51:50.953000,397.7370000000,2568,160,914,,,,,,
41,102263,xxxxx,2023-02-15 15:51:50.953000,397.7370000000,2568,161,915,,,,,,
41,102263,xxxxx,2023-02-15 15:51:50.953000,397.7370000000,2568,162,916,,,,,,
41,102287,xxxxx,2023-02-15 14:48:40.150000,464.0265000000,4864,158,917,,,,,,
41,102287,xxxxx,2023-02-15 14:48:40.150000,928.0530000000,4864,159,918,,,,,,
41,102287,xxxxx,2023-02-15 14:48:40.150000,928.0530000000,4864,160,919,,,,,,
41,102287,xxxxx,2023-02-15 14:48:40.150000,928.0530000000,4864,161,920,,,,,,
41,102287,xxxxx,2023-02-15 14:48:40.150000,464.0265000000,4864,162,921,,,,,,
41,102287,xxxxx,2023-02-15 14:48:40.150000,928.0530000000,4864,168,922,,,,,,
41,102495,xxxxx,2023-02-15 15:06:41.353000,464.0265000000,5272,156,923,,,,,,
41,102495,xxxxx,2023-02-15 15:06:41.353000,928.0530000000,5272,157,924,,,,,,
41,102495,xxxxx,2023-02-15 15:06:41.353000,1856.1060000000,5272,158,925,,,,,,
41,102495,xxxxx,2023-02-15 15:06:41.353000,928.0530000000,5272,159,926,,,,,,
41,102495,xxxxx,2023-02-15 15:06:41.353000,464.0265000000,5272,160,927,,,,,,
41,102495,xxxxx,2023-02-15 15:14:00.707000,464.0265000000,2897,156,928,,,,,,
41,102495,xxxxx,2023-02-15 15:14:00.707000,928.0530000000,2897,157,929,,,,,,
41,102495,xxxxx,2023-02-15 15:14:00.707000,1856.1060000000,2897,158,930,,,,,,
41,102495,xxxxx,2023-02-15 15:14:00.707000,928.0530000000,2897,159,931,,,,,,
41,102495,xxxxx,2023-02-15 15:14:00.707000,464.0265000000,2897,160,932,,,,,,
41,102503,xxxxx,2023-01-25 10:49:46.130000,1856.1060000000,2236,156,933,,,,,,
41,102503,xxxxx,2023-01-25 10:49:46.130000,2320.1325000000,2236,157,934,,,,,,
41,102503,xxxxx,2023-01-25 10:49:46.130000,2320.1325000000,2236,158,935,,,,,,
41,102503,xxxxx,2023-01-25 10:49:46.130000,3248.1855000000,2236,159,936,,,,,,
41,102503,xxxxx,2023-01-25 10:49:46.130000,1856.1060000000,2236,161,937,,,,,,
41,102503,xxxxx,2023-01-25 10:49:46.130000,1856.1060000000,2236,162,938,,,,,,
41,102507,xxxxx,2023-01-26 12:07:46.330000,1590.9480000000,1805,156,939,,,,,,
41,102507,xxxxx,2023-01-26 12:07:46.330000,1590.9480000000,1805,157,940,,,,,,
41,102507,xxxxx,2023-01-26 12:07:46.330000,1060.6320000000,1805,158,941,,,,,,
41,102507,xxxxx,2023-01-26 12:07:46.330000,530.3160000000,1805,159,942,,,,,,
41,102507,xxxxx,2023-01-26 12:07:46.330000,530.3160000000,1805,160,943,,,,,,
41,102551,xxxxx,2023-01-31 10:35:47.283000,464.0265000000,1718,156,944,,,,,,
41,102551,xxxxx,2023-01-31 10:35:47.283000,1856.1060000000,1718,157,945,,,,,,
41,102551,xxxxx,2023-01-31 10:35:47.283000,2784.1590000000,1718,158,946,,,,,,
41,102551,xxxxx,2023-01-31 10:35:47.283000,3248.1855000000,1718,159,947,,,,,,
41,102551,xxxxx,2023-01-31 10:35:47.283000,2784.1590000000,1718,160,948,,,,,,
41,102551,xxxxx,2023-01-31 10:35:47.283000,1856.1060000000,1718,161,949,,,,,,
41,102551,xxxxx,2023-01-31 10:35:47.283000,928.0530000000,1718,162,950,,,,,,
41,102551,xxxxx,2023-01-31 10:45:59.167000,464.0265000000,1751,156,951,,,,,,
41,102551,xxxxx,2023-01-31 10:45:59.167000,1856.1060000000,1751,157,952,,,,,,
41,102551,xxxxx,2023-01-31 10:45:59.167000,2784.1590000000,1751,158,953,,,,,,
41,102551,xxxxx,2023-01-31 10:45:59.167000,3248.1855000000,1751,159,954,,,,,,
41,102551,xxxxx,2023-01-31 10:45:59.167000,2784.1590000000,1751,160,955,,,,,,
41,102551,xxxxx,2023-01-31 10:45:59.167000,1856.1060000000,1751,161,956,,,,,,
41,102551,xxxxx,2023-01-31 10:45:59.167000,928.0530000000,1751,162,957,,,,,,
41,102551,xxxxx,2023-01-31 12:14:09.413000,464.0265000000,2262,156,958,,,,,,
41,102551,xxxxx,2023-01-31 12:14:09.413000,1856.1060000000,2262,157,959,,,,,,
41,102551,xxxxx,2023-01-31 12:14:09.413000,2784.1590000000,2262,158,960,,,,,,
41,102551,xxxxx,2023-01-31 12:14:09.413000,3248.1855000000,2262,159,961,,,,,,
41,102551,xxxxx,2023-01-31 12:14:09.413000,2784.1590000000,2262,160,962,,,,,,
41,102551,xxxxx,2023-01-31 12:14:09.413000,1856.1060000000,2262,161,963,,,,,,
41,102551,xxxxx,2023-01-31 12:14:09.413000,928.0530000000,2262,162,964,,,,,,
41,102588,xxxxx,2023-01-17 15:20:57.190000,397.7370000000,1805,157,965,,,,,,
41,102588,xxxxx,2023-01-17 15:20:57.190000,795.4740000000,1805,158,966,,,,,,
41,102588,xxxxx,2023-01-17 15:20:57.190000,1193.2110000000,1805,159,967,,,,,,
41,102588,xxxxx,2023-01-17 15:20:57.190000,795.4740000000,1805,160,968,,,,,,
41,102588,xxxxx,2023-01-17 15:20:57.190000,397.7370000000,1805,161,969,,,,,,
41,102588,xxxxx,2023-01-17 15:20:57.190000,397.7370000000,1805,162,970,,,,,,
41,102624,xxxxx,2023-02-02 08:02:42.897000,530.3160000000,1751,157,971,,,,,,
41,102624,xxxxx,2023-02-02 08:02:42.897000,530.3160000000,1751,158,972,,,,,,
41,102624,xxxxx,2023-02-02 08:02:42.897000,1590.9480000000,1751,159,973,,,,,,
41,102624,xxxxx,2023-02-02 08:02:42.897000,1590.9480000000,1751,160,974,,,,,,
41,102624,xxxxx,2023-02-02 08:02:42.897000,1060.6320000000,1751,161,975,,,,,,
41,102624,xxxxx,2023-02-02 08:02:42.897000,1060.6320000000,1751,162,976,,,,,,
41,102625,xxxxx,2023-01-03 14:27:40.520000,3314.4750000000,2483,156,977,,,,,,
41,102625,xxxxx,2023-01-03 14:27:40.520000,3314.4750000000,2483,157,978,,,,,,
41,102625,xxxxx,2023-01-03 14:27:40.520000,1657.2375000000,2483,158,979,,,,,,
41,102625,xxxxx,2023-01-03 14:27:40.520000,6628.9500000000,2483,159,980,,,,,,
41,102625,xxxxx,2023-01-03 14:27:40.520000,3314.4750000000,2483,160,981,,,,,,
41,102625,xxxxx,2023-01-03 14:27:40.520000,1657.2375000000,2483,161,982,,,,,,
41,102625,xxxxx,2023-01-03 14:27:40.520000,3314.4750000000,2483,162,983,,,,,,
41,102625,xxxxx,2023-01-03 14:43:16.723000,1657.2375000000,38,157,984,,,,,,
41,102625,xxxxx,2023-01-03 14:43:16.723000,6628.9500000000,38,158,985,,,,,,
41,102625,xxxxx,2023-01-03 14:43:16.723000,4971.7125000000,38,159,986,,,,,,
41,102625,xxxxx,2023-01-03 14:43:16.723000,1657.2375000000,38,162,987,,,,,,
41,102663,xxxxx,2023-01-20 15:26:06.170000,464.0265000000,1718,156,988,,,,,,
41,102663,xxxxx,2023-01-20 15:26:06.170000,2320.1325000000,1718,157,989,,,,,,
41,102663,xxxxx,2023-01-20 15:26:06.170000,1856.1060000000,1718,158,990,,,,,,
41,102663,xxxxx,2023-01-20 15:26:06.170000,3712.2120000000,1718,159,991,,,,,,
41,102663,xxxxx,2023-01-20 15:26:06.170000,2784.1590000000,1718,160,992,,,,,,
41,102663,xxxxx,2023-01-20 15:26:06.170000,1392.0795000000,1718,161,993,,,,,,
41,102663,xxxxx,2023-01-20 15:26:06.170000,1392.0795000000,1718,162,994,,,,,,
41,105239,xxxxx,2023-01-26 13:59:22.567000,795.4740000000,1767,156,995,,,,,,
41,105239,xxxxx,2023-01-26 13:59:22.567000,795.4740000000,1767,157,996,,,,,,
41,105239,xxxxx,2023-01-26 13:59:22.567000,795.4740000000,1767,158,997,,,,,,
41,105239,xxxxx,2023-01-26 13:59:22.567000,397.7370000000,1767,159,998,,,,,,
41,105239,xxxxx,2023-01-26 13:59:22.567000,397.7370000000,1767,160,999,,,,,,
41,105239,xxxxx,2023-01-26 14:02:55.343000,1193.2110000000,1780,156,1000,,,,,,
41,105239,xxxxx,2023-01-26 14:02:55.343000,1193.2110000000,1780,157,1001,,,,,,
41,105239,xxxxx,2023-01-26 14:02:55.343000,1193.2110000000,1780,158,1002,,,,,,
41,105239,xxxxx,2023-01-26 14:02:55.343000,795.4740000000,1780,159,1003,,,,,,
41,105239,xxxxx,2023-01-26 14:02:55.343000,397.7370000000,1780,160,1004,,,,,,
41,105240,xxxxx,2023-01-25 10:40:31.240000,464.0265000000,1860,156,1005,,,,,,
41,105240,xxxxx,2023-01-25 10:40:31.240000,1392.0795000000,1860,157,1006,,,,,,
41,105240,xxxxx,2023-01-25 10:40:31.240000,2320.1325000000,1860,158,1007,,,,,,
41,105240,xxxxx,2023-01-25 10:40:31.240000,1856.1060000000,1860,159,1008,,,,,,
41,105240,xxxxx,2023-01-25 10:40:31.240000,1856.1060000000,1860,160,1009,,,,,,
41,105240,xxxxx,2023-01-25 10:40:31.240000,928.0530000000,1860,161,1010,,,,,,
41,105240,xxxxx,2023-01-25 10:40:31.240000,464.0265000000,1860,162,1011,,,,,,
41,105240,xxxxx,2023-01-26 12:04:36.210000,2320.1325000000,1718,157,1012,,,,,,
41,105240,xxxxx,2023-01-26 12:04:36.210000,2784.1590000000,1718,158,1013,,,,,,
41,105240,xxxxx,2023-01-26 12:04:36.210000,2784.1590000000,1718,159,1014,,,,,,
41,105240,xxxxx,2023-01-26 12:04:36.210000,2320.1325000000,1718,160,1015,,,,,,
41,105240,xxxxx,2023-01-26 12:04:36.210000,2320.1325000000,1718,161,1016,,,,,,
41,105240,xxxxx,2023-01-26 12:04:36.210000,1392.0795000000,1718,162,1017,,,,,,
41,105241,xxxxx,2023-01-20 15:31:55.470000,331.4475000000,1718,157,1018,,,,,,
41,105241,xxxxx,2023-01-20 15:31:55.470000,331.4475000000,1718,158,1019,,,,,,
41,105241,xxxxx,2023-01-20 15:31:55.470000,994.3425000000,1718,159,1020,,,,,,
41,105241,xxxxx,2023-01-20 15:31:55.470000,662.8950000000,1718,160,1021,,,,,,
41,105241,xxxxx,2023-01-20 15:31:55.470000,662.8950000000,1718,161,1022,,,,,,
41,105241,xxxxx,2023-01-20 15:31:55.470000,331.4475000000,1718,162,1023,,,,,,
41,105241,xxxxx,2023-02-09 09:11:58.320000,331.4475000000,1718,157,1024,,,,,,
41,105241,xxxxx,2023-02-09 09:11:58.320000,662.8950000000,1718,158,1025,,,,,,
41,105241,xxxxx,2023-02-09 09:11:58.320000,662.8950000000,1718,159,1026,,,,,,
41,105241,xxxxx,2023-02-09 09:11:58.320000,994.3425000000,1718,160,1027,,,,,,
41,105241,xxxxx,2023-02-09 09:11:58.320000,331.4475000000,1718,161,1028,,,,,,
41,105241,xxxxx,2023-02-09 09:11:58.320000,331.4475000000,1718,162,1029,,,,,,
41,105397,xxxxx,2023-01-17 17:19:17.223000,1988.6850000000,1718,156,1030,,,,,,
41,105397,xxxxx,2023-01-17 17:19:17.223000,1988.6850000000,1718,157,1031,,,,,,
41,105397,xxxxx,2023-01-17 17:19:17.223000,1590.9480000000,1718,158,1032,,,,,,
41,105397,xxxxx,2023-01-17 17:19:17.223000,1988.6850000000,1718,159,1033,,,,,,
41,105397,xxxxx,2023-01-17 17:19:17.223000,795.4740000000,1718,160,1034,,,,,,
41,105397,xxxxx,2023-01-17 17:19:17.223000,1193.2110000000,1718,161,1035,,,,,,
41,105397,xxxxx,2023-01-17 17:19:17.223000,1988.6850000000,1718,162,1036,,,,,,
41,105397,xxxxx,2023-01-17 17:19:17.223000,397.7370000000,1718,168,1037,,,,,,
41,105397,xxxxx,2023-01-17 17:31:35.240000,1193.2110000000,2262,156,1038,,,,,,
41,105397,xxxxx,2023-01-17 17:31:35.240000,1988.6850000000,2262,157,1039,,,,,,
41,105397,xxxxx,2023-01-17 17:31:35.240000,1988.6850000000,2262,158,1040,,,,,,
41,105397,xxxxx,2023-01-17 17:31:35.240000,1988.6850000000,2262,159,1041,,,,,,
41,105397,xxxxx,2023-01-17 17:31:35.240000,1590.9480000000,2262,160,1042,,,,,,
41,105397,xxxxx,2023-01-17 17:31:35.240000,1590.9480000000,2262,161,1043,,,,,,
41,105397,xxxxx,2023-01-17 17:31:35.240000,1590.9480000000,2262,162,1044,,,,,,
41,112513,xxxxx,2023-01-24 11:14:48.750000,1193.2110000000,2236,156,1045,,,,,,
41,112513,xxxxx,2023-01-24 11:14:48.750000,1590.9480000000,2236,157,1046,,,,,,
41,112513,xxxxx,2023-01-24 11:14:48.750000,795.4740000000,2236,158,1047,,,,,,
41,112513,xxxxx,2023-01-24 11:14:48.750000,3181.8960000000,2236,159,1048,,,,,,
41,112513,xxxxx,2023-01-24 11:14:48.750000,1193.2110000000,2236,160,1049,,,,,,
41,112513,xxxxx,2023-01-24 11:14:48.750000,2386.4220000000,2236,161,1050,,,,,,
41,112513,xxxxx,2023-01-24 11:14:48.750000,1193.2110000000,2236,162,1051,,,,,,
41,112533,xxxxx,2023-01-31 12:31:24.557000,397.7370000000,4847,156,1052,,,,,,
41,112533,xxxxx,2023-01-31 12:31:24.557000,1590.9480000000,4847,157,1053,,,,,,
41,112533,xxxxx,2023-01-31 12:31:24.557000,2386.4220000000,4847,158,1054,,,,,,
41,112533,xxxxx,2023-01-31 12:31:24.557000,2784.1590000000,4847,159,1055,,,,,,
41,112533,xxxxx,2023-01-31 12:31:24.557000,2386.4220000000,4847,160,1056,,,,,,
41,112533,xxxxx,2023-01-31 12:31:24.557000,1590.9480000000,4847,161,1057,,,,,,
41,112533,xxxxx,2023-01-31 12:31:24.557000,795.4740000000,4847,162,1058,,,,,,
41,112533,xxxxx,2023-01-31 12:43:50.280000,397.7370000000,1468,156,1059,,,,,,
41,112533,xxxxx,2023-01-31 12:43:50.280000,1590.9480000000,1468,157,1060,,,,,,
41,112533,xxxxx,2023-01-31 12:43:50.280000,2386.4220000000,1468,158,1061,,,,,,
41,112533,xxxxx,2023-01-31 12:43:50.280000,2784.1590000000,1468,159,1062,,,,,,
41,112533,xxxxx,2023-01-31 12:43:50.280000,2386.4220000000,1468,160,1063,,,,,,
41,112533,xxxxx,2023-01-31 12:43:50.280000,1590.9480000000,1468,161,1064,,,,,,
41,112533,xxxxx,2023-01-31 12:43:50.280000,795.4740000000,1468,162,1065,,,,,,
41,112533,xxxxx,2023-02-14 16:30:41.610000,1590.9480000000,2236,156,1066,,,,,,
41,112533,xxxxx,2023-02-14 16:30:41.610000,1988.6850000000,2236,157,1067,,,,,,
41,112533,xxxxx,2023-02-14 16:30:41.610000,1590.9480000000,2236,158,1068,,,,,,
41,112533,xxxxx,2023-02-14 16:30:41.610000,1193.2110000000,2236,159,1069,,,,,,
41,112533,xxxxx,2023-02-14 16:30:41.610000,4375.1070000000,2236,160,1070,,,,,,
41,112533,xxxxx,2023-02-14 16:30:41.610000,2386.4220000000,2236,161,1071,,,,,,
41,112533,xxxxx,2023-02-14 16:30:41.610000,795.4740000000,2236,162,1072,,,,,,
41,112533,xxxxx,2023-02-14 16:30:41.610000,795.4740000000,2236,168,1073,,,,,,
41,112556,xxxxx,2023-01-31 12:46:11,397.7370000000,1718,157,1074,,,,,,
41,112556,xxxxx,2023-01-31 12:46:11,795.4740000000,1718,158,1075,,,,,,
41,112556,xxxxx,2023-01-31 12:46:11,795.4740000000,1718,159,1076,,,,,,
41,112556,xxxxx,2023-01-31 12:46:11,795.4740000000,1718,160,1077,,,,,,
41,112556,xxxxx,2023-01-31 12:46:11,795.4740000000,1718,161,1078,,,,,,
41,112556,xxxxx,2023-01-31 12:46:11,397.7370000000,1718,162,1079,,,,,,
41,112556,xxxxx,2023-01-31 13:58:40.607000,397.7370000000,1751,157,1080,,,,,,
41,112556,xxxxx,2023-01-31 13:58:40.607000,795.4740000000,1751,158,1081,,,,,,
41,112556,xxxxx,2023-01-31 13:58:40.607000,795.4740000000,1751,159,1082,,,,,,
41,112556,xxxxx,2023-01-31 13:58:40.607000,795.4740000000,1751,160,1083,,,,,,
41,112556,xxxxx,2023-01-31 13:58:40.607000,795.4740000000,1751,161,1084,,,,,,
41,112556,xxxxx,2023-01-31 13:58:40.607000,397.7370000000,1751,162,1085,,,,,,
41,113286,xxxxx,2023-01-10 14:45:16.473000,397.7370000000,1860,155,1086,,,,,,
41,113286,xxxxx,2023-01-10 14:45:16.473000,1193.2110000000,1860,156,1087,,,,,,
41,113286,xxxxx,2023-01-10 14:45:16.473000,3579.6330000000,1860,157,1088,,,,,,
41,113286,xxxxx,2023-01-10 14:45:16.473000,3977.3700000000,1860,158,1089,,,,,,
41,113286,xxxxx,2023-01-10 14:45:16.473000,2386.4220000000,1860,159,1090,,,,,,
41,113286,xxxxx,2023-01-10 14:45:16.473000,4772.8440000000,1860,160,1091,,,,,,
41,113286,xxxxx,2023-01-10 14:45:16.473000,1988.6850000000,1860,161,1092,,,,,,
41,113286,xxxxx,2023-01-10 14:45:16.473000,1193.2110000000,1860,162,1093,,,,,,
41,113286,xxxxx,2023-01-10 14:45:16.473000,397.7370000000,1860,168,1094,,,,,,
41,113286,xxxxx,2023-01-18 07:54:34.977000,1590.9480000000,1718,156,1095,,,,,,
41,113286,xxxxx,2023-01-18 07:54:34.977000,2386.4220000000,1718,157,1096,,,,,,
41,113286,xxxxx,2023-01-18 07:54:34.977000,397.7370000000,1718,158,1097,,,,,,
41,113286,xxxxx,2023-01-18 07:54:34.977000,4375.1070000000,1718,159,1098,,,,,,
41,113286,xxxxx,2023-01-18 07:54:34.977000,3977.3700000000,1718,160,1099,,,,,,
41,113286,xxxxx,2023-01-18 07:54:34.977000,1988.6850000000,1718,161,1100,,,,,,
41,113286,xxxxx,2023-01-18 07:54:34.977000,2784.1590000000,1718,162,1101,,,,,,
41,113286,xxxxx,2023-01-18 07:54:34.977000,795.4740000000,1718,168,1102,,,,,,
41,113286,xxxxx,2023-01-18 07:54:34.977000,1590.9480000000,1718,206,1103,,,,,,
41,113286,xxxxx,2023-01-25 11:20:51.470000,3181.8960000000,3387,158,1104,,,,,,
41,113286,xxxxx,2023-01-25 11:20:51.470000,2386.4220000000,3387,159,1105,,,,,,
41,113286,xxxxx,2023-01-25 11:20:51.470000,397.7370000000,3387,160,1106,,,,,,
41,113286,xxxxx,2023-01-25 11:20:51.470000,3977.3700000000,3387,161,1107,,,,,,
41,113286,xxxxx,2023-01-25 11:20:51.470000,1988.6850000000,3387,162,1108,,,,,,
41,113286,xxxxx,2023-01-30 11:21:00.947000,397.7370000000,1718,156,1109,,,,,,
41,113286,xxxxx,2023-01-30 11:21:00.947000,6761.5290000000,1718,157,1110,,,,,,
41,113286,xxxxx,2023-01-30 11:21:00.947000,5170.5810000000,1718,158,1111,,,,,,
41,113286,xxxxx,2023-01-30 11:21:00.947000,3181.8960000000,1718,159,1112,,,,,,
41,113286,xxxxx,2023-01-30 11:21:00.947000,3579.6330000000,1718,160,1113,,,,,,
41,113286,xxxxx,2023-01-30 11:21:00.947000,397.7370000000,1718,161,1114,,,,,,
41,113286,xxxxx,2023-01-30 11:21:00.947000,397.7370000000,1718,162,1115,,,,,,
41,113286,xxxxx,2023-01-30 11:26:36.793000,397.7370000000,3385,158,1116,,,,,,
41,113286,xxxxx,2023-01-30 11:26:36.793000,5568.3180000000,3385,159,1117,,,,,,
41,113286,xxxxx,2023-01-30 11:26:36.793000,4375.1070000000,3385,160,1118,,,,,,
41,113286,xxxxx,2023-01-30 11:26:36.793000,2784.1590000000,3385,161,1119,,,,,,
41,113286,xxxxx,2023-01-30 11:26:36.793000,3579.6330000000,3385,162,1120,,,,,,
41,113286,xxxxx,2023-01-30 11:30:21.723000,1988.6850000000,3387,157,1121,,,,,,
41,113286,xxxxx,2023-01-30 11:30:21.723000,3977.3700000000,3387,158,1122,,,,,,
41,113286,xxxxx,2023-01-30 11:30:21.723000,3977.3700000000,3387,159,1123,,,,,,
41,113286,xxxxx,2023-01-30 11:30:21.723000,1988.6850000000,3387,160,1124,,,,,,
41,113286,xxxxx,2023-01-30 11:30:21.723000,795.4740000000,3387,161,1125,,,,,,
41,113286,xxxxx,2023-01-30 11:30:21.723000,1193.2110000000,3387,162,1126,,,,,,
41,113286,xxxxx,2023-01-30 11:38:26.733000,795.4740000000,1751,156,1127,,,,,,
41,113286,xxxxx,2023-01-30 11:38:26.733000,1590.9480000000,1751,157,1128,,,,,,
41,113286,xxxxx,2023-01-30 11:38:26.733000,3181.8960000000,1751,158,1129,,,,,,
41,113286,xxxxx,2023-01-30 11:38:26.733000,3977.3700000000,1751,159,1130,,,,,,
41,113286,xxxxx,2023-01-30 11:38:26.733000,3579.6330000000,1751,160,1131,,,,,,
41,113286,xxxxx,2023-01-30 11:38:26.733000,2386.4220000000,1751,161,1132,,,,,,
41,113286,xxxxx,2023-01-30 11:38:26.733000,397.7370000000,1751,162,1133,,,,,,
41,113286,xxxxx,2023-01-30 11:41:24.330000,397.7370000000,2262,156,1134,,,,,,
41,113286,xxxxx,2023-01-30 11:41:24.330000,1193.2110000000,2262,157,1135,,,,,,
41,113286,xxxxx,2023-01-30 11:41:24.330000,1590.9480000000,2262,158,1136,,,,,,
