UserName,CatalogName,AccessLocation,ReadLoc,WriteLoc,kgid,mkgid,insUN,insDT,insApp,updUN,updDT,updApp
KGUNES,KORGUNYAZILIM2310,CH002,,,2791,1,dbo,2024-11-20 17:47:00.530000,Paramet,dbo,2024-11-20 17:47:00.550000,Paramet
KGUNES,KORGUNYAZILIM2310,CS001,,,2792,1,dbo,2024-11-20 17:47:00.530000,Paramet,dbo,2024-11-20 17:47:00.550000,Paramet
KGUNES,KORGUNYAZILIM2310,CS002,,,2793,1,dbo,2024-11-20 17:47:00.530000,Paramet,dbo,2024-11-20 17:47:00.550000,Paramet
KgWeb,KORGUNYAZILIM2310,,,,2716,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
kubilay.kaban,KORGUNYAZILIM2310,,,,2717,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
laleli.toptan,KORGUNYAZILIM2310,,,,2718,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
Lima,KORGUNYAZILIM2310,,,,2719,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
mehmet.aydin,KORGUNYAZILIM2310,,,,2720,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
mehmet.aydogan,KORGUNYAZILIM2310,,,,2721,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
mehmet.sari,KORGUNYAZILIM2310,,,,2722,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
melek.atli,KORGUNYAZILIM2310,,,,2723,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
mert,KORGUNYAZILIM2310,,,,2724,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
mert,KORGUNYAZILIM2310,*,,,2632,1,dbo,2024-03-11 22:12:40.180000,Paramet,dbo,2024-03-11 22:12:40.190000,Paramet
mert,KORGUNYAZILIM2310,CA001,,,2633,1,dbo,2024-03-11 22:13:00.457000,Paramet,dbo,2024-03-11 22:13:00.467000,Paramet
mert,KORGUNYAZILIM2310,CA002,,,2634,1,dbo,2024-03-11 22:13:00.457000,Paramet,dbo,2024-03-11 22:13:00.467000,Paramet
mert,KORGUNYAZILIM2310,CA003,,,2635,1,dbo,2024-03-11 22:13:00.457000,Paramet,dbo,2024-03-11 22:13:00.467000,Paramet
mert,KORGUNYAZILIM2310,CA004,,,2636,1,dbo,2024-03-11 22:13:00.457000,Paramet,dbo,2024-03-11 22:13:00.467000,Paramet
mert,KORGUNYAZILIM2310,CH001,,,2637,1,dbo,2024-03-11 22:13:00.457000,Paramet,dbo,2024-03-11 22:13:00.467000,Paramet
mert,KORGUNYAZILIM2310,CH002,,,2638,1,dbo,2024-03-11 22:13:00.457000,Paramet,dbo,2024-03-11 22:13:00.467000,Paramet
mert,KORGUNYAZILIM2310,CS001,,,2639,1,dbo,2024-03-11 22:13:00.457000,Paramet,dbo,2024-03-11 22:13:00.467000,Paramet
mert,KORGUNYAZILIM2310,CS002,,,2640,1,dbo,2024-03-11 22:13:00.457000,Paramet,dbo,2024-03-11 22:13:00.467000,Paramet
meryem.aydın,KORGUNYAZILIM2310,,,,2725,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
mete.uzel,KORGUNYAZILIM2310,,,,2726,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
muhasebe,KORGUNYAZILIM2310,,,,2727,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
mujgan.saglam,KORGUNYAZILIM2310,,,,2728,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
mumin.cavusoglu,KORGUNYAZILIM2310,,,,2729,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
murat.gider,KORGUNYAZILIM2310,,,,2730,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
murat.oguz,KORGUNYAZILIM2310,,,,2731,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
murat.tekin,KORGUNYAZILIM2310,,,,2732,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
nazik,KORGUNYAZILIM2310,,,,2733,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
nazik,KORGUNYAZILIM2310,*,,,2659,1,dbo,2024-04-18 11:58:04.527000,Paramet,dbo,2024-04-18 11:58:04.737000,Paramet
nazik,KORGUNYAZILIM2310,CA001,,,2660,1,dbo,2024-04-18 12:10:14.670000,,dbo,2024-04-18 12:10:14.687000,
nazik,KORGUNYAZILIM2310,CA002,,,2661,1,dbo,2024-04-18 12:10:14.890000,,dbo,2024-04-18 12:10:14.890000,
nazik,KORGUNYAZILIM2310,CA003,,,2662,1,dbo,2024-04-18 12:10:15.110000,,dbo,2024-04-18 12:10:15.110000,
nazik,KORGUNYAZILIM2310,CA004,,,2663,1,dbo,2024-04-18 12:10:15.280000,,dbo,2024-04-18 12:10:15.280000,
nazik,KORGUNYAZILIM2310,CH001,,,2664,1,dbo,2024-04-18 12:10:15.507000,,dbo,2024-04-18 12:10:15.507000,
nazik,KORGUNYAZILIM2310,CH002,,,2665,1,dbo,2024-04-18 12:10:15.733000,,dbo,2024-04-18 12:10:15.733000,
nazik,KORGUNYAZILIM2310,CS001,,,2666,1,dbo,2024-04-18 12:10:15.933000,,dbo,2024-04-18 12:10:15.933000,
nazik,KORGUNYAZILIM2310,CS002,,,2667,1,dbo,2024-04-18 12:10:16.143000,,dbo,2024-04-18 12:10:16.143000,
nazli.yildirim,KORGUNYAZILIM2310,,,,2734,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
nese.dedeli,KORGUNYAZILIM2310,,,,2735,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
NISANTASI,KORGUNYAZILIM2310,,,,2822,1,dbo,2025-04-09 18:07:16.280000,,dbo,2025-04-09 18:07:16.280000,
NISANTASI,KORGUNYAZILIM2310,*,,,2823,1,dbo,2025-04-09 18:07:16.280000,,dbo,2025-04-09 18:07:16.280000,
NISANTASI,KORGUNYAZILIM2310,MGZ02,,,2842,1,dbo,2025-04-09 18:08:54.117000,Paramet,dbo,2025-04-09 18:08:54.120000,Paramet
nursal.dereboyu,KORGUNYAZILIM2310,,,,2736,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
nuvar.ayten,KORGUNYAZILIM2310,,,,2737,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
oguzhan.yenigun,KORGUNYAZILIM2310,,,,2738,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
Orbital,KORGUNYAZILIM2310,,,,2739,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
OSMANBEY,KORGUNYAZILIM2310,,,,2813,1,dbo,2025-04-09 18:07:16.167000,,dbo,2025-04-09 18:07:16.170000,
OSMANBEY,KORGUNYAZILIM2310,*,,,2814,1,dbo,2025-04-09 18:07:16.167000,,dbo,2025-04-09 18:07:16.170000,
OSMANBEY,KORGUNYAZILIM2310,MGZ00,,,2840,1,dbo,2025-04-09 18:08:01.267000,Paramet,dbo,2025-04-09 18:08:01.273000,Paramet
OZKAN,KORGUNYAZILIM2310,,,,2740,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
OZKAN,KORGUNYAZILIM2310,*,,,240,1,dbo,2024-01-29 11:35:02.747000,Paramet,dbo,2024-01-29 11:35:02.753000,Paramet
OZKAN,KORGUNYAZILIM2310,CA001,,,2446,1,dbo,2024-02-14 12:21:54.377000,Paramet,dbo,2024-02-14 12:21:54.380000,Paramet
OZKAN,KORGUNYAZILIM2310,CA002,,,2447,1,dbo,2024-02-14 12:21:54.377000,Paramet,dbo,2024-02-14 12:21:54.380000,Paramet
OZKAN,KORGUNYAZILIM2310,CA003,,,2448,1,dbo,2024-02-14 12:21:54.377000,Paramet,dbo,2024-02-14 12:21:54.380000,Paramet
OZKAN,KORGUNYAZILIM2310,CA004,,,2449,1,dbo,2024-02-14 12:21:54.377000,Paramet,dbo,2024-02-14 12:21:54.380000,Paramet
OZKAN,KORGUNYAZILIM2310,CH001,,,2450,1,dbo,2024-02-14 12:21:54.377000,Paramet,dbo,2024-02-14 12:21:54.380000,Paramet
OZKAN,KORGUNYAZILIM2310,CH002,,,2451,1,dbo,2024-02-14 12:21:54.377000,Paramet,dbo,2024-02-14 12:21:54.380000,Paramet
OZKAN,KORGUNYAZILIM2310,CS001,,,2452,1,dbo,2024-02-14 12:21:54.377000,Paramet,dbo,2024-02-14 12:21:54.380000,Paramet
OZKAN,KORGUNYAZILIM2310,CS002,,,2453,1,dbo,2024-02-14 12:21:54.377000,Paramet,dbo,2024-02-14 12:21:54.380000,Paramet
OZKAN,KORGUNYAZILIM2310,MGZ00,,,2862,1,dbo,2025-05-07 13:14:30.290000,Paramet,dbo,2025-05-07 13:14:30.303000,Paramet
OZKAN,KORGUNYAZILIM2310,MGZ01,,,2863,1,dbo,2025-05-07 13:14:30.290000,Paramet,dbo,2025-05-07 13:14:30.303000,Paramet
OZKAN,KORGUNYAZILIM2310,MGZ02,,,2864,1,dbo,2025-05-07 13:14:30.290000,Paramet,dbo,2025-05-07 13:14:30.303000,Paramet
OZKAN,KORGUNYAZILIM2310,MGZ03,,,2865,1,dbo,2025-05-07 13:14:30.290000,Paramet,dbo,2025-05-07 13:14:30.303000,Paramet
ozlem.ozyurt,KORGUNYAZILIM2310,,,,2741,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
paketleme,KORGUNYAZILIM2310,,,,2742,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
Pınar.Tutuş,KORGUNYAZILIM2310,,,,2743,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
recep.kaban,KORGUNYAZILIM2310,,,,2744,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
sa,KORGUNYAZILIM2310,,,,2745,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
sabiretaylan,KORGUNYAZILIM2310,,,,2746,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
salih.baser,KORGUNYAZILIM2310,,,,2747,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
Samet,KORGUNYAZILIM2310,,,,2748,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
Samet,KORGUNYAZILIM2310,*,,,59,1,dbo,2024-01-10 11:11:25.437000,Paramet,dbo,2024-01-10 11:11:25.440000,Paramet
Samet,KORGUNYAZILIM2310,CA001,,,2422,1,dbo,2024-02-09 16:40:15.630000,Paramet,dbo,2024-02-09 16:40:15.637000,Paramet
Samet,KORGUNYAZILIM2310,CA002,,,2423,1,dbo,2024-02-09 16:40:15.630000,Paramet,dbo,2024-02-09 16:40:15.637000,Paramet
Samet,KORGUNYAZILIM2310,CA003,,,2424,1,dbo,2024-02-09 16:40:15.630000,Paramet,dbo,2024-02-09 16:40:15.637000,Paramet
Samet,KORGUNYAZILIM2310,CA004,,,2425,1,dbo,2024-02-09 16:40:15.630000,Paramet,dbo,2024-02-09 16:40:15.637000,Paramet
Samet,KORGUNYAZILIM2310,CH001,,,2426,1,dbo,2024-02-09 16:40:15.630000,Paramet,dbo,2024-02-09 16:40:15.637000,Paramet
Samet,KORGUNYAZILIM2310,CH002,,,2427,1,dbo,2024-02-09 16:40:15.630000,Paramet,dbo,2024-02-09 16:40:15.637000,Paramet
Samet,KORGUNYAZILIM2310,CS001,,,2428,1,dbo,2024-02-09 16:40:15.630000,Paramet,dbo,2024-02-09 16:40:15.637000,Paramet
Samet,KORGUNYAZILIM2310,CS002,,,2429,1,dbo,2024-02-09 16:40:15.630000,Paramet,dbo,2024-02-09 16:40:15.637000,Paramet
Secilozcan,KORGUNYAZILIM2310,,,,2749,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
SEFAKOY,KORGUNYAZILIM2310,,,,2804,1,dbo,2025-04-09 18:07:15.883000,,dbo,2025-04-09 18:07:15.890000,
SEFAKOY,KORGUNYAZILIM2310,*,,,2805,1,dbo,2025-04-09 18:07:15.883000,,dbo,2025-04-09 18:07:15.890000,
SEFAKOY,KORGUNYAZILIM2310,MGZ03,,,2843,1,dbo,2025-04-09 18:09:25.910000,Paramet,dbo,2025-04-09 18:09:25.910000,Paramet
selam.berberci,KORGUNYAZILIM2310,,,,2750,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
selimkorgun,KORGUNYAZILIM2310,,,,2751,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
selimkorgun,KORGUNYAZILIM2310,*,,,2388,1,dbo,2024-02-09 12:13:44.697000,Paramet,dbo,2024-02-09 12:13:44.703000,Paramet
selimtest,KORGUNYAZILIM2310,,,,2752,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
selimtest,KORGUNYAZILIM2310,*,,,2397,1,dbo,2024-02-09 12:17:00.527000,Paramet,dbo,2024-02-09 12:17:00.530000,Paramet
selimtest,KORGUNYAZILIM2310,CA001,,,2398,1,dbo,2024-02-09 12:17:09.953000,Paramet,dbo,2024-02-09 12:17:09.953000,Paramet
selimtest,KORGUNYAZILIM2310,CA002,,,2399,1,dbo,2024-02-09 12:17:09.953000,Paramet,dbo,2024-02-09 12:17:09.953000,Paramet
selimtest,KORGUNYAZILIM2310,CA003,,,2400,1,dbo,2024-02-09 12:17:09.953000,Paramet,dbo,2024-02-09 12:17:09.953000,Paramet
selimtest,KORGUNYAZILIM2310,CA004,,,2401,1,dbo,2024-02-09 12:17:09.953000,Paramet,dbo,2024-02-09 12:17:09.953000,Paramet
selimtest,KORGUNYAZILIM2310,CH001,,,2402,1,dbo,2024-02-09 12:17:09.953000,Paramet,dbo,2024-02-09 12:17:09.953000,Paramet
selimtest,KORGUNYAZILIM2310,CH002,,,2403,1,dbo,2024-02-09 12:17:09.953000,Paramet,dbo,2024-02-09 12:17:09.953000,Paramet
selimtest,KORGUNYAZILIM2310,CS001,,,2404,1,dbo,2024-02-09 12:17:09.953000,Paramet,dbo,2024-02-09 12:17:09.953000,Paramet
selimtest,KORGUNYAZILIM2310,CS002,,,2405,1,dbo,2024-02-09 12:17:09.953000,Paramet,dbo,2024-02-09 12:17:09.953000,Paramet
sergen.demir,KORGUNYAZILIM2310,,,,2753,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
SERKAN,KORGUNYAZILIM2310,,,,2754,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
SERKAN,KORGUNYAZILIM2310,*,,,2623,1,dbo,2024-02-27 17:40:31.577000,,dbo,2024-02-27 17:40:31.590000,
SERKAN,KORGUNYAZILIM2310,CA001,,,2624,1,dbo,2024-02-27 17:40:31.577000,,dbo,2024-02-27 17:40:31.590000,
SERKAN,KORGUNYAZILIM2310,CA002,,,2625,1,dbo,2024-02-27 17:40:31.577000,,dbo,2024-02-27 17:40:31.590000,
SERKAN,KORGUNYAZILIM2310,CA003,,,2626,1,dbo,2024-02-27 17:40:31.577000,,dbo,2024-02-27 17:40:31.590000,
SERKAN,KORGUNYAZILIM2310,CA004,,,2627,1,dbo,2024-02-27 17:40:31.577000,,dbo,2024-02-27 17:40:31.590000,
SERKAN,KORGUNYAZILIM2310,CH001,,,2628,1,dbo,2024-02-27 17:40:31.577000,,dbo,2024-02-27 17:40:31.590000,
SERKAN,KORGUNYAZILIM2310,CH002,,,2629,1,dbo,2024-02-27 17:40:31.577000,,dbo,2024-02-27 17:40:31.590000,
SERKAN,KORGUNYAZILIM2310,CS001,,,2630,1,dbo,2024-02-27 17:40:31.577000,,dbo,2024-02-27 17:40:31.590000,
SERKAN,KORGUNYAZILIM2310,CS002,,,2631,1,dbo,2024-02-27 17:40:31.577000,,dbo,2024-02-27 17:40:31.590000,
serkan.demir,KORGUNYAZILIM2310,,,,2755,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
serkanuckun,KORGUNYAZILIM2310,,,,2756,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
sibelerturk,KORGUNYAZILIM2310,,,,2757,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
sinan.iscan,KORGUNYAZILIM2310,,,,2758,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
TAKSIM,KORGUNYAZILIM2310,,,,2831,1,dbo,2025-04-09 18:07:16.400000,,dbo,2025-04-09 18:07:16.403000,
TAKSIM,KORGUNYAZILIM2310,*,,,2832,1,dbo,2025-04-09 18:07:16.400000,,dbo,2025-04-09 18:07:16.403000,
TAKSIM,KORGUNYAZILIM2310,MGZ01,,,2841,1,dbo,2025-04-09 18:08:35.053000,Paramet,dbo,2025-04-09 18:08:35.053000,Paramet
tektek,KORGUNYAZILIM2310,,,,2759,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
tektek,KORGUNYAZILIM2310,*,,,2463,1,dbo,2024-02-15 14:40:13.243000,Paramet,dbo,2024-02-15 14:40:13.250000,Paramet
tektek,KORGUNYAZILIM2310,CA001,,,2464,1,dbo,2024-02-15 14:40:21.193000,Paramet,dbo,2024-02-15 14:40:21.200000,Paramet
tektek,KORGUNYAZILIM2310,CA002,,,2465,1,dbo,2024-02-15 14:40:21.193000,Paramet,dbo,2024-02-15 14:40:21.200000,Paramet
tektek,KORGUNYAZILIM2310,CA003,,,2466,1,dbo,2024-02-15 14:40:21.193000,Paramet,dbo,2024-02-15 14:40:21.200000,Paramet
tektek,KORGUNYAZILIM2310,CA004,,,2467,1,dbo,2024-02-15 14:40:21.193000,Paramet,dbo,2024-02-15 14:40:21.200000,Paramet
tektek,KORGUNYAZILIM2310,CH001,,,2468,1,dbo,2024-02-15 14:40:21.193000,Paramet,dbo,2024-02-15 14:40:21.200000,Paramet
tektek,KORGUNYAZILIM2310,CH002,,,2469,1,dbo,2024-02-15 14:40:21.193000,Paramet,dbo,2024-02-15 14:40:21.200000,Paramet
tektek,KORGUNYAZILIM2310,CS001,,,2470,1,dbo,2024-02-15 14:40:21.193000,Paramet,dbo,2024-02-15 14:40:21.200000,Paramet
tektek,KORGUNYAZILIM2310,CS002,,,2471,1,dbo,2024-02-15 14:40:21.193000,Paramet,dbo,2024-02-15 14:40:21.200000,Paramet
tertex,KORGUNYAZILIM2310,,,,2760,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
tertex,KORGUNYAZILIM2310,*,,,2454,1,dbo,2024-02-15 13:56:04.583000,Paramet,dbo,2024-02-15 13:56:04.590000,Paramet
tertex,KORGUNYAZILIM2310,CA001,,,2455,1,dbo,2024-02-15 13:56:17.320000,Paramet,dbo,2024-02-15 13:56:17.323000,Paramet
tertex,KORGUNYAZILIM2310,CA002,,,2456,1,dbo,2024-02-15 13:56:17.320000,Paramet,dbo,2024-02-15 13:56:17.323000,Paramet
tertex,KORGUNYAZILIM2310,CA003,,,2457,1,dbo,2024-02-15 13:56:17.320000,Paramet,dbo,2024-02-15 13:56:17.323000,Paramet
tertex,KORGUNYAZILIM2310,CA004,,,2458,1,dbo,2024-02-15 13:56:17.320000,Paramet,dbo,2024-02-15 13:56:17.323000,Paramet
tertex,KORGUNYAZILIM2310,CH001,,,2459,1,dbo,2024-02-15 13:56:17.320000,Paramet,dbo,2024-02-15 13:56:17.323000,Paramet
tertex,KORGUNYAZILIM2310,CH002,,,2460,1,dbo,2024-02-15 13:56:17.320000,Paramet,dbo,2024-02-15 13:56:17.323000,Paramet
tertex,KORGUNYAZILIM2310,CS001,,,2461,1,dbo,2024-02-15 13:56:17.320000,Paramet,dbo,2024-02-15 13:56:17.323000,Paramet
tertex,KORGUNYAZILIM2310,CS002,,,2462,1,dbo,2024-02-15 13:56:17.320000,Paramet,dbo,2024-02-15 13:56:17.323000,Paramet
testx,KORGUNYAZILIM2310,,,,2761,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
testx,KORGUNYAZILIM2310,*,,,2338,1,dbo,2024-02-01 21:35:35.293000,Paramet,dbo,2024-02-01 21:35:35.297000,Paramet
ugur.celiktas,KORGUNYAZILIM2310,,,,2762,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
ugurcan.ince,KORGUNYAZILIM2310,,,,2763,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
UMT,KORGUNYAZILIM2310,,,,2764,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
UMT,KORGUNYAZILIM2310,*,,,23,1,dbo,2024-01-09 10:49:11.650000,,dbo,2024-01-09 10:49:11.653000,
UMUT,KORGUNYAZILIM2310,,,,2765,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
UMUT,KORGUNYAZILIM2310,*,,,6,1,dbo,2024-01-09 10:39:34.127000,,dbo,2024-01-09 10:39:34.130000,
UMUT,KORGUNYAZILIM2310,CA001,,,2438,1,dbo,2024-02-14 09:10:57.607000,Paramet,dbo,2024-02-14 09:10:57.617000,Paramet
UMUT,KORGUNYAZILIM2310,CA002,,,2439,1,dbo,2024-02-14 09:10:57.607000,Paramet,dbo,2024-02-14 09:10:57.617000,Paramet
UMUT,KORGUNYAZILIM2310,CA003,,,2440,1,dbo,2024-02-14 09:10:57.607000,Paramet,dbo,2024-02-14 09:10:57.617000,Paramet
UMUT,KORGUNYAZILIM2310,CA004,,,2441,1,dbo,2024-02-14 09:10:57.607000,Paramet,dbo,2024-02-14 09:10:57.617000,Paramet
UMUT,KORGUNYAZILIM2310,CH001,,,2442,1,dbo,2024-02-14 09:10:57.607000,Paramet,dbo,2024-02-14 09:10:57.617000,Paramet
UMUT,KORGUNYAZILIM2310,CH002,,,2443,1,dbo,2024-02-14 09:10:57.607000,Paramet,dbo,2024-02-14 09:10:57.617000,Paramet
UMUT,KORGUNYAZILIM2310,CS001,,,2444,1,dbo,2024-02-14 09:10:57.607000,Paramet,dbo,2024-02-14 09:10:57.617000,Paramet
UMUT,KORGUNYAZILIM2310,CS002,,,2445,1,dbo,2024-02-14 09:10:57.607000,Paramet,dbo,2024-02-14 09:10:57.617000,Paramet
uretim,KORGUNYAZILIM2310,,,,2766,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
yunus.fidan,KORGUNYAZILIM2310,,,,2767,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
yunusfidan,KORGUNYAZILIM2310,,,,2768,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
yusufkara,KORGUNYAZILIM2310,,,,2769,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
zekzek,KORGUNYAZILIM2310,,,,2770,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
zekzek,KORGUNYAZILIM2310,*,,,2613,1,dbo,2024-02-16 20:29:36.840000,,dbo,2024-02-16 20:29:36.843000,
zekzek,KORGUNYAZILIM2310,CA001,,,2614,1,dbo,2024-02-16 20:29:36.840000,,dbo,2024-02-16 20:29:36.843000,
zekzek,KORGUNYAZILIM2310,CA002,,,2615,1,dbo,2024-02-16 20:29:36.840000,,dbo,2024-02-16 20:29:36.843000,
zekzek,KORGUNYAZILIM2310,CA003,,,2616,1,dbo,2024-02-16 20:29:36.840000,,dbo,2024-02-16 20:29:36.843000,
zekzek,KORGUNYAZILIM2310,CA004,,,2617,1,dbo,2024-02-16 20:29:36.840000,,dbo,2024-02-16 20:29:36.843000,
zekzek,KORGUNYAZILIM2310,CH001,,,2618,1,dbo,2024-02-16 20:29:36.840000,,dbo,2024-02-16 20:29:36.843000,
zekzek,KORGUNYAZILIM2310,CH002,,,2619,1,dbo,2024-02-16 20:29:36.840000,,dbo,2024-02-16 20:29:36.843000,
zekzek,KORGUNYAZILIM2310,CS001,,,2620,1,dbo,2024-02-16 20:29:36.840000,,dbo,2024-02-16 20:29:36.843000,
zekzek,KORGUNYAZILIM2310,CS002,,,2621,1,dbo,2024-02-16 20:29:36.840000,,dbo,2024-02-16 20:29:36.843000,
zeynep.bozkurt,KORGUNYAZILIM2310,,,,2771,1,dbo,2024-05-24 14:12:30.203000,,dbo,2024-05-24 14:12:30.220000,
