Modul,RaporName,CmpName,CmpType,CmpParent,CmpVisible,CmpCaption,CmpTop,CmpLeft,CmpWidth,CmpHeight,CmpFont,kgid,insUN,insDT,insApp,updUN,updDT,updApp
Fatura,MctFatura,xQRMiskKur,TQRMemo,SummaryBand,F,xQRMiskKur,192,200,75,17,Arial	10	-2147483640	-13	1,2645,,,,,,
Fatura,MctFatura,xQRMiskOran,TQRMemo,SummaryBand,F,xQRMiskOran,192,24,83,17,Arial	10	-2147483640	-13	1,2646,,,,,,
Fatura,MctFatura,xQRMiskTutar,TQRMemo,SummaryBand,F,xQRMiskTutar,192,112,84,17,Arial	10	-2147483640	-13	1,2647,,,,,,
Fatura,MctFatura,xQRMKalemisk,TQRMemo,DetailBand,F,xQRMKalemisk,59,345,96,17,Arial	10	-2147483640	-13	1,2648,,,,,,
Fatura,MctFatura,xQRMODPC,TQRMemo,SummaryBand,F,xQRMODPC,184,456,75,17,Arial	10	-2147483640	-13	1,2649,,,,,,
Fatura,MctFatura,xQRMODTar,TQRMemo,SummaryBand,F,xQRMODTar,184,296,75,17,Arial	10	-2147483640	-13	1,2650,,,,,,
Fatura,MctFatura,xQRMOdTip,TQRMemo,SummaryBand,F,xQRMOdTip,184,504,72,17,Arial	10	-2147483640	-13	1,2651,,,,,,
Fatura,MctFatura,xQRMODTutar,TQRMemo,SummaryBand,F,xQRMODTutar,184,368,86,17,Arial	10	-2147483640	-13	1,2652,,,,,,
Fatura,MctFatura,xQRNavlun,TQRLabel,SummaryBand,F,[Navlun],55,753,113,17,Arial	10	-2147483640	-13	1,2653,,,,,,
Fatura,MctFatura,xQROTVOran,TQRLabel,SummaryBand,F,[OTVOran],186,570,113,17,Arial	10	-2147483640	-13	162,2654,,,,,,
Fatura,MctFatura,xQROTVTop,TQRLabel,SummaryBand,F,[OTVTop],117,742,113,17,Arial	10	-2147483640	-13	162,2655,,,,,,
Fatura,MctFatura,xQRPostaKod,TQRLabel,TitleBand,T,[PostaKod],156,14,60,17,Verdana	9	-2147483640	-12	162,2656,,,,,,
Fatura,MctFatura,xQRSatirNo,TQRLabel,DetailBand,F,[Satir No],49,4,50,17,Arial	8	-2147483640	-11	1,2657,,,,,,
Fatura,MctFatura,xQRSehir,TQRLabel,TitleBand,T,[Sehir],156,78,139,17,Verdana	9	-2147483640	-12	0,2658,,,,,,
Fatura,MctFatura,xQRTahsilTutar,TQRLabel,SummaryBand,F,[Tahsil Tutar],226,106,79,17,Arial	10	-2147483640	-13	162,2659,,,,,,
Fatura,MctFatura,xQRUlke,TQRLabel,TitleBand,F,[Ulke],335,49,200,17,Arial	10	-2147483640	-13	1,2660,,,,,,
Fatura,MctFatura,xQRUnvan,TQRLabel,TitleBand,T,[CariUnvan],102,14,300,17,Verdana	9	-2147483640	-12	162,2661,,,,,,
Fatura,MctFatura,xQRVDr,TQRLabel,TitleBand,T,[VergiDaire],226,161,120,17,Verdana	9	-2147483640	-12	162,2662,,,,,,
Fatura,MctFatura,xQRVNo,TQRLabel,TitleBand,T,[VergiNo],225,287,120,17,Verdana	9	-2147483640	-12	162,2663,,,,,,
Fatura,MctFatura,xQRYalniz,TQRLabel,SummaryBand,T,[Yalnız],58,55,420,16,Verdana	8	-2147483640	-11	162	fsBold,2664,,,,,,
Fatura,MctFatura,xQRYuvisk,TQRLabel,SummaryBand,F,[AraTop2],226,570,113,17,Arial	10	-2147483640	-13	162,2665,,,,,,
Fatura,MctFatura_Iskonto,ChildBand1,TQRChildBand,QuickRepMain,F,,417,0,0,45,Arial	10	-2147483640	-13	1,2666,,,,,,
Fatura,MctFatura_Iskonto,ColumnHeaderBand,TQRBand,QuickRepMain,T,rbColumnHeader,253,0,0,19,Arial	10	-2147483640	-13	1,2667,,,,,,
Fatura,MctFatura_Iskonto,DetailBand,TQRBand,QuickRepMain,T,rbDetail,275,0,0,18,Arial	10	-2147483640	-13	1,2668,,,,,,
Fatura,MctFatura_Iskonto,QRAdr,TQRLabel,TitleBand,F,Adres,107,16,70,18,Arial	10	-2147483640	-13	1,2669,,,,,,
Fatura,MctFatura_Iskonto,QRAltLabel1,TQRLabel,SummaryBand,F,QRAltLabel1,250,10,95,17,Arial	10	-2147483640	-13	162,2670,,,,,,
Fatura,MctFatura_Iskonto,QRAltLabel10,TQRLabel,SummaryBand,F,QRAltLabel10,250,210,95,17,Arial	10	-2147483640	-13	162,2671,,,,,,
Fatura,MctFatura_Iskonto,QRAltLabel2,TQRLabel,SummaryBand,F,QRAltLabel2,250,26,95,17,Arial	10	-2147483640	-13	162,2672,,,,,,
Fatura,MctFatura_Iskonto,QRAltLabel3,TQRLabel,SummaryBand,F,QRAltLabel3,250,42,95,17,Arial	10	-2147483640	-13	162,2673,,,,,,
Fatura,MctFatura_Iskonto,QRAltLabel4,TQRLabel,SummaryBand,F,QRAltLabel4,250,66,95,17,Arial	10	-2147483640	-13	162,2674,,,,,,
Fatura,MctFatura_Iskonto,QRAltLabel5,TQRLabel,SummaryBand,F,QRAltLabel5,250,90,95,17,Arial	10	-2147483640	-13	162,2675,,,,,,
Fatura,MctFatura_Iskonto,QRAltLabel6,TQRLabel,SummaryBand,F,QRAltLabel6,250,114,95,17,Arial	10	-2147483640	-13	162,2676,,,,,,
Fatura,MctFatura_Iskonto,QRAltLabel7,TQRLabel,SummaryBand,F,QRAltLabel7,250,138,95,17,Arial	10	-2147483640	-13	162,2677,,,,,,
Fatura,MctFatura_Iskonto,QRAltLabel8,TQRLabel,SummaryBand,F,QRAltLabel8,250,162,95,17,Arial	10	-2147483640	-13	162,2678,,,,,,
Fatura,MctFatura_Iskonto,QRAltLabel9,TQRLabel,SummaryBand,F,QRAltLabel9,250,186,95,17,Arial	10	-2147483640	-13	162,2679,,,,,,
Fatura,MctFatura_Iskonto,QRAraTop,TQRLabel,SummaryBand,T,Ara Toplam:,56,520,100,17,Verdana	9	-2147483640	-12	0,2680,,,,,,
Fatura,MctFatura_Iskonto,QRBeden,TQRLabel,ColumnHeaderBand,F,Beden,0,331,36,17,Arial	8	-2147483640	-11	1	fsBold,2681,,,,,,
Fatura,MctFatura_Iskonto,QRBirim,TQRLabel,ColumnHeaderBand,F,Birim,1,409,31,17,Arial	8	-2147483640	-11	1	fsBold,2682,,,,,,
Fatura,MctFatura_Iskonto,QRCariAd,TQRLabel,TitleBand,F,Cari Ad,87,16,70,18,Arial	10	-2147483640	-13	1,2683,,,,,,
Fatura,MctFatura_Iskonto,QRCariKod,TQRLabel,TitleBand,F,Cari Kod,63,14,70,18,Arial	10	-2147483640	-13	1,2684,,,,,,
Fatura,MctFatura_Iskonto,QRContainer,TQRLabel,TitleBand,F,Konteynır,71,175,75,18,Arial	10	-2147483640	-13	1,2685,,,,,,
Fatura,MctFatura_Iskonto,QRDBASKod,TQRDBText,DetailBand,F,[QRDBASKod],15,19,76,17,Arial	8	-2147483640	-11	1,2686,,,,,,
Fatura,MctFatura_Iskonto,QRDBASKodTanim,TQRDBText,DetailBand,F,[QRDBASKodTanim],43,275,67,17,Arial	8	-2147483640	-11	1,2687,,,,,,
Fatura,MctFatura_Iskonto,QRDBAsorti,TQRDBText,DetailBand,F,[QRDBAsorti],78,14,76,17,Arial	8	-2147483640	-11	162,2688,,,,,,
Fatura,MctFatura_Iskonto,QRDBAsorti_Dag,TQRDBText,DetailBand,F,[QRDBAsorti_Dag],78,174,76,17,Arial	8	-2147483640	-11	162,2689,,,,,,
Fatura,MctFatura_Iskonto,QRDBAsortiTan,TQRDBText,DetailBand,F,[QRDBAsortiTan],78,94,76,17,Arial	8	-2147483640	-11	162,2690,,,,,,
Fatura,MctFatura_Iskonto,QRDBBarCode,TQRDBText,DetailBand,F,[QRDBBarCode],52,101,76,17,Arial	8	-2147483640	-11	1,2691,,,,,,
Fatura,MctFatura_Iskonto,QRDBBeden,TQRDBText,DetailBand,F,[QRDBBeden],43,387,36,17,Arial	8	-2147483640	-11	1,2692,,,,,,
Fatura,MctFatura_Iskonto,QRDBBelgeNo,TQRDBText,TitleBand,F,[QRDBBelgeNo],6,745,80,18,Arial	10	-2147483640	-13	162,2693,,,,,,
Fatura,MctFatura_Iskonto,QRDBBelTar,TQRDBText,TitleBand,T,[QRDBBelTar],157,573,80,18,Verdana	9	-2147483640	-12	0,2694,,,,,,
Fatura,MctFatura_Iskonto,QRDBBirim,TQRDBText,DetailBand,T,[QRDBBirim],0,44,31,17,Verdana	8	-2147483640	-11	0,2695,,,,,,
Fatura,MctFatura_Iskonto,QRDBCariKod,TQRDBText,TitleBand,T,[QRDBCariKod],83,14,100,18,Verdana	9	-2147483640	-12	162,2696,,,,,,
Fatura,MctFatura_Iskonto,QRDBCarpanB,TQRDBText,DetailBand,F,[QRDBCarpanB],66,580,76,17,Arial	8	-2147483640	-11	1,2697,,,,,,
Fatura,MctFatura_Iskonto,QRDBContainer,TQRDBText,TitleBand,F,[QRDBContainer],104,329,75,18,Arial	10	-2147483640	-13	1,2698,,,,,,
Fatura,MctFatura_Iskonto,QRDBFaturaNo,TQRDBText,TitleBand,F,[QRDBFaturaNo],53,679,75,18,Tahoma	10	-2147483640	-13	162,2699,,,,,,
Fatura,MctFatura_Iskonto,QRDBFiiliSevk,TQRDBText,TitleBand,F,[QRDBFiiliSevk],90,319,75,18,Arial	10	-2147483640	-13	1,2700,,,,,,
Fatura,MctFatura_Iskonto,QRDBFiyat,TQRDBText,DetailBand,T,[QRDBFiyat],0,537,60,17,Verdana	8	-2147483640	-11	0,2701,,,,,,
Fatura,MctFatura_Iskonto,QRDBFOBFiyat,TQRDBText,DetailBand,F,[QRDBFOBFiyat],63,511,76,17,Arial	8	-2147483640	-11	1,2702,,,,,,
Fatura,MctFatura_Iskonto,QRDBFOBTutar,TQRDBText,DetailBand,F,[QRDBFOBTutar],63,591,76,17,Arial	8	-2147483640	-11	1,2703,,,,,,
Fatura,MctFatura_Iskonto,QRDBirsaliyeNo,TQRDBText,TitleBand,F,[QRDBirsaliyeNo],65,733,75,18,Tahoma	10	-2147483640	-13	0,2704,,,,,,
Fatura,MctFatura_Iskonto,QRDBirsTar,TQRDBText,TitleBand,F,[QRDBirsTar],91,711,75,18,Tahoma	10	-2147483640	-13	162,2705,,,,,,
Fatura,MctFatura_Iskonto,QRDBiskGTut,TQRDBText,SummaryBand,F,[QRDBiskGTut],200,164,98,18,Arial	10	-2147483640	-13	1,2706,,,,,,
Fatura,MctFatura_Iskonto,QRDBiskOr,TQRDBText,SummaryBand,F,[QRDBiskOr],170,133,75,18,Arial	10	-2147483640	-13	1,2707,,,,,,
Fatura,MctFatura_Iskonto,QRDBiskTutPC,TQRDBText,SummaryBand,F,[QRDBiskTutPC],168,169,18,18,Arial	10	-2147483640	-13	1,2708,,,,,,
Fatura,MctFatura_Iskonto,QRDBkalemiskontoOran,TQRDBText,DetailBand,F,[QRDBkalemiskontoOran],28,535,36,17,Arial	8	-2147483640	-11	1,2709,,,,,,
Fatura,MctFatura_Iskonto,QRDBkalemiskTut,TQRDBText,DetailBand,F,[QRDBkalemiskTut],30,577,45,17,Arial	8	-2147483640	-11	1,2710,,,,,,
Fatura,MctFatura_Iskonto,QRDBKDV,TQRDBText,DetailBand,F,[QRDBKDV],41,640,28,17,Arial	8	-2147483640	-11	1,2711,,,,,,
Fatura,MctFatura_Iskonto,QRDBKoliMiktar,TQRDBText,DetailBand,F,[QRDBKoliMiktar],54,283,39,17,Arial	8	-2147483640	-11	162,2712,,,,,,
Fatura,MctFatura_Iskonto,QRDBLotNo,TQRDBText,DetailBand,F,[QRDBLotNo],78,254,76,17,Arial	8	-2147483640	-11	162,2713,,,,,,
Fatura,MctFatura_Iskonto,QRDBMiktar,TQRDBText,DetailBand,T,[QRDBMiktar],0,3,37,17,Verdana	8	-2147483640	-11	162,2714,,,,,,
Fatura,MctFatura_Iskonto,QRDBNakliyeci,TQRDBText,TitleBand,F,[QRDBNakliyeci],73,279,75,18,Arial	10	-2147483640	-13	1,2715,,,,,,
Fatura,MctFatura_Iskonto,QRDBOzKod1,TQRDBText,TitleBand,F,[QRDBOzKod1],41,336,75,18,Arial	10	-2147483640	-13	1,2716,,,,,,
Fatura,MctFatura_Iskonto,QRDBOzKod2,TQRDBText,TitleBand,F,[QRDBOzKod2],40,166,75,18,Arial	10	-2147483640	-13	1,2717,,,,,,
Fatura,MctFatura_Iskonto,QRDBOzKod3,TQRDBText,TitleBand,F,[QRDBOzKod3],250,763,75,18,Arial	10	-2147483640	-13	1,2718,,,,,,
Fatura,MctFatura_Iskonto,QRDBOzKod4,TQRDBText,TitleBand,F,[QRDBOzKod4],185,766,75,18,Arial	10	-2147483640	-13	1,2719,,,,,,
Fatura,MctFatura_Iskonto,QRDBOzKod5,TQRDBText,TitleBand,F,[QRDBOzKod5],262,686,75,18,Arial	10	-2147483640	-13	1,2720,,,,,,
Fatura,MctFatura_Iskonto,QRDBPC,TQRDBText,DetailBand,T,[QRDBPC],0,601,30,17,Verdana	8	-2147483640	-11	162,2721,,,,,,
Fatura,MctFatura_Iskonto,QRDBPlaka,TQRDBText,TitleBand,F,[QRDBPlaka],66,249,75,18,Arial	10	-2147483640	-13	1,2722,,,,,,
Fatura,MctFatura_Iskonto,QRDBRenk,TQRDBText,DetailBand,T,[QRDBRenk],0,384,150,17,Verdana	8	-2147483640	-11	162,2723,,,,,,
Fatura,MctFatura_Iskonto,QRDBRenkOzKod1,TQRDBText,DetailBand,F,[QRDBRenkOzKod1],101,5,76,17,Arial	8	-2147483640	-11	162,2724,,,,,,
Fatura,MctFatura_Iskonto,QRDBRenkOzKod2,TQRDBText,DetailBand,F,[QRDBRenkOzKod2],101,85,76,17,Arial	8	-2147483640	-11	162,2725,,,,,,
Fatura,MctFatura_Iskonto,QRDBRenkOzKod3,TQRDBText,DetailBand,F,[QRDBRenkOzKod3],101,165,76,17,Arial	8	-2147483640	-11	162,2726,,,,,,
Fatura,MctFatura_Iskonto,QRDBSevkNum,TQRDBText,TitleBand,F,[QRDBSevkNum],29,292,75,18,Arial	10	-2147483640	-13	1,2727,,,,,,
Fatura,MctFatura_Iskonto,QRDBSevkSekil,TQRDBText,TitleBand,F,[QRDBSevkSekil],40,334,75,18,Arial	10	-2147483640	-13	1,2728,,,,,,
Fatura,MctFatura_Iskonto,QRDBSipBelgeNo,TQRDBText,DetailBand,F,[QRDBSipBelgeNo],76,549,76,17,Arial	8	-2147483640	-11	1,2729,,,,,,
Fatura,MctFatura_Iskonto,QRDBSipMik,TQRDBText,DetailBand,F,[QRDBSipMik],91,585,76,17,Arial	8	-2147483640	-11	1,2730,,,,,,
Fatura,MctFatura_Iskonto,QRDBSipNo,TQRDBText,DetailBand,F,[QRDBSipNo],82,500,76,17,Arial	8	-2147483640	-11	1,2731,,,,,,
Fatura,MctFatura_Iskonto,QRDBSipOzDurKod,TQRDBText,DetailBand,F,[QRDBSipOzDurKod],60,9,160,17,Arial	8	-2147483640	-11	162,2732,,,,,,
Fatura,MctFatura_Iskonto,QRDBSipOzDurTanim,TQRDBText,DetailBand,F,[QRDBSipOzDurTanim],60,177,160,17,Arial	8	-2147483640	-11	162,2733,,,,,,
Fatura,MctFatura_Iskonto,QRDBSKOD,TQRDBText,DetailBand,T,[QRDBSKOD],-1,79,80,17,Verdana	8	-2147483640	-11	162,2734,,,,,,
Fatura,MctFatura_Iskonto,QRDBstBedGrp,TQRDBText,DetailBand,F,[QRDBstBedGrp],79,158,76,17,Arial	8	-2147483640	-11	162,2735,,,,,,
Fatura,MctFatura_Iskonto,QRDBstBedGrpTanim,TQRDBText,DetailBand,F,[QRDBstBedGrpTanim],78,238,76,17,Arial	8	-2147483640	-11	162,2736,,,,,,
Fatura,MctFatura_Iskonto,QRDBstCarpan,TQRDBText,DetailBand,F,[QRDBstCarpan],86,500,76,17,Arial	8	-2147483640	-11	1,2737,,,,,,
Fatura,MctFatura_Iskonto,QRDBstCinsKod,TQRDBText,DetailBand,F,[QRDBstCinsKod],63,566,76,17,Arial	8	-2147483640	-11	162,2738,,,,,,
Fatura,MctFatura_Iskonto,QRDBstCinsKodT,TQRDBText,DetailBand,F,[QRDBstCinsKodT],62,646,76,17,Arial	8	-2147483640	-11	162,2739,,,,,,
Fatura,MctFatura_Iskonto,QRDBstMarka,TQRDBText,DetailBand,F,[QRDBstMarka],79,494,76,17,Arial	8	-2147483640	-11	162,2740,,,,,,
Fatura,MctFatura_Iskonto,QRDBstMarkaTanim,TQRDBText,DetailBand,F,[QRDBstMarkaTanim],78,574,76,17,Arial	8	-2147483640	-11	162,2741,,,,,,
Fatura,MctFatura_Iskonto,QRDBStokGrup,TQRDBText,DetailBand,F,[QRDBStokGrup],26,217,67,17,Arial	10	-2147483640	-13	1,2742,,,,,,
Fatura,MctFatura_Iskonto,QRDBStokTanim,TQRDBText,DetailBand,T,[QRDBStokTanim],0,161,220,17,Verdana	8	-2147483640	-11	162,2743,,,,,,
Fatura,MctFatura_Iskonto,QRDBstOzKod1,TQRDBText,DetailBand,F,[QRDBstOzKod1],75,20,76,17,Arial	8	-2147483640	-11	1,2744,,,,,,
Fatura,MctFatura_Iskonto,QRDBstOzKod1Tanim,TQRDBText,DetailBand,F,[QRDBstOzKod1Tanim],58,20,76,17,Arial	8	-2147483640	-11	1,2745,,,,,,
Fatura,MctFatura_Iskonto,QRDBstOzKod2,TQRDBText,DetailBand,F,[QRDBstOzKod2],80,101,76,17,Arial	8	-2147483640	-11	1,2746,,,,,,
Fatura,MctFatura_Iskonto,QRDBstOzKod2Tanim,TQRDBText,DetailBand,F,[QRDBstOzKod2Tanim],71,100,76,17,Arial	8	-2147483640	-11	1,2747,,,,,,
Fatura,MctFatura_Iskonto,QRDBstOzKod3,TQRDBText,DetailBand,F,[QRDBstOzKod3],76,187,76,17,Arial	8	-2147483640	-11	1,2748,,,,,,
Fatura,MctFatura_Iskonto,QRDBstOzKod3Tanim,TQRDBText,DetailBand,F,[QRDBstOzKod3Tanim],75,183,76,17,Arial	8	-2147483640	-11	1,2749,,,,,,
Fatura,MctFatura_Iskonto,QRDBstOzKod4,TQRDBText,DetailBand,F,[QRDBstOzKod4],89,260,76,17,Arial	8	-2147483640	-11	1,2750,,,,,,
Fatura,MctFatura_Iskonto,QRDBstOzKod4Tanim,TQRDBText,DetailBand,F,[QRDBstOzKod4Tanim],74,271,76,17,Arial	8	-2147483640	-11	1,2751,,,,,,
Fatura,MctFatura_Iskonto,QRDBstOzKod5,TQRDBText,DetailBand,F,[QRDBstOzKod5],93,360,76,17,Arial	8	-2147483640	-11	1,2752,,,,,,
Fatura,MctFatura_Iskonto,QRDBstOzKod5Tanim,TQRDBText,DetailBand,F,[QRDBstOzKod5Tanim],73,347,76,17,Arial	8	-2147483640	-11	1,2753,,,,,,
Fatura,MctFatura_Iskonto,QRDBstReyon,TQRDBText,DetailBand,F,[QRDBstReyon],96,422,76,17,Arial	8	-2147483640	-11	1,2754,,,,,,
Fatura,MctFatura_Iskonto,QRDBstReyonTanim,TQRDBText,DetailBand,F,[QRDBstReyonTanim],80,406,76,17,Arial	8	-2147483640	-11	162,2755,,,,,,
Fatura,MctFatura_Iskonto,QRDBstUKod,TQRDBText,DetailBand,F,[QRDBstUKod],79,334,76,17,Arial	8	-2147483640	-11	162,2756,,,,,,
Fatura,MctFatura_Iskonto,QRDBstUKodTanim,TQRDBText,DetailBand,F,[QRDBstUKodTanim],78,414,76,17,Arial	8	-2147483640	-11	162,2757,,,,,,
Fatura,MctFatura_Iskonto,QRDBTanim,TQRDBText,DetailBand,F,[QRDBTanim],82,404,36,17,Arial	8	-2147483640	-11	1,2758,,,,,,
Fatura,MctFatura_Iskonto,QRDBTutar,TQRDBText,DetailBand,T,[QRDBTutar],0,635,79,17,Verdana	8	-2147483640	-11	0,2759,,,,,,
Fatura,MctFatura_Iskonto,QRDBVade,TQRDBText,TitleBand,F,[QRDBVade],91,331,75,18,Arial	10	-2147483640	-13	1,2760,,,,,,
Fatura,MctFatura_Iskonto,QRDevir,TQRLabel,TitleBand,F,Devreden,226,518,70,18,Verdana	9	-2147483640	-12	162,2761,,,,,,
Fatura,MctFatura_Iskonto,QRDOzKod1,TQRDBText,TitleBand,F,[QRDOzKod1],42,643,75,18,Arial	10	-2147483640	-13	1,2762,,,,,,
Fatura,MctFatura_Iskonto,QRDOzKod2,TQRDBText,TitleBand,F,[QRDOzKod2],47,138,75,18,Arial	10	-2147483640	-13	1,2763,,,,,,
Fatura,MctFatura_Iskonto,QRFaturaNo,TQRLabel,TitleBand,F,Sevk Saati:,51,434,100,18,Arial	10	-2147483640	-13	1,2764,,,,,,
Fatura,MctFatura_Iskonto,QRFaturaTar,TQRLabel,TitleBand,F,Fatura Tarihi:,70,434,100,18,Arial	10	-2147483640	-13	1,2765,,,,,,
Fatura,MctFatura_Iskonto,QRFiiliSevk,TQRLabel,TitleBand,F,Sevk Tarihi:,32,434,100,18,Arial	10	-2147483640	-13	1,2766,,,,,,
Fatura,MctFatura_Iskonto,QRFisTop,TQRLabel,SummaryBand,T,Fatura Toplamı:,19,520,100,17,Verdana	9	-2147483640	-12	162,2767,,,,,,
Fatura,MctFatura_Iskonto,QRFiyat,TQRLabel,ColumnHeaderBand,F,Birim Fiyat,0,443,60,17,Arial	8	-2147483640	-11	1	fsBold,2768,,,,,,
Fatura,MctFatura_Iskonto,QRGenTop,TQRLabel,SummaryBand,T,Genel Toplam:,92,520,100,17,Verdana	9	-2147483640	-12	162,2769,,,,,,
Fatura,MctFatura_Iskonto,QRGiskTop,TQRLabel,SummaryBand,T,İskonto Toplamı:,38,515,105,17,Verdana	9	-2147483640	-12	162,2770,,,,,,
Fatura,MctFatura_Iskonto,QRGKDVTop,TQRLabel,SummaryBand,T,KDV Toplamı:,74,520,100,17,Verdana	9	-2147483640	-12	162,2771,,,,,,
Fatura,MctFatura_Iskonto,QRHBirim,TQRLabel,ChildBand1,F,Birim,6,324,31,17,Arial	8	-2147483640	-11	162	fsBold,2772,,,,,,
Fatura,MctFatura_Iskonto,QRHFiyat,TQRLabel,ChildBand1,F,Birim Fiyat,6,360,82,17,Arial	8	-2147483640	-11	162	fsBold,2773,,,,,,
Fatura,MctFatura_Iskonto,QRHiskontoOran,TQRLabel,ChildBand1,F,İ. Oran,6,545,36,17,Arial	8	-2147483640	-11	162	fsBold,2774,,,,,,
Fatura,MctFatura_Iskonto,QRHiskTut,TQRLabel,ChildBand1,F,İskonto Tutarı,6,465,79,17,Arial	8	-2147483640	-11	162	fsBold,2775,,,,,,
Fatura,MctFatura_Iskonto,QRHKDV,TQRLabel,ChildBand1,F,KDV,6,582,28,17,Arial	8	-2147483640	-11	162	fsBold,2776,,,,,,
Fatura,MctFatura_Iskonto,QRHKod,TQRLabel,ChildBand1,F,Hizmet Kodu,1,5,80,17,Arial	8	-2147483640	-11	162	fsBold,2777,,,,,,
Fatura,MctFatura_Iskonto,QRHMBirim,TQRMemo,ChildBand1,F,QRHMBirim,24,324,31,17,Arial	8	-2147483640	-11	1,2778,,,,,,
Fatura,MctFatura_Iskonto,QRHMFiyat,TQRMemo,ChildBand1,F,QRHMFiyat,24,360,82,17,Arial	8	-2147483640	-11	1,2779,,,,,,
Fatura,MctFatura_Iskonto,QRHMiktar,TQRLabel,ChildBand1,F,Miktar,6,284,37,17,Arial	8	-2147483640	-11	162	fsBold,2780,,,,,,
Fatura,MctFatura_Iskonto,QRHMiskontoOran,TQRMemo,ChildBand1,F,QRHMiskontoOran,24,545,36,17,Arial	8	-2147483640	-11	1,2781,,,,,,
Fatura,MctFatura_Iskonto,QRHMiskTut,TQRMemo,ChildBand1,F,QRHMiskTut,24,465,79,17,Arial	8	-2147483640	-11	1,2782,,,,,,
Fatura,MctFatura_Iskonto,QRHMKDV,TQRMemo,ChildBand1,F,QRHMKDV,24,582,28,17,Arial	8	-2147483640	-11	1,2783,,,,,,
Fatura,MctFatura_Iskonto,QRHMKod,TQRMemo,ChildBand1,F,QRHMKod,24,5,70,17,Arial	8	-2147483640	-11	1,2784,,,,,,
Fatura,MctFatura_Iskonto,QRHMMiktar,TQRMemo,ChildBand1,F,QRHMMiktar,24,284,37,17,Arial	8	-2147483640	-11	1,2785,,,,,,
Fatura,MctFatura_Iskonto,QRHMPC,TQRMemo,ChildBand1,F,QRHMPC,24,444,19,17,Arial	8	-2147483640	-11	1,2786,,,,,,
Fatura,MctFatura_Iskonto,QRHMTanim,TQRMemo,ChildBand1,F,QRHMTanim,24,83,198,17,Arial	8	-2147483640	-11	1,2787,,,,,,
Fatura,MctFatura_Iskonto,QRHMTut,TQRMemo,ChildBand1,F,QRHMTut,24,616,78,17,Arial	8	-2147483640	-11	1,2788,,,,,,
Fatura,MctFatura_Iskonto,QRHPC,TQRLabel,ChildBand1,F,PC,6,444,19,17,Arial	8	-2147483640	-11	162	fsBold,2789,,,,,,
Fatura,MctFatura_Iskonto,QRHTanim,TQRLabel,ChildBand1,F,Tetanımı,1,87,198,17,Arial	8	-2147483640	-11	162	fsBold,2790,,,,,,
Fatura,MctFatura_Iskonto,QRHTut,TQRLabel,ChildBand1,F,Tutar,6,616,78,17,Arial	8	-2147483640	-11	162	fsBold,2791,,,,,,
Fatura,MctFatura_Iskonto,QRirsaliyeNo,TQRLabel,TitleBand,F,Fatura No:,89,434,100,18,Arial	10	-2147483640	-13	1,2792,,,,,,
Fatura,MctFatura_Iskonto,QRirsaliyetar,TQRLabel,TitleBand,F,Belge No:,109,433,100,18,Arial	10	-2147483640	-13	1,2793,,,,,,
Fatura,MctFatura_Iskonto,QRiskGTut,TQRLabel,SummaryBand,F,İskonto Tutarı,268,259,100,18,Arial	10	-2147483640	-13	1,2794,,,,,,
Fatura,MctFatura_Iskonto,QRiskontoOran,TQRLabel,ColumnHeaderBand,F,İ. Oran,0,538,36,17,Arial	8	-2147483640	-11	1	fsBold,2795,,,,,,
Fatura,MctFatura_Iskonto,QRiskOr,TQRLabel,SummaryBand,F,İskonto Oranı,302,241,100,18,Arial	10	-2147483640	-13	1,2796,,,,,,
Fatura,MctFatura_Iskonto,QRiskTop,TQRLabel,SummaryBand,T,Toplam Adet/Çift :,40,14,105,18,Verdana	8	-2147483640	-11	0,2797,,,,,,
Fatura,MctFatura_Iskonto,QRiskTut,TQRLabel,ColumnHeaderBand,F,İ.Tutarı,0,577,45,17,Arial	8	-2147483640	-11	1	fsBold,2798,,,,,,
Fatura,MctFatura_Iskonto,QRKDV,TQRLabel,ColumnHeaderBand,F,KDV,0,625,28,17,Arial	8	-2147483640	-11	1	fsBold,2799,,,,,,
Fatura,MctFatura_Iskonto,QRKDVTop,TQRLabel,SummaryBand,T,Toplam Koli      :,20,14,105,18,Arial	11	-2147483640	-15	0,2800,,,,,,
Fatura,MctFatura_Iskonto,QRKur1,TQRLabel,SummaryBand,F,EU/TL,15,225,110,17,Arial	10	-2147483640	-13	1,2801,,,,,,
Fatura,MctFatura_Iskonto,QRKur10,TQRLabel,SummaryBand,F,EU/TL,29,242,110,17,Arial	10	-2147483640	-13	1,2802,,,,,,
Fatura,MctFatura_Iskonto,QRKur11,TQRLabel,SummaryBand,F,US/TL,35,240,110,17,Arial	10	-2147483640	-13	1,2803,,,,,,
Fatura,MctFatura_Iskonto,QRKur12,TQRLabel,SummaryBand,F,Teslim Alan,145,616,69,17,Arial	10	-2147483640	-13	1,2804,,,,,,
Fatura,MctFatura_Iskonto,QRKur2,TQRLabel,SummaryBand,F,US/TL,35,225,110,17,Arial	10	-2147483640	-13	1,2805,,,,,,
Fatura,MctFatura_Iskonto,QRKur3,TQRLabel,SummaryBand,F,Teslim Eden,145,14,75,17,Arial	10	-2147483640	-13	1,2806,,,,,,
