FisNo,FisHarinx,ParaCinsi,LineType,Fiyat,Tutar,MasrafTutar,iskTutar,StopajTutar,OTVMatrah,OTVTutar,KDVMatrah,KDVTutar,TevkifatTutar,NetTutar,kgid
82,86,TL,S,543.760000,543.760000,0.000000,0.000000,0.000000,543.760000,0.000000,543.760000,0.000000,0.000000,543.760000,344
82,86,US,S,91.551335,91.550000,0.000000,0.000000,0.000000,91.550000,0.000000,91.550000,0.000000,0.000000,91.550000,345
83,87,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347
83,87,TL,S,547.390000,547.390000,0.000000,0.000000,0.000000,547.390000,0.000000,547.390000,0.000000,0.000000,547.390000,349
83,87,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,350
84,88,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,352
84,88,TL,S,1493.690000,1493.690000,0.000000,0.000000,0.000000,1493.690000,0.000000,1493.690000,0.000000,0.000000,1493.690000,354
84,88,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,355
85,89,EU,S,95.908325,95.910000,0.000000,0.000000,0.000000,95.910000,0.000000,95.910000,0.000000,0.000000,95.910000,357
85,89,TL,S,631.470000,631.470000,0.000000,0.000000,0.000000,631.470000,0.000000,631.470000,0.000000,0.000000,631.470000,359
85,89,US,S,106.308081,106.310000,0.000000,0.000000,0.000000,106.310000,0.000000,106.310000,0.000000,0.000000,106.310000,360
86,90,EU,S,16.612562,16.610000,0.000000,0.000000,0.000000,16.610000,0.000000,16.610000,0.000000,0.000000,16.610000,362
86,90,TL,S,109.000000,109.000000,0.000000,0.000000,0.000000,109.000000,0.000000,109.000000,0.000000,0.000000,109.000000,364
86,90,US,S,18.500603,18.500000,0.000000,0.000000,0.000000,18.500000,0.000000,18.500000,0.000000,0.000000,18.500000,365
87,91,EU,S,34.869959,34.870000,0.000000,0.000000,0.000000,34.870000,0.000000,34.870000,0.000000,0.000000,34.870000,367
87,91,TL,S,232.750000,232.750000,0.000000,0.000000,0.000000,232.750000,0.000000,232.750000,0.000000,0.000000,232.750000,369
87,91,US,S,38.985947,38.990000,0.000000,0.000000,0.000000,38.990000,0.000000,38.990000,0.000000,0.000000,38.990000,370
88,92,EU,S,26.074818,26.070000,0.000000,0.000000,0.000000,26.070000,0.000000,26.070000,0.000000,0.000000,26.070000,372
88,92,TL,S,170.910000,170.910000,0.000000,0.000000,0.000000,170.910000,0.000000,170.910000,0.000000,0.000000,170.910000,374
88,92,US,S,28.161147,28.160000,0.000000,0.000000,0.000000,28.160000,0.000000,28.160000,0.000000,0.000000,28.160000,375
89,93,EU,S,43.461254,43.460000,0.000000,0.000000,0.000000,43.460000,0.000000,43.460000,0.000000,0.000000,43.460000,377
89,93,TL,S,300.000000,300.000000,0.000000,0.000000,0.000000,300.000000,0.000000,300.000000,0.000000,0.000000,300.000000,379
89,93,US,S,48.151002,48.150000,0.000000,0.000000,0.000000,48.150000,0.000000,48.150000,0.000000,0.000000,48.150000,380
90,94,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,382
90,94,TL,S,300.000000,300.000000,0.000000,0.000000,0.000000,300.000000,0.000000,300.000000,0.000000,0.000000,300.000000,384
90,94,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,385
91,95,EU,S,42.719221,42.720000,0.000000,0.000000,0.000000,42.720000,0.000000,42.720000,0.000000,0.000000,42.720000,387
91,95,TL,S,300.000000,300.000000,0.000000,0.000000,0.000000,300.000000,0.000000,300.000000,0.000000,0.000000,300.000000,389
91,95,US,S,47.752451,47.750000,0.000000,0.000000,0.000000,47.750000,0.000000,47.750000,0.000000,0.000000,47.750000,390
92,96,EU,S,46.136768,46.140000,0.000000,0.000000,0.000000,46.140000,0.000000,46.140000,0.000000,0.000000,46.140000,392
92,96,TL,S,324.180000,324.180000,0.000000,0.000000,0.000000,324.180000,0.000000,324.180000,0.000000,0.000000,324.180000,394
92,96,US,S,51.971912,51.970000,0.000000,0.000000,0.000000,51.970000,0.000000,51.970000,0.000000,0.000000,51.970000,395
93,97,EU,S,44.467502,44.470000,0.000000,0.000000,0.000000,44.470000,0.000000,44.470000,0.000000,0.000000,44.470000,397
93,97,TL,S,300.000000,300.000000,0.000000,0.000000,0.000000,300.000000,0.000000,300.000000,0.000000,0.000000,300.000000,399
93,97,US,S,48.619214,48.620000,0.000000,0.000000,0.000000,48.620000,0.000000,48.620000,0.000000,0.000000,48.620000,400
94,98,EU,S,176.725281,176.730000,0.000000,0.000000,0.000000,176.730000,0.000000,176.730000,0.000000,0.000000,176.730000,402
94,98,TL,S,1200.000000,1200.000000,0.000000,0.000000,0.000000,1200.000000,0.000000,1200.000000,0.000000,0.000000,1200.000000,404
94,98,US,S,197.102592,197.100000,0.000000,0.000000,0.000000,197.100000,0.000000,197.100000,0.000000,0.000000,197.100000,405
95,99,EU,S,268.599744,268.600000,0.000000,0.000000,0.000000,268.600000,0.000000,268.600000,0.000000,0.000000,268.600000,407
95,99,TL,S,1845.710000,1845.710000,0.000000,0.000000,0.000000,1845.710000,0.000000,1845.710000,0.000000,0.000000,1845.710000,409
95,99,US,S,295.924388,295.920000,0.000000,0.000000,0.000000,295.920000,0.000000,295.920000,0.000000,0.000000,295.920000,410
96,100,EU,S,478.918133,478.920000,0.000000,0.000000,0.000000,478.920000,0.000000,478.920000,0.000000,0.000000,478.920000,412
96,100,TL,S,3258.990000,3258.990000,0.000000,0.000000,0.000000,3258.990000,0.000000,3258.990000,0.000000,0.000000,3258.990000,414
96,100,US,S,534.138067,534.140000,0.000000,0.000000,0.000000,534.140000,0.000000,534.140000,0.000000,0.000000,534.140000,415
97,102,EU,S,192.862496,192.860000,0.000000,0.000000,0.000000,192.860000,0.000000,192.860000,0.000000,0.000000,192.860000,417
97,102,TL,S,1312.410000,1312.410000,0.000000,0.000000,0.000000,1312.410000,0.000000,1312.410000,0.000000,0.000000,1312.410000,419
97,102,US,S,215.099813,215.100000,0.000000,0.000000,0.000000,215.100000,0.000000,215.100000,0.000000,0.000000,215.100000,420
98,103,EU,S,3.526870,3.530000,0.000000,0.000000,0.000000,3.530000,0.000000,3.530000,0.000000,0.000000,3.530000,422
98,103,TL,S,24.000000,24.000000,0.000000,0.000000,0.000000,24.000000,0.000000,24.000000,0.000000,0.000000,24.000000,424
98,103,US,S,3.933523,3.930000,0.000000,0.000000,0.000000,3.930000,0.000000,3.930000,0.000000,0.000000,3.930000,425
99,104,EU,S,32.503049,32.500000,0.000000,0.000000,0.000000,32.500000,0.000000,32.500000,0.000000,0.000000,32.500000,427
99,104,TL,S,221.180000,221.180000,0.000000,0.000000,0.000000,221.180000,0.000000,221.180000,0.000000,0.000000,221.180000,429
99,104,US,S,36.250697,36.250000,0.000000,0.000000,0.000000,36.250000,0.000000,36.250000,0.000000,0.000000,36.250000,430
100,105,EU,S,1.273696,1.270000,0.000000,0.000000,0.000000,1.270000,0.000000,1.270000,0.000000,0.000000,1.270000,432
100,105,TL,S,8.990000,8.990000,0.000000,0.000000,0.000000,8.990000,0.000000,8.990000,0.000000,0.000000,8.990000,434
100,105,US,S,1.381801,1.380000,0.000000,0.000000,0.000000,1.380000,0.000000,1.380000,0.000000,0.000000,1.380000,435
102,107,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,437
102,107,TL,S,5155.560000,5155.560000,0.000000,0.000000,0.000000,5155.560000,0.000000,5155.560000,0.000000,0.000000,5155.560000,439
102,107,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,440
104,109,EU,S,340.844320,340.840000,0.000000,0.000000,0.000000,340.840000,0.000000,340.840000,0.000000,0.000000,340.840000,442
104,109,TL,S,2621.570000,2621.570000,0.000000,0.000000,0.000000,2621.570000,0.000000,2621.570000,0.000000,0.000000,2621.570000,444
104,109,US,S,382.487598,382.490000,0.000000,0.000000,0.000000,382.490000,0.000000,382.490000,0.000000,0.000000,382.490000,445
106,111,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,447
106,111,TL,S,9100.010000,9100.010000,0.000000,0.000000,0.000000,9100.010000,0.000000,9100.010000,0.000000,0.000000,9100.010000,449
106,111,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450
107,112,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,452
107,112,TL,S,690.950000,690.950000,0.000000,0.000000,0.000000,690.950000,0.000000,690.950000,0.000000,0.000000,690.950000,454
107,112,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,455
108,113,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,457
108,113,TL,S,1231.920000,1231.920000,0.000000,0.000000,0.000000,1231.920000,0.000000,1231.920000,0.000000,0.000000,1231.920000,459
108,113,US,S,180.000000,180.000000,0.000000,0.000000,0.000000,180.000000,0.000000,180.000000,0.000000,0.000000,180.000000,460
109,114,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,462
109,114,TL,S,9908.285000,9908.290000,0.000000,0.000000,0.000000,9908.290000,0.000000,9908.290000,0.000000,0.000000,9908.290000,464
109,114,US,S,1450.000000,1450.000000,0.000000,0.000000,0.000000,1450.000000,0.000000,1450.000000,0.000000,0.000000,1450.000000,465
110,115,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,467
110,115,TL,S,249.000000,249.000000,0.000000,0.000000,0.000000,249.000000,0.000000,249.000000,0.000000,0.000000,249.000000,469
110,115,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,470
111,116,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,472
111,116,TL,S,400.000000,400.000000,0.000000,0.000000,0.000000,400.000000,0.000000,400.000000,0.000000,0.000000,400.000000,474
111,116,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,475
112,117,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,477
112,117,TL,S,192.000000,192.000000,0.000000,0.000000,0.000000,192.000000,0.000000,192.000000,0.000000,0.000000,192.000000,479
112,117,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,480
113,118,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,482
113,118,TL,S,224.000000,224.000000,0.000000,0.000000,0.000000,224.000000,0.000000,224.000000,0.000000,0.000000,224.000000,484
113,118,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,485
114,119,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,487
114,119,TL,S,244.840000,244.840000,0.000000,0.000000,0.000000,244.840000,0.000000,244.840000,0.000000,0.000000,244.840000,489
114,119,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,490
115,120,EU,S,38.031267,38.030000,0.000000,0.000000,0.000000,38.030000,0.000000,38.030000,0.000000,0.000000,38.030000,492
115,120,TL,S,274.890000,274.890000,0.000000,0.000000,0.000000,274.890000,0.000000,274.890000,0.000000,0.000000,274.890000,494
115,120,US,S,42.111310,42.110000,0.000000,0.000000,0.000000,42.110000,0.000000,42.110000,0.000000,0.000000,42.110000,495
116,121,EU,S,39.386813,39.390000,0.000000,0.000000,0.000000,39.390000,0.000000,39.390000,0.000000,0.000000,39.390000,497
116,121,TL,S,278.000000,278.000000,0.000000,0.000000,0.000000,278.000000,0.000000,278.000000,0.000000,0.000000,278.000000,499
116,121,US,S,42.729788,42.730000,0.000000,0.000000,0.000000,42.730000,0.000000,42.730000,0.000000,0.000000,42.730000,500
117,122,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,502
117,122,TL,S,151.470000,151.470000,0.000000,0.000000,0.000000,151.470000,0.000000,151.470000,0.000000,0.000000,151.470000,504
117,122,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,505
118,123,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,507
118,123,TL,S,108.000000,108.000000,0.000000,0.000000,0.000000,108.000000,0.000000,108.000000,0.000000,0.000000,108.000000,509
118,123,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,510
119,124,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,512
119,124,TL,S,102.000000,102.000000,0.000000,0.000000,0.000000,102.000000,0.000000,102.000000,0.000000,0.000000,102.000000,514
119,124,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,515
120,125,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,517
120,125,TL,S,116.970000,116.970000,0.000000,0.000000,0.000000,116.970000,0.000000,116.970000,0.000000,0.000000,116.970000,519
120,125,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,520
121,126,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,522
121,126,TL,S,248.420000,248.420000,0.000000,0.000000,0.000000,248.420000,0.000000,248.420000,0.000000,0.000000,248.420000,524
121,126,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,525
122,127,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,527
122,127,TL,S,283.890000,283.890000,0.000000,0.000000,0.000000,283.890000,0.000000,283.890000,0.000000,0.000000,283.890000,529
122,127,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,530
123,128,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,532
123,128,TL,S,66.000000,66.000000,0.000000,0.000000,0.000000,66.000000,0.000000,66.000000,0.000000,0.000000,66.000000,534
123,128,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,535
124,129,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,537
124,129,TL,S,110.000000,110.000000,0.000000,0.000000,0.000000,110.000000,0.000000,110.000000,0.000000,0.000000,110.000000,539
124,129,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,540
125,130,EU,S,13.630106,13.630000,0.000000,0.000000,0.000000,13.630000,0.000000,13.630000,0.000000,0.000000,13.630000,542
125,130,TL,S,100.000000,100.000000,0.000000,0.000000,0.000000,100.000000,0.000000,100.000000,0.000000,0.000000,100.000000,544
125,130,US,S,14.813937,14.810000,0.000000,0.000000,0.000000,14.810000,0.000000,14.810000,0.000000,0.000000,14.810000,545
126,131,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,547
126,131,TL,S,57.000000,57.000000,0.000000,0.000000,0.000000,57.000000,0.000000,57.000000,0.000000,0.000000,57.000000,549
126,131,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,550
127,132,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,552
127,132,TL,S,329.980000,329.980000,0.000000,0.000000,0.000000,329.980000,0.000000,329.980000,0.000000,0.000000,329.980000,554
127,132,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,555
128,133,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,557
128,133,TL,S,219.600000,219.600000,0.000000,0.000000,0.000000,219.600000,0.000000,219.600000,0.000000,0.000000,219.600000,559
128,133,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,560
129,134,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,562
129,134,TL,S,240.000000,240.000000,0.000000,0.000000,0.000000,240.000000,0.000000,240.000000,0.000000,0.000000,240.000000,564
129,134,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,565
131,136,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,567
131,136,TL,S,150.000000,150.000000,0.000000,0.000000,0.000000,150.000000,0.000000,150.000000,0.000000,0.000000,150.000000,569
131,136,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,570
133,138,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,572
133,138,TL,S,255.000000,255.000000,0.000000,0.000000,0.000000,255.000000,0.000000,255.000000,0.000000,0.000000,255.000000,574
133,138,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,575
134,139,EU,S,9.322047,9.320000,0.000000,0.000000,0.000000,9.320000,0.000000,9.320000,0.000000,0.000000,9.320000,577
134,139,TL,S,61.780000,61.780000,0.000000,0.000000,0.000000,61.780000,0.000000,61.780000,0.000000,0.000000,61.780000,579
134,139,US,S,10.320231,10.320000,0.000000,0.000000,0.000000,10.320000,0.000000,10.320000,0.000000,0.000000,10.320000,580
135,140,EU,S,11.080521,11.080000,0.000000,0.000000,0.000000,11.080000,0.000000,11.080000,0.000000,0.000000,11.080000,582
135,140,TL,S,76.470000,76.470000,0.000000,0.000000,0.000000,76.470000,0.000000,76.470000,0.000000,0.000000,76.470000,584
135,140,US,S,12.322939,12.320000,0.000000,0.000000,0.000000,12.320000,0.000000,12.320000,0.000000,0.000000,12.320000,585
136,141,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,587
136,141,TL,S,3245.520000,3245.520000,0.000000,0.000000,0.000000,3245.520000,0.000000,3245.520000,0.000000,0.000000,3245.520000,589
136,141,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,590
137,142,EU,S,4.230454,4.230000,0.000000,0.000000,0.000000,4.230000,0.000000,4.230000,0.000000,0.000000,4.230000,592
137,142,TL,S,29.900000,29.900000,0.000000,0.000000,0.000000,29.900000,0.000000,29.900000,0.000000,0.000000,29.900000,594
137,142,US,S,4.580901,4.580000,0.000000,0.000000,0.000000,4.580000,0.000000,4.580000,0.000000,0.000000,4.580000,595
138,143,EU,S,28.447756,28.450000,0.000000,0.000000,0.000000,28.450000,0.000000,28.450000,0.000000,0.000000,28.450000,597
138,143,TL,S,202.750000,202.750000,0.000000,0.000000,0.000000,202.750000,0.000000,202.750000,0.000000,0.000000,202.750000,599
138,143,US,S,31.807414,31.810000,0.000000,0.000000,0.000000,31.810000,0.000000,31.810000,0.000000,0.000000,31.810000,600
139,144,EU,S,38.000028,38.000000,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000,0.000000,0.000000,38.000000,602
139,144,TL,S,270.830000,270.830000,0.000000,0.000000,0.000000,270.830000,0.000000,270.830000,0.000000,0.000000,270.830000,604
139,144,US,S,42.487803,42.490000,0.000000,0.000000,0.000000,42.490000,0.000000,42.490000,0.000000,0.000000,42.490000,605
140,145,EU,S,64.091647,64.090000,0.000000,0.000000,0.000000,64.090000,0.000000,64.090000,0.000000,0.000000,64.090000,607
140,145,TL,S,450.090000,450.090000,0.000000,0.000000,0.000000,450.090000,0.000000,450.090000,0.000000,0.000000,450.090000,609
140,145,US,S,71.643003,71.640000,0.000000,0.000000,0.000000,71.640000,0.000000,71.640000,0.000000,0.000000,71.640000,610
141,146,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,612
141,146,TL,S,350.000000,350.000000,0.000000,0.000000,0.000000,350.000000,0.000000,350.000000,0.000000,0.000000,350.000000,614
141,146,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,615
142,147,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,617
142,147,TL,S,160.000000,160.000000,0.000000,0.000000,0.000000,160.000000,0.000000,160.000000,0.000000,0.000000,160.000000,619
142,147,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,620
143,148,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,622
143,148,TL,S,99.990000,99.990000,0.000000,0.000000,0.000000,99.990000,0.000000,99.990000,0.000000,0.000000,99.990000,624
143,148,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,625
144,149,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627
144,149,TL,S,124.950000,124.950000,0.000000,0.000000,0.000000,124.950000,0.000000,124.950000,0.000000,0.000000,124.950000,629
144,149,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,630
146,151,EU,S,33.138310,33.140000,0.000000,0.000000,0.000000,33.140000,0.000000,33.140000,0.000000,0.000000,33.140000,632
146,151,TL,S,254.880000,254.880000,0.000000,0.000000,0.000000,254.880000,0.000000,254.880000,0.000000,0.000000,254.880000,634
146,151,US,S,37.187044,37.190000,0.000000,0.000000,0.000000,37.190000,0.000000,37.190000,0.000000,0.000000,37.190000,635
147,152,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,637
147,152,TL,S,9.980000,9.980000,0.000000,0.000000,0.000000,9.980000,0.000000,9.980000,0.000000,0.000000,9.980000,639
147,152,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,640
151,156,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,642
151,156,TL,S,350.000000,350.000000,0.000000,0.000000,0.000000,350.000000,0.000000,350.000000,0.000000,0.000000,350.000000,644
151,156,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,645
152,157,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,647
152,157,TL,S,3283.710000,3283.710000,0.000000,0.000000,0.000000,3283.710000,0.000000,3283.710000,0.000000,0.000000,3283.710000,649
152,157,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,650
153,158,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,652
153,158,TL,S,139.010000,139.010000,0.000000,0.000000,0.000000,139.010000,0.000000,139.010000,0.000000,0.000000,139.010000,654
153,158,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,655
154,159,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,657
154,159,TL,S,27.900000,27.900000,0.000000,0.000000,0.000000,27.900000,0.000000,27.900000,0.000000,0.000000,27.900000,659
154,159,US,S,4.062555,4.060000,0.000000,0.000000,0.000000,4.060000,0.000000,4.060000,0.000000,0.000000,4.060000,660
155,160,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,662
155,160,TL,S,34.500000,34.500000,0.000000,0.000000,0.000000,34.500000,0.000000,34.500000,0.000000,0.000000,34.500000,664
155,160,US,S,5.023589,5.020000,0.000000,0.000000,0.000000,5.020000,0.000000,5.020000,0.000000,0.000000,5.020000,665
156,161,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,667
156,161,TL,S,369.890000,369.890000,0.000000,0.000000,0.000000,369.890000,0.000000,369.890000,0.000000,0.000000,369.890000,669
156,161,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,670
158,163,EU,S,0.901543,0.900000,0.000000,0.000000,0.000000,0.900000,0.000000,0.900000,0.000000,0.000000,0.900000,672
158,163,TL,S,7.080000,7.080000,0.000000,0.000000,0.000000,7.080000,0.000000,7.080000,0.000000,0.000000,7.080000,674
158,163,US,S,1.032642,1.030000,0.000000,0.000000,0.000000,1.030000,0.000000,1.030000,0.000000,0.000000,1.030000,675
159,164,EU,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,677
159,164,TL,S,200.000000,200.000000,0.000000,0.000000,0.000000,200.000000,0.000000,200.000000,0.000000,0.000000,200.000000,679
159,164,US,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,680
160,165,EU,S,81.916375,81.920000,0.000000,0.000000,0.000000,81.920000,0.000000,81.920000,0.000000,0.000000,81.920000,682
160,165,TL,S,700.000000,700.000000,0.000000,0.000000,0.000000,700.000000,0.000000,700.000000,0.000000,0.000000,700.000000,684
160,165,US,S,96.401471,96.400000,0.000000,0.000000,0.000000,96.400000,0.000000,96.400000,0.000000,0.000000,96.400000,685
161,166,EU,S,5.895800,5.900000,0.000000,0.000000,0.000000,5.900000,0.000000,5.900000,0.000000,0.000000,5.900000,687
161,166,TL,S,51.580000,51.580000,0.000000,0.000000,0.000000,51.580000,0.000000,51.580000,0.000000,0.000000,51.580000,689
161,166,US,S,6.988213,6.990000,0.000000,0.000000,0.000000,6.990000,0.000000,6.990000,0.000000,0.000000,6.990000,690
162,167,EU,S,220.267555,220.270000,0.000000,0.000000,0.000000,220.270000,0.000000,220.270000,0.000000,0.000000,220.270000,692
