Modul,RaporName,CmpName,CmpType,CmpParent,CmpVisible,CmpCaption,CmpTop,CmpLeft,CmpWidth,CmpHeight,CmpFont,kgid,insUN,insDT,insApp,updUN,updDT,updApp
CHEkstreYe,<Default>,QRLCKod,TQRLabel,TitleBand1,T,QRLCKod,44,99,57,15,Tahoma	8	-2147483640	-11	1,412,,,,,,
CHEkstreYe,<Default>,QRLDevBak,TQRLabel,DetailBand1,T,0,0,629,114,15,Tahoma	7	-2147483640	-9	162,413,,,,,,
CHEkstreYe,<Default>,QRLDevir,TQRLabel,TitleBand1,T,QRLDevir,80,572,163,16,Tahoma	8	-2147483640	-11	1,414,,,,,,
CHEkstreYe,<Default>,QRLDevirCapt,TQRLabel,TitleBand1,T,Borc Deviri,58,680,62,17,Tahoma	8	0	-11	1	fsBold,415,,,,,,
CHEkstreYe,<Default>,QRLFatFTopA,TQRLabel,QRGFooter,T,0,1,527,102,14,Tahoma	7	-2147483640	-9	162,416,,,,,,
CHEkstreYe,<Default>,QRLFatFTopB,TQRLabel,QRGFooter,T,0,1,412,116,14,Tahoma	7	-2147483640	-9	162,417,,,,,,
CHEkstreYe,<Default>,QRLFatGiskA,TQRLabel,QRGFooter,T,0,15,527,102,14,Tahoma	7	-2147483640	-9	162,418,,,,,,
CHEkstreYe,<Default>,QRLFatGiskB,TQRLabel,QRGFooter,T,0,15,412,116,14,Tahoma	7	-2147483640	-9	162,419,,,,,,
CHEkstreYe,<Default>,QRLFatGKdvA,TQRLabel,QRGFooter,T,0,28,527,102,14,Tahoma	7	-2147483640	-9	162,420,,,,,,
CHEkstreYe,<Default>,QRLFatGKdvB,TQRLabel,QRGFooter,T,0,28,412,116,14,Tahoma	7	-2147483640	-9	162,421,,,,,,
CHEkstreYe,<Default>,QRLFatGTopA,TQRLabel,QRGFooter,T,0,42,527,102,14,Tahoma	7	-2147483640	-9	162,422,,,,,,
CHEkstreYe,<Default>,QRLFatGTopB,TQRLabel,QRGFooter,T,0,42,412,116,14,Tahoma	7	-2147483640	-9	162,423,,,,,,
CHEkstreYe,<Default>,QRLTanim,TQRLabel,TitleBand1,T,QRLTanim,43,294,89,15,Tahoma	8	-2147483640	-11	1,424,,,,,,
CHEkstreYe,<Default>,QRLUnvan,TQRLabel,TitleBand1,T,QRLUnvan,62,99,1,15,Tahoma	8	-2147483640	-11	1,425,,,,,,
CHEkstreYe,<Default>,TitleBand1,TQRBand,QuickRep1,T,,48,24,746,109,Arial	10	-2147483640	-13	1,426,,,,,,
CHEkstreYe,<Default>,xQRL_BaTar,TQRLabel,TitleBand1,T,xQRL_BaTar,80,99,124,16,Tahoma	8	-2147483640	-11	1,427,,,,,,
CHEkstreYe,<Default>,xQRL_BiTar,TQRLabel,TitleBand1,T,xQRL_BiTar,80,294,130,16,Tahoma	8	-2147483640	-11	1,428,,,,,,
CHEkstreYe,<Default>,xQRL_CKod,TQRLabel,TitleBand1,T,xQRL_CKod,44,99,126,15,Tahoma	8	-2147483640	-11	1,429,,,,,,
CHEkstreYe,<Default>,xQRL_Location,TQRLabel,TitleBand1,T,xQRL_Location,29,7,450,14,Tahoma	8	-2147483640	-11	1,430,,,,,,
CHEkstreYe,<Default>,xQRL_Tanim,TQRLabel,TitleBand1,T,xQRL_Tanim,43,294,283,15,Tahoma	8	-2147483640	-11	1,431,,,,,,
CHEkstreYe,<Default>,xQRL_Unvan,TQRLabel,TitleBand1,T,xQRL_Unvan,62,99,126,15,Tahoma	8	-2147483640	-11	1,432,,,,,,
DevBAList,<Default>,ColumnHeaderBand1,TQRBand,QuickRep1,T,,97,48,698,19,Arial	10	-2147483640	-13	1,433,,,,,,
DevBAList,<Default>,DetailBand1,TQRBand,QuickRep1,T,,135,48,698,17,Arial	10	-2147483640	-13	1,434,,,,,,
DevBAList,<Default>,PageFooterBand1,TQRBand,QuickRep1,T,,237,48,698,24,Arial	10	-2147483640	-13	1,435,,,,,,
DevBAList,<Default>,QR_Alacak_T,TQRLabel,QRBandGroupFooter,T,QR_Alacak_T,4,560,129,17,Arial	8	-2147483640	-11	1,436,,,,,,
DevBAList,<Default>,QRBandGroupFooter,TQRBand,QuickRep1,T,,152,48,698,85,Arial	10	-2147483640	-13	1,437,,,,,,
DevBAList,<Default>,QRDBText1,TQRDBText,QRBandGroupFooter,T,FisTar,5,185,160,17,Arial	8	-2147483640	-11	1,438,,,,,,
DevBAList,<Default>,QRDBText3,TQRDBText,DetailBand1,T,Borc,1,424,129,15,Arial	8	-2147483640	-11	1,439,,,,,,
DevBAList,<Default>,QRDBText4,TQRDBText,DetailBand1,T,Alacak,1,560,129,15,Arial	8	-2147483640	-11	1,440,,,,,,
DevBAList,<Default>,QRDBText5,TQRDBText,QRGroup1,T,FisTar,0,41,160,17,Arial	8	-2147483640	-11	1,441,,,,,,
DevBAList,<Default>,QRDBText6,TQRDBText,DetailBand1,T,Konum,1,19,224,15,Arial	8	-2147483640	-11	1,442,,,,,,
DevBAList,<Default>,QRDBText7,TQRDBText,DetailBand1,T,EvrakNo,1,251,166,15,Arial	8	-2147483640	-11	1,443,,,,,,
DevBAList,<Default>,QRGroup1,TQRGroup,QuickRep1,F,,116,48,698,19,Arial	10	-16777208	-13	1,444,,,,,,
DevBAList,<Default>,QRL_Borc_T,TQRLabel,QRBandGroupFooter,T,QRL_Borc_T,4,424,129,17,Arial	8	-2147483640	-11	1,445,,,,,,
DevBAList,<Default>,QRL_Dev_A,TQRLabel,QRBandGroupFooter,T,QRL_Dev_A,24,560,129,17,Arial	8	-2147483640	-11	1,446,,,,,,
DevBAList,<Default>,QRL_Dev_B,TQRLabel,QRBandGroupFooter,T,QRL_Dev_B,24,424,129,17,Arial	8	-2147483640	-11	1,447,,,,,,
DevBAList,<Default>,QRL_Dev2_A,TQRLabel,QRBandGroupFooter,T,QRL_Dev2_A,64,560,129,17,Arial	8	-2147483640	-11	1	fsBold	fsItalic,448,,,,,,
DevBAList,<Default>,QRL_Dev2_B,TQRLabel,QRBandGroupFooter,T,QRL_Dev2_B,64,424,129,17,Arial	8	-2147483640	-11	1	fsBold	fsItalic,449,,,,,,
DevBAList,<Default>,QRL_Location,TQRLabel,TitleBand1,T,QRL_Location,28,5,83,17,Arial	10	-2147483640	-13	1,450,,,,,,
DevBAList,<Default>,QRL_Yek_A,TQRLabel,QRBandGroupFooter,T,QRL_Yek_A,45,560,129,17,Arial	8	-2147483640	-11	1,451,,,,,,
DevBAList,<Default>,QRL_Yek_B,TQRLabel,QRBandGroupFooter,T,QRL_Yek_B,45,424,129,17,Arial	8	-2147483640	-11	1,452,,,,,,
DevBAList,<Default>,QRLabel1,TQRLabel,ColumnHeaderBand1,T,Borç,0,521,26,17,Arial	8	128	-11	1	fsBold,453,,,,,,
DevBAList,<Default>,QRLabel12,TQRLabel,QRBandGroupFooter,T,Toplam,4,352,65,17,Arial	8	-2147483640	-11	1,454,,,,,,
DevBAList,<Default>,QRLabel13,TQRLabel,QRBandGroupFooter,T,Devir Gelen,24,288,129,17,Arial	8	-2147483640	-11	1,455,,,,,,
DevBAList,<Default>,QRLabel14,TQRLabel,QRBandGroupFooter,T,Yekün,45,288,129,17,Arial	8	-2147483640	-11	1,456,,,,,,
DevBAList,<Default>,QRLabel15,TQRLabel,QRBandGroupFooter,T,Devreden,64,288,129,17,Arial	8	-2147483640	-11	1	fsBold	fsItalic,457,,,,,,
DevBAList,<Default>,QRLabel2,TQRLabel,ColumnHeaderBand1,T,Alacak,0,644,37,17,Arial	8	128	-11	1	fsBold,458,,,,,,
DevBAList,<Default>,QRLabel3,TQRLabel,QRGroup1,T,Tarih,0,4,29,17,Arial	8	128	-11	1	fsBold,459,,,,,,
DevBAList,<Default>,QRShape1,TQRShape,QRBandGroupFooter,F,QRShape1,40,248,445,6,Arial	10	-16777208	-13	1,460,,,,,,
DevBAList,<Default>,QRSysData1,TQRSysData,TitleBand1,F,Cari Hesap Ekstre(Report title),4,185,328,28,Arial	18	0	-24	1,461,,,,,,
DevBAList,<Default>,QRSysData2,TQRSysData,PageFooterBand1,F,Sayfa : (Page#),4,582,89,17,Tahoma	8	-16777208	-11	1	fsBold,462,,,,,,
DevBAList,<Default>,QRSysTar,TQRSysData,PageFooterBand1,F,Döküm Tarihi : (Date/Time),3,6,156,17,Tahoma	8	-16777208	-11	1	fsBold,463,,,,,,
DevBAList,<Default>,TitleBand1,TQRBand,QuickRep1,T,,48,48,698,49,Arial	10	-2147483640	-13	1,464,,,,,,
DevBAList,<Default>,xQRL_Catalog,TQRLabel,TitleBand1,F,xQRL_Catalog,6,6,85,17,Arial	10	-16777208	-13	1,465,,,,,,
DevBAList,<Default>,xQRL_Location,TQRLabel,TitleBand1,F,xQRL_Location,28,5,348,17,Arial	10	-16777208	-13	1,466,,,,,,
Fatura,<Default>,ColumnHeaderBand,TQRBand,QuickRep1,T,rbColumnHeader,294,48,698,18,Arial	10	-2147483640	-13	1,467,,,,,,
Fatura,<Default>,DetailBand,TQRBand,QuickRep1,T,rbDetail,312,48,698,17,Arial	10	-2147483640	-13	1,468,,,,,,
Fatura,<Default>,QRAdr,TQRLabel,TitleBand,T,Adres,107,16,70,18,Arial	10	-2147483640	-13	1,469,,,,,,
Fatura,<Default>,QRAraTop,TQRLabel,SummaryBand,T,Ara Toplam,68,462,100,18,Arial	10	-2147483640	-13	1,470,,,,,,
Fatura,<Default>,QRBeden,TQRLabel,ColumnHeaderBand,T,Beden,0,120,36,17,Arial	8	-2147483640	-11	1	fsBold,471,,,,,,
Fatura,<Default>,QRBirim,TQRLabel,ColumnHeaderBand,T,Birim,0,324,31,17,Arial	8	-2147483640	-11	1	fsBold,472,,,,,,
Fatura,<Default>,QRCariAd,TQRLabel,TitleBand,T,Cari Ad,87,16,70,18,Arial	10	-2147483640	-13	1,473,,,,,,
Fatura,<Default>,QRCariKod,TQRLabel,TitleBand,T,Cari Kod,63,16,70,18,Arial	10	-2147483640	-13	1,474,,,,,,
Fatura,<Default>,QRContainer,TQRLabel,TitleBand,F,Konteynır,135,272,75,18,Arial	10	-2147483640	-13	1,475,,,,,,
Fatura,<Default>,QRDBASKod,TQRDBText,DetailBand,F,[Alternatif Kod],0,10,76,17,Arial	8	-2147483640	-11	1,476,,,,,,
Fatura,<Default>,QRDBASKodTanim,TQRDBText,DetailBand,F,[Alternatif Kod Tanımı],0,220,67,17,Arial	8	-2147483640	-11	1,477,,,,,,
Fatura,<Default>,QRDBBarCode,TQRDBText,DetailBand,F,Stok Reyon,39,99,76,17,Arial	8	-2147483640	-11	1,478,,,,,,
Fatura,<Default>,QRDBBeden,TQRDBText,DetailBand,T,Beden,0,125,30,17,Arial	8	-2147483640	-11	1,479,,,,,,
Fatura,<Default>,QRDBBelgeNo,TQRDBText,TitleBand,F,BelgeNo,160,631,75,18,Arial	10	-2147483640	-13	162,480,,,,,,
Fatura,<Default>,QRDBBelTar,TQRDBText,TitleBand,T,FatTar,105,527,75,18,Arial	10	-2147483640	-13	1,481,,,,,,
Fatura,<Default>,QRDBBirim,TQRDBText,DetailBand,T,Birim,0,324,35,17,Arial	8	-2147483640	-11	1,482,,,,,,
Fatura,<Default>,QRDBCariKod,TQRDBText,TitleBand,T,CariKod,63,88,100,18,Arial	10	-2147483640	-13	1,483,,,,,,
Fatura,<Default>,QRDBCarpanB,TQRDBText,DetailBand,F,CarpanB,20,580,76,17,Arial	8	-2147483640	-11	1,484,,,,,,
Fatura,<Default>,QRDBContainer,TQRDBText,TitleBand,F,Konteynir,135,383,75,18,Arial	10	-2147483640	-13	1,485,,,,,,
Fatura,<Default>,QRDBFaturaNo,TQRDBText,TitleBand,T,FaturaNo,64,527,75,18,Arial	10	-2147483640	-13	1,486,,,,,,
Fatura,<Default>,QRDBFiiliSevk,TQRDBText,TitleBand,T,FiiliSevk,145,527,75,18,Arial	10	-2147483640	-13	1,487,,,,,,
Fatura,<Default>,QRDBFiyat,TQRDBText,DetailBand,T,Fiyat,0,361,81,17,Arial	8	-2147483640	-11	1,488,,,,,,
Fatura,<Default>,QRDBFOBFiyat,TQRDBText,DetailBand,F,FOB Fiyat,20,500,76,17,Arial	8	-2147483640	-11	1,489,,,,,,
Fatura,<Default>,QRDBFOBTutar,TQRDBText,DetailBand,F,FOB Tutar,20,580,76,17,Arial	8	-2147483640	-11	1,490,,,,,,
Fatura,<Default>,QRDBirsaliyeNo,TQRDBText,TitleBand,T,IrsaliyeNo,83,527,75,18,Arial	10	-2147483640	-13	1,491,,,,,,
Fatura,<Default>,QRDBirsTar,TQRDBText,TitleBand,T,IrsaliyeTar,125,527,75,18,Arial	10	-2147483640	-13	1,492,,,,,,
Fatura,<Default>,QRDBiskGTut,TQRDBText,SummaryBand,T,GiskontoTut,88,119,98,18,Arial	10	-2147483640	-13	1,493,,,,,,
Fatura,<Default>,QRDBiskOr,TQRDBText,SummaryBand,T,GiskontoOr,64,119,75,18,Arial	10	-2147483640	-13	1,494,,,,,,
Fatura,<Default>,QRDBiskTutPC,TQRDBText,SummaryBand,T,ParaCinsi,88,226,18,18,Arial	10	-2147483640	-13	1,495,,,,,,
Fatura,<Default>,QRDBkalemiskontoOran,TQRDBText,DetailBand,T,Iskonto,0,541,37,17,Arial	8	-2147483640	-11	1,496,,,,,,
Fatura,<Default>,QRDBkalemiskTut,TQRDBText,DetailBand,T,IskontoTut,0,467,72,17,Arial	8	-2147483640	-11	1,497,,,,,,
Fatura,<Default>,QRDBKDV,TQRDBText,DetailBand,T,KDVORAN,0,579,32,17,Arial	8	-2147483640	-11	1,498,,,,,,
Fatura,<Default>,QRDBKoliMiktar,TQRDBText,DetailBand,F,KoliMiktar,8,268,39,17,Arial	8	-2147483640	-11	162,499,,,,,,
Fatura,<Default>,QRDBMiktar,TQRDBText,DetailBand,T,Miktar,0,284,39,17,Arial	8	-2147483640	-11	1,500,,,,,,
Fatura,<Default>,QRDBNakliyeci,TQRDBText,TitleBand,F,Nakliyeci,92,383,75,18,Arial	10	-2147483640	-13	1,501,,,,,,
Fatura,<Default>,QRDBOzKod1,TQRDBText,TitleBand,F,Ozel Kod1,51,383,75,18,Arial	10	-2147483640	-13	1,502,,,,,,
Fatura,<Default>,QRDBOzKod2,TQRDBText,TitleBand,F,Ozel Kod2,70,383,75,18,Arial	10	-2147483640	-13	1,503,,,,,,
Fatura,<Default>,QRDBOzKod3,TQRDBText,TitleBand,F,Ozel Kod3,51,631,75,18,Arial	10	-2147483640	-13	1,504,,,,,,
Fatura,<Default>,QRDBOzKod4,TQRDBText,TitleBand,F,Ozel Kod4,70,631,75,18,Arial	10	-2147483640	-13	1,505,,,,,,
Fatura,<Default>,QRDBOzKod5,TQRDBText,TitleBand,F,Ozel Kod5,99,631,75,18,Arial	10	-2147483640	-13	1,506,,,,,,
Fatura,<Default>,QRDBPC,TQRDBText,DetailBand,T,ParaCinsi,0,443,22,17,Arial	8	-2147483640	-11	1,507,,,,,,
Fatura,<Default>,QRDBPlaka,TQRDBText,TitleBand,F,Plaka,111,383,75,18,Arial	10	-2147483640	-13	1,508,,,,,,
Fatura,<Default>,QRDBRenk,TQRDBText,DetailBand,T,Renk,0,80,44,17,Arial	8	-2147483640	-11	1,509,,,,,,
Fatura,<Default>,QRDBSevkNum,TQRDBText,TitleBand,F,Sevk Num,27,383,75,18,Arial	10	-2147483640	-13	1,510,,,,,,
Fatura,<Default>,QRDBSevkSekil,TQRDBText,TitleBand,F,Sevk Sekil,8,383,75,18,Arial	10	-2147483640	-13	1,511,,,,,,
Fatura,<Default>,QRDBSipBelgeNo,TQRDBText,DetailBand,F,Siparis BelgeNo,20,540,76,17,Arial	8	-2147483640	-11	1,512,,,,,,
Fatura,<Default>,QRDBSipMik,TQRDBText,DetailBand,F,Siparis Miktar,20,580,76,17,Arial	8	-2147483640	-11	1,513,,,,,,
Fatura,<Default>,QRDBSipNo,TQRDBText,DetailBand,F,Siparis No,20,500,76,17,Arial	8	-2147483640	-11	1,514,,,,,,
Fatura,<Default>,QRDBSipOzDurKod,TQRDBText,DetailBand,F,SipOzDurKod,60,9,160,17,Arial	8	-2147483640	-11	162,515,,,,,,
Fatura,<Default>,QRDBSipOzDurTanim,TQRDBText,DetailBand,F,SipOzDurTanim,60,177,160,17,Arial	8	-2147483640	-11	162,516,,,,,,
Fatura,<Default>,QRDBSKOD,TQRDBText,DetailBand,T,SKOD,0,4,76,17,Arial	8	-2147483640	-11	1,517,,,,,,
Fatura,<Default>,QRDBstCarpan,TQRDBText,DetailBand,F,Stok Carpan,20,500,76,17,Arial	8	-2147483640	-11	1,518,,,,,,
Fatura,<Default>,QRDBStokGrup,TQRDBText,DetailBand,F,[MiktarTop],0,185,67,17,Arial	8	-2147483640	-13	1,519,,,,,,
Fatura,<Default>,QRDBStokTanim,TQRDBText,DetailBand,T,StokTanim,0,217,67,17,Arial	8	-2147483640	-11	1,520,,,,,,
Fatura,<Default>,QRDBstOzKod1,TQRDBText,DetailBand,F,Stok OzKod1,20,20,76,17,Arial	8	-2147483640	-11	1,521,,,,,,
Fatura,<Default>,QRDBstOzKod1Tanim,TQRDBText,DetailBand,F,Stok OzKod1 Tanim,39,20,76,17,Arial	8	-2147483640	-11	1,522,,,,,,
Fatura,<Default>,QRDBstOzKod2,TQRDBText,DetailBand,F,Stok OzKod1,20,100,76,17,Arial	8	-2147483640	-11	1,523,,,,,,
Fatura,<Default>,QRDBstOzKod2Tanim,TQRDBText,DetailBand,F,Stok OzKod2 Tanim,39,100,76,17,Arial	8	-2147483640	-11	1,524,,,,,,
Fatura,<Default>,QRDBstOzKod3,TQRDBText,DetailBand,F,Stok OzKod1,20,180,76,17,Arial	8	-2147483640	-11	1,525,,,,,,
Fatura,<Default>,QRDBstOzKod3Tanim,TQRDBText,DetailBand,F,Stok OzKod3 Tanim,39,180,76,17,Arial	8	-2147483640	-11	1,526,,,,,,
Fatura,<Default>,QRDBstOzKod4,TQRDBText,DetailBand,F,Stok OzKod1,20,260,76,17,Arial	8	-2147483640	-11	1,527,,,,,,
Fatura,<Default>,QRDBstOzKod4Tanim,TQRDBText,DetailBand,F,Stok OzKod4 Tanim,39,260,76,17,Arial	8	-2147483640	-11	1,528,,,,,,
Fatura,<Default>,QRDBstOzKod5,TQRDBText,DetailBand,F,Stok OzKod1,20,340,76,17,Arial	8	-2147483640	-11	1,529,,,,,,
Fatura,<Default>,QRDBstOzKod5Tanim,TQRDBText,DetailBand,F,Stok OzKod5 Tanim,39,340,76,17,Arial	8	-2147483640	-11	1,530,,,,,,
Fatura,<Default>,QRDBstReyon,TQRDBText,DetailBand,F,Stok Reyon,20,420,76,17,Arial	8	-2147483640	-11	1,531,,,,,,
Fatura,<Default>,QRDBTanim,TQRDBText,DetailBand,T,tanim,0,156,61,17,Arial	8	-2147483640	-11	1,532,,,,,,
Fatura,<Default>,QRDBTutar,TQRDBText,DetailBand,T,Tutar,0,613,79,17,Arial	8	-2147483640	-11	1,533,,,,,,
Fatura,<Default>,QRDBVade,TQRDBText,TitleBand,T,Vade,165,527,75,18,Arial	10	-2147483640	-13	1,534,,,,,,
Fatura,<Default>,QRDevir,TQRLabel,TitleBand,T,Devreden,217,368,70,18,Arial	10	-2147483640	-13	1,535,,,,,,
Fatura,<Default>,QRDOzKod1,TQRDBText,TitleBand,F,Ozel Kod1,51,383,75,18,Arial	10	-2147483640	-13	1,536,,,,,,
Fatura,<Default>,QRDOzKod2,TQRDBText,TitleBand,F,Ozel Kod2,70,383,75,18,Arial	10	-2147483640	-13	1,537,,,,,,
Fatura,<Default>,QRFaturaNo,TQRLabel,TitleBand,T,Fatura No,64,416,100,18,Arial	10	-2147483640	-13	1,538,,,,,,
Fatura,<Default>,QRFaturaTar,TQRLabel,TitleBand,T,Fatura Tarihi,105,416,100,18,Arial	10	-2147483640	-13	1,539,,,,,,
Fatura,<Default>,QRFiiliSevk,TQRLabel,TitleBand,T,Fiili Sevk Tarihi,145,416,100,18,Arial	10	-2147483640	-13	1,540,,,,,,
Fatura,<Default>,QRFisTop,TQRLabel,SummaryBand,T,Fatura Toplamı,12,462,100,18,Arial	10	-2147483640	-13	1,541,,,,,,
Fatura,<Default>,QRFiyat,TQRLabel,ColumnHeaderBand,T,Birim Fiyat,0,382,60,17,Arial	8	-2147483640	-11	1	fsBold,542,,,,,,
Fatura,<Default>,QRGenTop,TQRLabel,SummaryBand,T,Genel Toplam,126,462,100,18,Arial	10	-2147483640	-13	1,543,,,,,,
Fatura,<Default>,QRGiskTop,TQRLabel,SummaryBand,F,iskonto Toplamı,34,462,100,18,Arial	10	-2147483640	-13	1,544,,,,,,
Fatura,<Default>,QRGKDVTop,TQRLabel,SummaryBand,F,KDV Toplamı,90,462,100,18,Arial	10	-2147483640	-13	1,545,,,,,,
Fatura,<Default>,QRirsaliyeNo,TQRLabel,TitleBand,T,İrsaliye No,83,416,100,18,Arial	10	-2147483640	-13	1,546,,,,,,
Fatura,<Default>,QRirsaliyetar,TQRLabel,TitleBand,T,İrsaliye Tarihi,125,416,100,18,Arial	10	-2147483640	-13	1,547,,,,,,
Fatura,<Default>,QRiskGTut,TQRLabel,SummaryBand,T,İskonto Tutarı,88,8,100,18,Arial	10	-2147483640	-13	1,548,,,,,,
Fatura,<Default>,QRiskontoOran,TQRLabel,ColumnHeaderBand,T,İ. Oran,0,545,36,17,Arial	8	-2147483640	-11	1	fsBold,549,,,,,,
Fatura,<Default>,QRiskOr,TQRLabel,SummaryBand,T,İskonto Oranı,64,8,100,18,Arial	10	-2147483640	-13	1,550,,,,,,
Fatura,<Default>,QRiskTop,TQRLabel,SummaryBand,T,İskonto,36,462,53,18,Arial	10	-2147483640	-13	1,551,,,,,,
Fatura,<Default>,QRiskTut,TQRLabel,ColumnHeaderBand,T,İskonto Tutarı,0,465,79,17,Arial	8	-2147483640	-11	1	fsBold,552,,,,,,
Fatura,<Default>,QRKDV,TQRLabel,ColumnHeaderBand,T,KDV,0,582,28,17,Arial	8	-2147483640	-11	1	fsBold,553,,,,,,
Fatura,<Default>,QRKDVTop,TQRLabel,SummaryBand,T,KDV,91,462,35,18,Arial	10	-2147483640	-13	1,554,,,,,,
Fatura,<Default>,QRKur1,TQRLabel,SummaryBand,F,EU/TL,15,225,110,17,Arial	10	-2147483640	-13	1,555,,,,,,
Fatura,<Default>,QRKur10,TQRLabel,SummaryBand,F,EU/TL,15,240,110,17,Arial	10	-2147483640	-13	1,556,,,,,,
Fatura,<Default>,QRKur11,TQRLabel,SummaryBand,F,US/TL,35,240,110,17,Arial	10	-2147483640	-13	1,557,,,,,,
Fatura,<Default>,QRKur12,TQRLabel,SummaryBand,F,EU/US,55,240,110,17,Arial	10	-2147483640	-13	1,558,,,,,,
Fatura,<Default>,QRKur2,TQRLabel,SummaryBand,F,US/TL,35,225,110,17,Arial	10	-2147483640	-13	1,559,,,,,,
Fatura,<Default>,QRKur3,TQRLabel,SummaryBand,F,EU/US,55,225,110,17,Arial	10	-2147483640	-13	1,560,,,,,,
Fatura,<Default>,QRKur4,TQRLabel,SummaryBand,F,EU/TL,15,230,110,17,Arial	10	-2147483640	-13	1,561,,,,,,
Fatura,<Default>,QRKur5,TQRLabel,SummaryBand,F,US/TL,35,230,110,17,Arial	10	-2147483640	-13	1,562,,,,,,
Fatura,<Default>,QRKur6,TQRLabel,SummaryBand,F,EU/US,55,230,110,17,Arial	10	-2147483640	-13	1,563,,,,,,
Fatura,<Default>,QRKur7,TQRLabel,SummaryBand,F,EU/TL,15,235,110,17,Arial	10	-2147483640	-13	1,564,,,,,,
Fatura,<Default>,QRKur8,TQRLabel,SummaryBand,F,US/TL,35,235,110,17,Arial	10	-2147483640	-13	1,565,,,,,,
Fatura,<Default>,QRKur9,TQRLabel,SummaryBand,F,EU/US,55,235,110,17,Arial	10	-2147483640	-13	1,566,,,,,,
Fatura,<Default>,QRMGrpCif2Top,TQRMemo,SummaryBand,F,GrpCif2Top,100,464,150,40,Arial	10	-2147483640	-13	1,567,,,,,,
Fatura,<Default>,QRMGrpCifTop,TQRMemo,SummaryBand,F,GrpCifTop,100,160,150,40,Arial	10	-2147483640	-13	1,568,,,,,,
Fatura,<Default>,QRMGrpFob2Top,TQRMemo,SummaryBand,F,GrpFob2Top,100,464,150,40,Arial	10	-2147483640	-13	1,569,,,,,,
Fatura,<Default>,QRMGrpFobTop,TQRMemo,SummaryBand,F,GrpFobTop,100,312,150,40,Arial	10	-2147483640	-13	1,570,,,,,,
Fatura,<Default>,QRMGrpTop,TQRMemo,SummaryBand,F,GrpTop,100,8,417,40,Arial	10	-2147483640	-13	1,571,,,,,,
Fatura,<Default>,QRMiktar,TQRLabel,ColumnHeaderBand,T,Miktar,0,284,37,17,Arial	8	-2147483640	-11	1	fsBold,572,,,,,,
Fatura,<Default>,QRMKalemisk,TQRMemo,SummaryBand,T,QRMKalemisk,34,570,113,31,Arial	10	-2147483640	-13	1,573,,,,,,
Fatura,<Default>,QRMKalemiskOran,TQRMemo,SummaryBand,T,QRMKalemiskOran,35,522,40,31,Arial	10	-2147483640	-13	1,574,,,,,,
Fatura,<Default>,QRMKalemKDV,TQRMemo,SummaryBand,T,QRMKalemKDV,90,570,113,34,Arial	10	-2147483640	-13	1,575,,,,,,
Fatura,<Default>,QRMKalemKDVOran,TQRMemo,SummaryBand,T,QRMKalemKDVOran,91,504,57,34,Arial	10	-2147483640	-13	1,576,,,,,,
Fatura,<Default>,QRMNot,TQRMemo,SummaryBand,T,QRMNot,13,8,417,41,Arial	10	-2147483640	-13	1,577,,,,,,
Fatura,<Default>,QRNakliyeci,TQRLabel,TitleBand,F,Nakliyeci,92,272,75,18,Arial	10	-2147483640	-13	1,578,,,,,,
Fatura,<Default>,QROTVTop,TQRLabel,SummaryBand,F,ÖTV Toplamı,162,462,100,18,Arial	10	-2147483640	-13	162,579,,,,,,
Fatura,<Default>,QROzKod1,TQRLabel,TitleBand,F,Özel Kod 1,51,272,75,18,Arial	10	-2147483640	-13	1,580,,,,,,
Fatura,<Default>,QROzKod2,TQRLabel,TitleBand,F,Özel Kod 2,70,272,75,18,Arial	10	-2147483640	-13	1,581,,,,,,
Fatura,<Default>,QROzKod3,TQRLabel,TitleBand,F,Özel Kod 3,51,520,75,18,Arial	10	-2147483640	-13	1,582,,,,,,
Fatura,<Default>,QROzKod4,TQRLabel,TitleBand,F,Özel Kod 4,70,520,75,18,Arial	10	-2147483640	-13	1,583,,,,,,
Fatura,<Default>,QROzKod5,TQRLabel,TitleBand,F,Özel Kod 5,99,520,75,18,Arial	10	-2147483640	-13	1,584,,,,,,
Fatura,<Default>,QRPC,TQRLabel,ColumnHeaderBand,T,PC,0,444,19,17,Arial	8	-2147483640	-11	1	fsBold,585,,,,,,
Fatura,<Default>,QRPlaka,TQRLabel,TitleBand,F,Plaka,111,272,75,18,Arial	10	-2147483640	-13	1,586,,,,,,
Fatura,<Default>,QRPostaKod,TQRLabel,TitleBand,T,Posta Kodu,165,16,70,18,Arial	10	-2147483640	-13	1,587,,,,,,
Fatura,<Default>,QRRenk,TQRLabel,ColumnHeaderBand,T,Renk,0,80,36,17,Arial	8	-2147483640	-11	1	fsBold,588,,,,,,
Fatura,<Default>,QRSayfaNo,TQRBand,QuickRep1,T,rbPageFooter,502,48,698,17,Arial	10	-2147483640	-13	1,589,,,,,,
Fatura,<Default>,QRSehir,TQRLabel,TitleBand,T,Şehir,146,16,70,18,Arial	10	-2147483640	-13	1,590,,,,,,
Fatura,<Default>,QRSevkNum,TQRLabel,TitleBand,F,Sevk No,27,272,75,18,Arial	10	-2147483640	-13	1,591,,,,,,
Fatura,<Default>,QRSevkSekil,TQRLabel,TitleBand,F,Sevkiyat Şekli,8,272,75,18,Arial	10	-2147483640	-13	1,592,,,,,,
