UserName,HKEY,FullPath,Value,kgid
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKETL1035 Stoğunun Mevcut Renk Listesi;Tanim,1,1503
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKETL1501 Stoğunun Mevcut Renk Listesi;Tanim,1,1548
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKETL1515 Stoğunun Mevcut Renk Listesi;Tanim,1,1553
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKETL1520 Stoğunun Mevcut Renk Listesi;Tanim,1,1493
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKETL1550 Stoğunun Mevcut Renk Listesi;Tanim,1,1543
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKETL2001 Stoğunun Mevcut Renk Listesi;Tanim,1,1558
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKETL3001 Stoğunun Mevcut Renk Listesi;Tanim,1,1518
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKETL3002 Stoğunun Mevcut Renk Listesi;Tanim,1,1508
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKETL3004 Stoğunun Mevcut Renk Listesi;Tanim,1,1513
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKETL3005 Stoğunun Mevcut Renk Listesi;Tanim,1,1533
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKETL3007 Stoğunun Mevcut Renk Listesi;Tanim,1,1538
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKETL421 Stoğunun Mevcut Renk Listesi;Tanim,1,1478
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKETL504 Stoğunun Mevcut Renk Listesi;Tanim,1,2956
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKETL510 Stoğunun Mevcut Renk Listesi;Tanim,1,2961
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKETL8801 Stoğunun Mevcut Renk Listesi;Tanim,1,1523
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKETL8802 Stoğunun Mevcut Renk Listesi;Tanim,1,1528
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKFM1907 Stoğunun Mevcut Renk Listesi;Tanim,1,2896
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKFM1912 Stoğunun Mevcut Renk Listesi;Tanim,1,2906
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKFM1914 Stoğunun Mevcut Renk Listesi;Tanim,1,2901
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKFM1925 Stoğunun Mevcut Renk Listesi;Tanim,1,1305
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKGLT100 Stoğunun Mevcut Renk Listesi;Tanim,1,1388
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKGLT113 Stoğunun Mevcut Renk Listesi;Tanim,1,1373
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKGLT114 Stoğunun Mevcut Renk Listesi;Tanim,1,1378
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKGLT115 Stoğunun Mevcut Renk Listesi;Tanim,1,1383
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKGLT116 Stoğunun Mevcut Renk Listesi;Tanim,1,1393
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKGLT117 Stoğunun Mevcut Renk Listesi;Tanim,1,1398
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKGLT118 Stoğunun Mevcut Renk Listesi;Tanim,1,1403
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKGLT119 Stoğunun Mevcut Renk Listesi;Tanim,1,1408
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKGLT120 Stoğunun Mevcut Renk Listesi;Tanim,1,1413
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKGLT121 Stoğunun Mevcut Renk Listesi;Tanim,1,1418
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKHC103 Stoğunun Mevcut Renk Listesi;Tanim,1,3006
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKHZ072 Stoğunun Mevcut Renk Listesi;Tanim,1,2723
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKHZ081 Stoğunun Mevcut Renk Listesi;Tanim,1,2728
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKHZ085 Stoğunun Mevcut Renk Listesi;Tanim,1,2733
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKHZ091 Stoğunun Mevcut Renk Listesi;Tanim,1,2951
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKKPSJ335 Stoğunun Mevcut Renk Listesi;Tanim,1,1854
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKKS700 Stoğunun Mevcut Renk Listesi;Tanim,1,2931
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKKSP1603 Stoğunun Mevcut Renk Listesi;Tanim,1,3051
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKLCZ1500 Stoğunun Mevcut Renk Listesi;Tanim,1,1586
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKLCZ1520 Stoğunun Mevcut Renk Listesi;Tanim,1,1596
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKLCZ1540 Stoğunun Mevcut Renk Listesi;Tanim,1,1601
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKLCZ1570 Stoğunun Mevcut Renk Listesi;Tanim,1,1591
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKLCZ1912 Stoğunun Mevcut Renk Listesi;Tanim,1,1606
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKLCZ1990 Stoğunun Mevcut Renk Listesi;Tanim,1,1611
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKLCZ2240 Stoğunun Mevcut Renk Listesi;Tanim,1,1444
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKLCZ2278 Stoğunun Mevcut Renk Listesi;Tanim,1,1439
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKLCZ303 Stoğunun Mevcut Renk Listesi;Tanim,1,2966
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKLCZ3310 Stoğunun Mevcut Renk Listesi;Tanim,1,1464
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKLCZ3315 Stoğunun Mevcut Renk Listesi;Tanim,1,1459
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKLCZ3330 Stoğunun Mevcut Renk Listesi;Tanim,1,1454
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKLCZ3333 Stoğunun Mevcut Renk Listesi;Tanim,1,1469
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKLCZ3340 Stoğunun Mevcut Renk Listesi;Tanim,1,1449
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKLCZ560 Stoğunun Mevcut Renk Listesi;Tanim,1,2996
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKLCZ685 Stoğunun Mevcut Renk Listesi;Tanim,1,2981
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKLME708 Stoğunun Mevcut Renk Listesi;Tanim,1,1889
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKLME710 Stoğunun Mevcut Renk Listesi;Tanim,1,1864
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKLME711 Stoğunun Mevcut Renk Listesi;Tanim,1,2120
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKLME721 Stoğunun Mevcut Renk Listesi;Tanim,1,1884
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKLME722 Stoğunun Mevcut Renk Listesi;Tanim,1,1859
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKLME725 Stoğunun Mevcut Renk Listesi;Tanim,1,1869
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKLME875 Stoğunun Mevcut Renk Listesi;Tanim,1,1899
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKLME885 Stoğunun Mevcut Renk Listesi;Tanim,1,1904
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKLME886 Stoğunun Mevcut Renk Listesi;Tanim,1,1879
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKLME890 Stoğunun Mevcut Renk Listesi;Tanim,1,1874
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKLME901 Stoğunun Mevcut Renk Listesi;Tanim,1,1894
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKPRF1001 Stoğunun Mevcut Renk Listesi;Tanim,1,2301
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKPRF3000 Stoğunun Mevcut Renk Listesi;Tanim,1,1919
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKPRF3700 Stoğunun Mevcut Renk Listesi;Tanim,1,1914
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKPRF5000 Stoğunun Mevcut Renk Listesi;Tanim,1,1925
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKPRF6000 Stoğunun Mevcut Renk Listesi;Tanim,1,1935
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKPRF6200 Stoğunun Mevcut Renk Listesi;Tanim,1,1930
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKPRF7000 Stoğunun Mevcut Renk Listesi;Tanim,1,1940
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKPX2051 Stoğunun Mevcut Renk Listesi;Tanim,1,2225
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKQN2011 Stoğunun Mevcut Renk Listesi;Tanim,1,2208
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKRNS201 Stoğunun Mevcut Renk Listesi;Tanim,1,2926
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKRNS205 Stoğunun Mevcut Renk Listesi;Tanim,1,2921
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKRNS3542 Stoğunun Mevcut Renk Listesi;Tanim,1,2408
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKRNS3545 Stoğunun Mevcut Renk Listesi;Tanim,1,2403
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKRNS3547 Stoğunun Mevcut Renk Listesi;Tanim,1,2418
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKRNS41863 Stoğunun Mevcut Renk Listesi;Tanim,1,2388
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKRNS51863 Stoğunun Mevcut Renk Listesi;Tanim,1,2393
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKRNS51866 Stoğunun Mevcut Renk Listesi;Tanim,1,2423
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKRNS5197 Stoğunun Mevcut Renk Listesi;Tanim,1,2398
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKRNS51973 Stoğunun Mevcut Renk Listesi;Tanim,1,2413
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKSCS721 Stoğunun Mevcut Renk Listesi;Tanim,1,1909
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKSM500 Stoğunun Mevcut Renk Listesi;Tanim,1,1310
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKSM501 Stoğunun Mevcut Renk Listesi;Tanim,1,1315
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKSM502 Stoğunun Mevcut Renk Listesi;Tanim,1,1320
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKSM503 Stoğunun Mevcut Renk Listesi;Tanim,1,1325
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKSTR3021 Stoğunun Mevcut Renk Listesi;Tanim,1,1759
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKSTR3022 Stoğunun Mevcut Renk Listesi;Tanim,1,372
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKSTR3024 Stoğunun Mevcut Renk Listesi;Tanim,1,367
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKSTR452 Stoğunun Mevcut Renk Listesi;Tanim,1,362
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKSTR492 Stoğunun Mevcut Renk Listesi;Tanim,1,357
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKSTR502 Stoğunun Mevcut Renk Listesi;Tanim,1,321
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKSTR503 Stoğunun Mevcut Renk Listesi;Tanim,1,337
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKSTR513 Stoğunun Mevcut Renk Listesi;Tanim,1,316
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKSTR515 Stoğunun Mevcut Renk Listesi;Tanim,1,311
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKSTR725 Stoğunun Mevcut Renk Listesi;Tanim,1,342
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKSTR730 Stoğunun Mevcut Renk Listesi;Tanim,1,347
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKSTR745 Stoğunun Mevcut Renk Listesi;Tanim,1,296
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKSTR746 Stoğunun Mevcut Renk Listesi;Tanim,1,301
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKSTR777 Stoğunun Mevcut Renk Listesi;Tanim,1,306
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKSTR790 Stoğunun Mevcut Renk Listesi;Tanim,1,352
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKTDY101 Stoğunun Mevcut Renk Listesi;Tanim,1,2125
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKTDY103 Stoğunun Mevcut Renk Listesi;Tanim,1,2130
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKTDY116 Stoğunun Mevcut Renk Listesi;Tanim,1,2135
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKTDY202 Stoğunun Mevcut Renk Listesi;Tanim,1,2140
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKTDY205 Stoğunun Mevcut Renk Listesi;Tanim,1,2145
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKTDY703 Stoğunun Mevcut Renk Listesi;Tanim,1,2150
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKTDY704 Stoğunun Mevcut Renk Listesi;Tanim,1,2155
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKVC1020 Stoğunun Mevcut Renk Listesi;Tanim,1,2480
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKVC1030 Stoğunun Mevcut Renk Listesi;Tanim,1,2485
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKVC1040 Stoğunun Mevcut Renk Listesi;Tanim,1,2490
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKVC202 Stoğunun Mevcut Renk Listesi;Tanim,1,2465
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKVC203 Stoğunun Mevcut Renk Listesi;Tanim,1,2470
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKVC204 Stoğunun Mevcut Renk Listesi;Tanim,1,2475
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKVT173 Stoğunun Mevcut Renk Listesi;Tanim,1,1849
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKVT4040 Stoğunun Mevcut Renk Listesi;Tanim,1,1121
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKVT4042 Stoğunun Mevcut Renk Listesi;Tanim,1,1126
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKVT5010 Stoğunun Mevcut Renk Listesi;Tanim,1,2911
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKVT5015 Stoğunun Mevcut Renk Listesi;Tanim,1,1101
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKVT5020 Stoğunun Mevcut Renk Listesi;Tanim,1,1106
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKVT5022 Stoğunun Mevcut Renk Listesi;Tanim,1,1131
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKVT5025 Stoğunun Mevcut Renk Listesi;Tanim,1,1146
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKVT5027 Stoğunun Mevcut Renk Listesi;Tanim,1,1151
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKVT5030 Stoğunun Mevcut Renk Listesi;Tanim,1,1136
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKVT5040 Stoğunun Mevcut Renk Listesi;Tanim,1,1096
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKVT6060 Stoğunun Mevcut Renk Listesi;Tanim,1,1111
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKVT6062 Stoğunun Mevcut Renk Listesi;Tanim,1,1116
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKVT6063 Stoğunun Mevcut Renk Listesi;Tanim,1,1141
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKVT8000 Stoğunun Mevcut Renk Listesi;Tanim,1,1188
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKVT8005 Stoğunun Mevcut Renk Listesi;Tanim,1,1193
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKWLC802 Stoğunun Mevcut Renk Listesi;Tanim,1,377
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKWLC805 Stoğunun Mevcut Renk Listesi;Tanim,1,382
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKWLC809 Stoğunun Mevcut Renk Listesi;Tanim,1,387
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKYST629 Stoğunun Mevcut Renk Listesi;Tanim,1,3001
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKZFT100 Stoğunun Mevcut Renk Listesi;Tanim,1,1178
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKZFT812 Stoğunun Mevcut Renk Listesi;Tanim,1,1183
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKZFT814 Stoğunun Mevcut Renk Listesi;Tanim,1,1198
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKZFT820 Stoğunun Mevcut Renk Listesi;Tanim,1,1173
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKZZ1401 Stoğunun Mevcut Renk Listesi;Tanim,1,2936
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKZZ1408 Stoğunun Mevcut Renk Listesi;Tanim,1,2941
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKZZ1409 Stoğunun Mevcut Renk Listesi;Tanim,1,3056
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKZZ1410 Stoğunun Mevcut Renk Listesi;Tanim,1,2946
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKZZ500 Stoğunun Mevcut Renk Listesi;Tanim,1,3011
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNKZZ502 Stoğunun Mevcut Renk Listesi;Tanim,1,2976
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNPT140 Stoğunun Mevcut Renk Listesi;Tanim,1,3061
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNPT90 Stoğunun Mevcut Renk Listesi;Tanim,1,3066
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNSBC722 Stoğunun Mevcut Renk Listesi;Tanim,1,2891
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNSBC723 Stoğunun Mevcut Renk Listesi;Tanim,1,3031
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNT2023 Stoğunun Mevcut Renk Listesi;Tanim,1,2986
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\LNRCNT420 Stoğunun Mevcut Renk Listesi;Tanim,1,3016
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Lokasyonu Seçin ;Location;LName,1;1,1089
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Marka Tanımlamaları;Marka;Tanim,1;1,254
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Menşei;Kod;Tanim;kgid;insUN;insDT;insApp;updUN;updDT;updApp,1;1;0;0;0;0;0;0;0,271
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Modül Listesi;Caption,1,1735
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Personel Listesi;PerKod;SOYAD;AD;DEP_KOD,1;1;1;1,1649
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Pos/Satış Listesi;satno;SatTar;PerKod;Kasa;SeriNo;BelgeNo;MusKod;SatKod;Tutar;ParaCinsi,1;1;1;1;1;1;1;1;1;1,415
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Renk Listesi;Tanim;RKod,1;1,1634
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Renk seçimi;Sec;Tanim;Renk_Kod;OzKod1;OzKod2;OzKod3;Tip,1;1;1;1;1;1;1,284
MUAZ,HKEY_CURRENT_USER,\Software\Korgun Software\_NewListQ\ColumnTags\Sevk Emrinin Gonderileceği Lokasyonu Seçin;Location;LName,1;1,1953
