Id,UserName,ClientName,HostName,DateTime,Timeout,Application
5142,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:41:23.797000,0,KG-Shope
5143,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:41:31.897000,5000,KG-Shope
5144,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:41:31.903000,0,KG-Shope
5145,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:41:35.950000,5000,KG-Shope
5146,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:41:35.967000,0,KG-Shope
5147,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:41:45.077000,5000,KG-Shope
5148,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:41:45.097000,0,KG-Shope
5149,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:41:49.133000,5000,KG-Shope
5150,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:41:49.143000,0,KG-Shope
5151,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:41:56.230000,5000,KG-Shope
5152,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:41:56.247000,0,KG-Shope
5153,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:42:00.287000,5000,KG-Shope
5154,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:42:00.300000,0,KG-Shope
5155,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:42:05.357000,5000,KG-Shope
5156,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:42:05.370000,0,KG-Shope
5157,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:42:10.427000,5000,KG-Shope
5158,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:42:13.457000,0,KG-Shope
5159,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:42:30.707000,5000,KG-Shope
5160,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:42:30.727000,0,KG-Shope
5161,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:42:50.990000,5000,KG-Shope
5162,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:42:51.007000,0,KG-Shope
5163,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:43:00.113000,5000,KG-Shope
5164,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:43:00.180000,0,KG-Shope
5165,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:43:28.510000,5000,KG-Shope
5166,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:43:28.527000,0,KG-Shope
5167,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:43:35.600000,5000,KG-Shope
5168,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:43:35.617000,0,KG-Shope
5169,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:43:44.740000,5000,KG-Shope
5170,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:43:44.753000,0,KG-Shope
5171,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:43:50.813000,5000,KG-Shope
5172,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:43:50.833000,0,KG-Shope
5173,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:43:54.870000,5000,KG-Shope
5174,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:43:54.903000,0,KG-Shope
5175,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:43:59.940000,5000,KG-Shope
5176,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:44:00.150000,0,KG-Shope
5177,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:44:12.113000,5000,KG-Shope
5178,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:44:12.130000,0,KG-Shope
5179,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:44:26.520000,5000,KG-Shope
5180,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:44:26.590000,0,KG-Shope
5181,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:44:45.577000,5000,KG-Shope
5182,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:44:45.730000,0,KG-Shope
5183,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:44:54.470000,5000,KG-Shope
5184,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:44:54.487000,0,KG-Shope
5185,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:45:07.467000,5000,KG-Shope
5186,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:45:07.480000,0,KG-Shope
5187,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:45:11.937000,5000,KG-Shope
5188,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:45:11.960000,0,KG-Shope
5189,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:45:20.537000,5000,KG-Shope
5190,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:45:37.283000,5000,KG-Shope
5191,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:45:37.307000,0,KG-Shope
5192,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:45:43.370000,5000,KG-Shope
5193,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:45:43.400000,0,KG-Shope
5194,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:46:25.960000,5000,KG-Shope
5195,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:46:26.003000,0,KG-Shope
5196,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:46:40.160000,5000,KG-Shope
5197,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:46:40.173000,0,KG-Shope
5198,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:46:49.273000,5000,KG-Shope
5199,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:46:49.287000,0,KG-Shope
5200,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:46:52.323000,5000,KG-Shope
5201,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:46:52.340000,0,KG-Shope
5202,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:46:56.377000,5000,KG-Shope
5203,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:46:56.390000,0,KG-Shope
5204,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:46:59.417000,5000,KG-Shope
5205,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:46:59.430000,0,KG-Shope
5206,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:47:02.463000,5000,KG-Shope
5207,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:47:02.480000,0,KG-Shope
5208,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:47:07.523000,5000,KG-Shope
5209,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:47:07.537000,0,KG-Shope
5210,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:47:18.693000,5000,KG-Shope
5211,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:47:18.707000,0,KG-Shope
5212,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:47:26.790000,5000,KG-Shope
5213,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:47:26.803000,0,KG-Shope
5214,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:48:06.337000,5000,KG-Shope
5215,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:48:06.347000,0,KG-Shope
5216,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:48:33.723000,5000,KG-Shope
5217,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:48:33.740000,0,KG-Shope
5218,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:49:11.230000,5000,KG-Shope
5219,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:49:11.267000,0,KG-Shope
5220,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:49:16.303000,5000,KG-Shope
5221,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:49:16.320000,0,KG-Shope
5222,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:49:33.547000,5000,KG-Shope
5223,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:49:33.563000,0,KG-Shope
5224,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:49:48.753000,5000,KG-Shope
5225,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:49:48.767000,0,KG-Shope
5226,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:50:02.947000,5000,KG-Shope
5227,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:50:02.990000,0,KG-Shope
5228,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:50:54.657000,5000,KG-Shope
5229,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:50:54.680000,0,KG-Shope
5230,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:51:01.767000,5000,KG-Shope
5231,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:51:01.780000,0,KG-Shope
5232,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:51:16.963000,5000,KG-Shope
5233,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:51:16.977000,0,KG-Shope
5234,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:52:15.780000,5000,KG-Shope
5235,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:52:15.830000,0,KG-Shope
5236,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:52:25.917000,5000,KG-Shope
5237,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:52:25.930000,0,KG-Shope
5238,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:52:29.977000,5000,KG-Shope
5239,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:52:39.030000,0,KG-Shope
5240,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:52:43.153000,5000,KG-Shope
5241,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:52:43.170000,0,KG-Shope
5242,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:53:25.750000,5000,KG-Shope
5243,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:53:28.790000,0,KG-Shope
5244,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:53:36.903000,5000,KG-Shope
5245,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:53:36.947000,0,KG-Shope
5246,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:53:52.117000,5000,KG-Shope
5247,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:53:52.150000,0,KG-Shope
5248,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:54:03.260000,5000,KG-Shope
5249,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:54:03.283000,0,KG-Shope
5250,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:54:11.370000,5000,KG-Shope
5251,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:54:11.383000,0,KG-Shope
5252,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:54:17.457000,5000,KG-Shope
5253,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:54:17.470000,0,KG-Shope
5254,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:54:20.500000,5000,KG-Shope
5255,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:54:20.510000,0,KG-Shope
5256,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:54:31.650000,5000,KG-Shope
5257,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:54:31.797000,0,KG-Shope
5258,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:54:36.723000,5000,KG-Shope
5259,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:54:36.760000,0,KG-Shope
5260,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:54:51.927000,5000,KG-Shope
5261,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:54:51.957000,0,KG-Shope
5262,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:54:55.990000,5000,KG-Shope
5263,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:54:56,0,KG-Shope
5264,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:55:04.103000,5000,KG-Shope
5265,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:55:04.150000,0,KG-Shope
5266,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:55:20.323000,5000,KG-Shope
5267,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:55:23.357000,0,KG-Shope
5268,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:55:39.590000,5000,KG-Shope
5269,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:55:39.630000,0,KG-Shope
5270,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:55:44.657000,5000,KG-Shope
5271,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:55:44.680000,0,KG-Shope
5272,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:55:48.710000,5000,KG-Shope
5273,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:55:48.773000,0,KG-Shope
5274,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:55:57.850000,5000,KG-Shope
5275,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:56:01.003000,0,KG-Shope
5276,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:56:05.510000,5000,KG-Shope
5277,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:56:05.617000,0,KG-Shope
5278,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:56:37.390000,5000,KG-Shope
5279,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:56:37.413000,0,KG-Shope
5280,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:56:41.443000,5000,KG-Shope
5281,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:56:47.567000,0,KG-Shope
5282,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:56:54.620000,5000,KG-Shope
5283,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:56:54.633000,0,KG-Shope
5284,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:56:58.677000,5000,KG-Shope
5285,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:56:58.687000,0,KG-Shope
5286,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:57:16.930000,5000,KG-Shope
5287,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:57:16.943000,0,KG-Shope
5288,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:58:00.543000,5000,KG-Shope
5289,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:58:00.557000,0,KG-Shope
5290,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:58:45.143000,5000,KG-Shope
5291,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:58:45.157000,0,KG-Shope
5292,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:59:18.607000,5000,KG-Shope
5293,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:59:18.623000,0,KG-Shope
5294,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:59:22.667000,5000,KG-Shope
5295,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:59:22.683000,0,KG-Shope
5296,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:59:35.843000,5000,KG-Shope
5297,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 13:59:35.857000,0,KG-Shope
5298,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:03:00.670000,5000,KG-Shope
5299,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:03:00.683000,0,KG-Shope
5300,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:03:24.003000,5000,KG-Shope
5301,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:03:27.030000,0,KG-Shope
5302,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:03:37.173000,5000,KG-Shope
5303,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:03:37.183000,0,KG-Shope
5304,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:04:53.220000,5000,KG-Shope
5305,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:04:53.237000,0,KG-Shope
5306,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:06:37.667000,5000,KG-Shope
5307,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:06:37.680000,0,KG-Shope
5308,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:07:16.200000,5000,KG-Shope
5309,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:07:16.213000,0,KG-Shope
5310,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:07:45.597000,5000,KG-Shope
5311,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:07:45.607000,0,KG-Shope
5312,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:10:07.560000,5000,KG-Shope
5313,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:10:07.573000,0,KG-Shope
5314,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:10:52.180000,5000,KG-Shope
5315,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:10:52.197000,0,KG-Shope
5316,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:11:15.493000,5000,KG-Shope
5317,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:11:18.510000,0,KG-Shope
5318,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:12:51.823000,5000,KG-Shope
5319,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:12:51.837000,0,KG-Shope
5320,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:13:01.970000,5000,KG-Shope
5321,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:13:01.980000,0,KG-Shope
5322,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:13:51.650000,5000,KG-Shope
5323,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:13:51.663000,0,KG-Shope
5324,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:13:56.723000,5000,KG-Shope
5325,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:13:56.740000,0,KG-Shope
5326,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:14:50.457000,5000,KG-Shope
5327,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:14:50.470000,0,KG-Shope
5328,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:14:56.550000,5000,KG-Shope
5329,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:14:56.563000,0,KG-Shope
5330,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:15:04.663000,5000,KG-Shope
5331,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:15:04.677000,0,KG-Shope
5332,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:15:28.983000,5000,KG-Shope
5333,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:15:29,0,KG-Shope
5334,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:17:14.460000,5000,KG-Shope
5335,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:17:14.470000,0,KG-Shope
5336,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:20:12.930000,5000,KG-Shope
5337,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:20:12.943000,0,KG-Shope
5338,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:20:15.957000,5000,KG-Shope
5339,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:20:15.967000,0,KG-Shope
5340,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:20:40.283000,5000,KG-Shope
5341,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:20:40.297000,0,KG-Shope
5342,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:21:19.827000,5000,KG-Shope
5343,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:21:19.843000,0,KG-Shope
5344,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:21:27.943000,5000,KG-Shope
5345,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:21:27.960000,0,KG-Shope
5346,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:22:04.447000,5000,KG-Shope
5347,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:22:04.460000,0,KG-Shope
5348,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:22:29.793000,5000,KG-Shope
5349,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:22:29.807000,0,KG-Shope
5350,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:22:54.140000,5000,KG-Shope
5351,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:22:54.153000,0,KG-Shope
5352,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:23:24.550000,5000,KG-Shope
5353,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:23:24.560000,0,KG-Shope
5354,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:23:41.780000,5000,KG-Shope
5355,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:23:41.793000,0,KG-Shope
5356,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:24:11.187000,5000,KG-Shope
5357,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:24:11.200000,0,KG-Shope
5358,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:24:36.543000,5000,KG-Shope
5359,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:24:36.557000,0,KG-Shope
5360,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:25:04.940000,5000,KG-Shope
5361,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:25:04.957000,0,KG-Shope
5362,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:25:28.263000,5000,KG-Shope
5363,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:25:28.277000,0,KG-Shope
5364,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:25:49.550000,5000,KG-Shope
5365,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:25:49.563000,0,KG-Shope
5366,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:25:55.637000,5000,KG-Shope
5367,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:25:55.647000,0,KG-Shope
5368,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:26:56.473000,5000,KG-Shope
5369,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:26:56.483000,0,KG-Shope
5370,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:27:19.790000,5000,KG-Shope
5371,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:27:19.807000,0,KG-Shope
5372,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:27:42.107000,5000,KG-Shope
5373,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:27:42.123000,0,KG-Shope
5374,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:28:15.560000,5000,KG-Shope
5375,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:28:15.570000,0,KG-Shope
5376,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:30:17.240000,5000,KG-Shope
5377,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:30:17.250000,0,KG-Shope
5378,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:30:39.550000,5000,KG-Shope
5379,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:30:39.567000,0,KG-Shope
5380,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:32:22.967000,5000,KG-Shope
5381,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:32:22.980000,0,KG-Shope
5382,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:32:49.333000,5000,KG-Shope
5383,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:32:52.347000,0,KG-Shope
5384,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:33:36.997000,5000,KG-Shope
5385,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:33:37.010000,0,KG-Shope
5386,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:33:58.297000,5000,KG-Shope
5387,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:33:58.310000,0,KG-Shope
5388,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:34:42.907000,5000,KG-Shope
5389,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:34:42.917000,0,KG-Shope
5390,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:35:20.427000,5000,KG-Shope
5391,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:35:20.440000,0,KG-Shope
5392,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:36:13.157000,5000,KG-Shope
5393,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:36:13.170000,0,KG-Shope
5394,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:36:34.443000,5000,KG-Shope
5395,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:36:37.463000,0,KG-Shope
5396,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:36:51.677000,5000,KG-Shope
5397,BEKIR,KgShop-TOPTAN1,FSSERVER,2015-11-27 14:36:51.687000,0,KG-Shope
