SatNo,Odinx,OdTip,ParaCinsi,Tutar,OdTar,MuhKod,MM,Komisyon,KaporaMuhKod,KaporaMM,Kapora,HCKod
1351912,1432352,KG,KZT,13000.000000,2023-01-04 13:01:17.657000,,,,,,,
1351913,1432353,N,TL,350.000000,2023-01-04 13:01:06,,,,,,,
1351914,1432354,KG,KZT,9100.000000,2023-01-04 13:11:14.770000,,,,,,,
1351915,1432355,N,US,39.000000,2023-01-04 13:13:46,,,,,,,
1351916,1432356,N,US,25.000000,2023-01-04 13:14:17,,,,,,,
1351917,1432357,AK,TL,150.000000,2023-01-04 13:19:39,,,1.00,,,,
1351918,1432358,KG,KZT,21450.000000,2023-01-04 13:21:23.960000,,,,,,,
1351919,1432359,KG,KZT,17500.000000,2023-01-04 13:21:27.250000,,,,,,,
1351921,1432361,N,US,178.000000,2023-01-04 13:22:15,,,,,,,
1351923,1432363,GP,US,34.000000,2023-01-04 13:30:32,,,,,,,
1351924,1432364,GP,US,34.000000,2023-01-04 13:31:07,,,,,,,
1351925,1432365,N,KZT,13150.000000,2023-01-04 13:31:16.840000,,,,,,,
1351925,1432366,JB,KZT,25200.000000,2023-01-04 13:31:17.213000,,,0.00,,,,
1351926,1432367,KG,KZT,31850.000000,2023-01-04 13:31:19.840000,,,,,,,
1351927,1432368,KG,KZT,16000.000000,2023-01-04 13:31:22.283000,,,,,,,
1351928,1432369,KG,KZT,48050.000000,2023-01-04 13:30:39,,,,,,,
1351929,1432370,KG,KZT,35750.000000,2023-01-04 13:33:18,,,,,,,
1351930,1432371,N,US,50.000000,2023-01-04 13:27:28,,,,,,,
1351931,1432372,N,US,169.000000,2023-01-04 13:37:25,,,,,,,
1351932,1432373,KG,KZT,42900.000000,2023-01-04 13:41:15.103000,,,,,,,
1351933,1432374,N,KZT,28800.000000,2023-01-04 13:41:17.957000,,,,,,,
1351934,1432375,KG,KZT,20150.000000,2023-01-04 13:41:20.873000,,,,,,,
1351935,1432376,KG,KZT,57400.000000,2023-01-04 13:41:24.603000,,,,,,,
1351936,1432377,N,US,22.000000,2023-01-04 13:42:28,,,,,,,
1351937,1432378,N,TL,700.000000,2023-01-04 13:45:40,,,,,,,
1351939,1432380,N,TL,280.000000,2023-01-04 13:46:31,,,,,,,
1351941,1432382,N,US,28.000000,2023-01-04 13:44:17,,,,,,,
1351942,1432383,KG,KZT,18500.000000,2023-01-04 13:51:12.700000,,,,,,,
1351943,1432384,KG,KZT,23000.000000,2023-01-04 13:51:15.160000,,,,,,,
1351944,1432385,N,US,41.000000,2023-01-04 13:58:58,,,,,,,
1351945,1432386,N,TL,360.000000,2023-01-04 13:59:37,,,,,,,
1351946,1432387,N,TL,400.000000,2023-01-04 14:02:00,,,,,,,
1351947,1432388,N,US,52.000000,2023-01-04 14:02:57,,,,,,,
1351947,1432389,N,TL,55.000000,2023-01-04 14:03:24,,,,,,,
1351948,1432390,N,US,116.000000,2023-01-04 14:04:11,,,,,,,
1351949,1432391,KG,KZT,28200.000000,2023-01-04 14:07:40,,,,,,,
1351949,1432392,KG,KZT,25800.000000,2023-01-04 14:07:46,,,,,,,
1351950,1432393,KG,KZT,25800.000000,2023-01-04 14:08:52,,,,,,,
1351950,1432394,KG,KZT,28200.000000,2023-01-04 14:09:00,,,,,,,
1351951,1432395,KG,KZT,20800.000000,2023-01-04 14:11:14.047000,,,,,,,
1351952,1432396,N,TL,300.000000,2023-01-04 14:13:32,,,,,,,
1351953,1432397,N,US,146.000000,2023-01-04 14:12:56,,,,,,,
1351954,1432398,N,US,20.000000,2023-01-04 14:14:22,,,,,,,
1351954,1432399,N,TL,169.000000,2023-01-04 14:14:28,,,,,,,
1351955,1432400,N,US,174.000000,2023-01-04 14:15:34,,,,,,,
1351956,1432401,N,US,32.000000,2023-01-04 14:16:50,,,,,,,
1351957,1432402,N,US,23.000000,2023-01-04 14:18:05,,,,,,,
1351957,1432403,GP,US,26.000000,2023-01-04 14:18:12,,,,,,,
1351958,1432404,N,US,100.000000,2023-01-04 14:19:07,,,,,,,
1351959,1432405,GP,US,26.000000,2023-01-04 14:18:59,,,,,,,
1351960,1432406,N,US,94.000000,2023-01-04 14:20:00,,,,,,,
1351961,1432407,N,US,90.000000,2023-01-04 14:20:34,,,,,,,
1351962,1432408,KG,KZT,32500.000000,2023-01-04 14:21:13.163000,,,,,,,
1351963,1432409,KG,KZT,8450.000000,2023-01-04 14:21:15.330000,,,,,,,
1351964,1432410,KG,KZT,49400.000000,2023-01-04 14:21:18.240000,,,,,,,
1351965,1432411,N,US,6.000000,2023-01-04 14:21:12,,,,,,,
1351966,1432412,N,US,44.000000,2023-01-04 14:22:20,,,,,,,
1351967,1432413,N,TL,1800.000000,2023-01-04 14:22:45,,,,,,,
1351968,1432414,N,US,25.000000,2023-01-04 14:23:11,,,,,,,
1351969,1432415,N,US,37.000000,2023-01-04 14:24:04,,,,,,,
1351970,1432416,N,TL,5770.000000,2023-01-04 14:29:34,,,,,,,
1351971,1432417,GP,US,80.000000,2023-01-04 14:31:02,,,,,,,
1351972,1432418,GP,US,80.000000,2023-01-04 14:31:34,,,,,,,
1351973,1432419,N,KZT,29000.000000,2023-01-04 14:35:49,,,,,,,
1351974,1432420,N,US,23.000000,2023-01-04 14:36:46,,,,,,,
1351975,1432421,N,US,66.000000,2023-01-04 14:37:26,,,,,,,
1351976,1432422,N,TL,1100.000000,2023-01-04 14:37:13,,,,,,,
1351977,1432423,N,US,290.000000,2023-01-04 14:37:51,,,,,,,
1351978,1432424,N,US,25.000000,2023-01-04 14:38:28,,,,,,,
1351979,1432425,KG,KZT,10800.000000,2023-01-04 14:40:32,,,,,,,
1351980,1432426,N,EU,40.000000,2023-01-04 14:41:15,,,,,,,
1351981,1432427,N,US,10.000000,2023-01-04 14:41:40,,,,,,,
1351981,1432428,N,TL,630.000000,2023-01-04 14:41:48,,,,,,,
1351982,1432429,AK,TL,270.000000,2023-01-04 14:48:55,,,1.00,,,,
1351982,1432430,N,TL,30.000000,2023-01-04 14:49:02,,,,,,,
1351983,1432431,N,US,262.000000,2023-01-04 14:52:01,,,,,,,
1351984,1432432,N,US,16.000000,2023-01-04 14:53:13,,,,,,,
1351985,1432433,N,US,45.000000,2023-01-04 14:55:47,,,,,,,
1351986,1432434,N,US,87.000000,2023-01-04 14:56:43,,,,,,,
1351987,1432435,N,TL,1200.000000,2023-01-04 14:57:54,,,,,,,
1351988,1432436,N,US,96.000000,2023-01-04 15:04:22,,,,,,,
1351989,1432437,KG,KZT,13500.000000,2023-01-04 15:11:13.563000,,,,,,,
1351990,1432438,KG,KZT,32550.000000,2023-01-04 15:11:17.117000,,,,,,,
1351991,1432439,KG,KZT,21500.000000,2023-01-04 15:11:19.787000,,,,,,,
1351992,1432440,N,KZT,2000.000000,2023-01-04 15:11:22.527000,,,,,,,
1351992,1432441,KG,KZT,28000.000000,2023-01-04 15:11:22.987000,,,,,,,
1351993,1432442,KG,KZT,31200.000000,2023-01-04 15:11:26.357000,,,,,,,
1351994,1432443,N,TL,400.000000,2023-01-04 15:10:37,,,,,,,
1351995,1432444,N,TL,350.000000,2023-01-04 15:14:15,,,,,,,
1351996,1432445,GR,TL,837.000000,2023-01-04 15:18:55,,,2.00,,,,
1351997,1432446,KG,KZT,14000.000000,2023-01-04 15:21:15.397000,,,,,,,
1351998,1432447,N,KZT,29000.000000,2023-01-04 15:21:18.117000,,,,,,,
1351999,1432448,N,KZT,6500.000000,2023-01-04 15:21:20.830000,,,,,,,
1352000,1432449,N,US,6.000000,2023-01-04 15:21:40,,,,,,,
1352001,1432450,N,US,25.000000,2023-01-04 15:22:15,,,,,,,
1352001,1432451,N,TL,320.000000,2023-01-04 15:22:23,,,,,,,
1352002,1432452,KG,KZT,26000.000000,2023-01-04 15:31:13.553000,,,,,,,
1352003,1432453,KG,KZT,19500.000000,2023-01-04 15:31:15.990000,,,,,,,
1352004,1432454,N,TL,600.000000,2023-01-04 15:31:52,,,,,,,
1352005,1432455,N,US,37.000000,2023-01-04 15:36:52,,,,,,,
1352006,1432456,N,KZT,28600.000000,2023-01-04 15:41:21.677000,,,,,,,
1352007,1432457,N,US,22.000000,2023-01-04 15:37:56,,,,,,,
1352008,1432458,GP,KZT,25800.000000,2023-01-03 15:47:21,,,,,,,
1352009,1432459,GP,KZT,25800.000000,2023-01-03 15:49:18,,,,,,,
1352010,1432460,KG,KZT,49400.000000,2023-01-04 15:51:16.920000,,,,,,,
1352011,1432461,N,TL,1215.000000,2023-01-04 15:53:58,,,,,,,
1352012,1432462,N,US,60.000000,2023-01-04 15:59:10,,,,,,,
1352013,1432463,N,TL,200.000000,2023-01-04 16:09:59,,,,,,,
1352014,1432464,JB,KZT,17550.000000,2023-01-04 16:11:18.083000,,,0.00,,,,
1352015,1432465,YK,TL,2600.000000,2023-01-04 16:12:43,,,,,,,
1352016,1432466,GP,US,52.000000,2023-01-04 16:12:49,,,,,,,
1352017,1432467,GP,US,52.000000,2023-01-04 16:14:25,,,,,,,
1352018,1432468,N,US,135.000000,2023-01-04 16:16:00,,,,,,,
1352019,1432469,KG,KZT,29900.000000,2023-01-04 16:21:13.287000,,,,,,,
1352020,1432470,KG,KZT,19500.000000,2023-01-04 16:21:17.203000,,,,,,,
1352021,1432471,KG,KZT,7500.000000,2023-01-04 16:21:20.393000,,,,,,,
1352023,1432472,N,US,37.000000,2023-01-04 16:28:43,,,,,,,
1352024,1432473,N,TL,1000.000000,2023-01-04 16:29:23,,,,,,,
1352025,1432474,N,TL,150.000000,2023-01-04 16:29:59,,,,,,,
1352026,1432475,N,TL,700.000000,2023-01-04 16:30:07,,,,,,,
1352027,1432476,N,TL,150.000000,2023-01-04 16:30:54,,,,,,,
1352028,1432477,JB,KZT,27950.000000,2023-01-04 16:31:12.873000,,,0.00,,,,
1352029,1432478,KG,KZT,23000.000000,2023-01-04 16:31:15.343000,,,,,,,
1352030,1432479,N,TL,1800.000000,2023-01-04 16:31:22,,,,,,,
1352031,1432480,N,US,128.000000,2023-01-04 16:33:41,,,,,,,
1352032,1432481,N,US,60.000000,2023-01-04 16:34:08,,,,,,,
1352033,1432482,KG,KZT,15500.000000,2023-01-04 16:41:12.753000,,,,,,,
1352034,1432483,N,TL,1250.000000,2023-01-04 16:41:59,,,,,,,
1352035,1432484,KG,KZT,15600.000000,2023-01-04 16:51:16.887000,,,,,,,
1352036,1432485,GP,US,35.000000,2023-01-04 16:54:35,,,,,,,
1352037,1432486,GP,US,35.000000,2023-01-04 16:55:12,,,,,,,
1352038,1432487,N,TL,1128.000000,2023-01-04 17:00:23,,,,,,,
1352039,1432488,KG,KZT,72900.000000,2023-01-04 17:01:15.963000,,,,,,,
1352040,1432489,IB,TL,1700.000000,2023-01-04 17:07:03,,,,,,,
1352041,1432490,N,TL,700.000000,2023-01-04 17:07:52,,,,,,,
1352042,1432491,N,TL,350.000000,2023-01-04 17:07:54,,,,,,,
1352043,1432492,KG,KZT,29900.000000,2023-01-04 17:11:18.263000,,,,,,,
1352044,1432493,N,TL,460.000000,2023-01-04 17:16:08,,,,,,,
1352045,1432494,N,KZT,37700.000000,2023-01-04 17:21:18.333000,,,,,,,
1352046,1432495,KG,KZT,22750.000000,2023-01-04 17:21:21.113000,,,,,,,
1352047,1432496,KG,KZT,22000.000000,2023-01-04 17:21:23.953000,,,,,,,
1352048,1432497,N,US,25.000000,2023-01-04 17:21:15,,,,,,,
1352049,1432498,N,US,6.000000,2023-01-04 17:24:48,,,,,,,
1352050,1432499,N,US,6.000000,2023-01-04 17:27:36,,,,,,,
1352051,1432500,KG,KZT,23000.000000,2023-01-04 17:31:18.370000,,,,,,,
1352052,1432501,N,US,59.000000,2023-01-04 17:36:19,,,,,,,
1352053,1432502,N,US,44.000000,2023-01-04 17:37:14,,,,,,,
1352054,1432503,N,EU,305.000000,2023-01-04 17:38:18,,,,,,,
1352055,1432504,N,TL,210.000000,2023-01-04 17:40:08,,,,,,,
1352056,1432505,N,KZT,31850.000000,2023-01-04 17:41:17.727000,,,,,,,
1352057,1432506,N,US,28.000000,2023-01-04 17:42:27,,,,,,,
1352058,1432507,N,TL,860.000000,2023-01-04 17:42:40,,,,,,,
1352059,1432508,N,US,300.000000,2023-01-04 17:45:10,,,,,,,
1352059,1432509,FB,TL,185.000000,2023-01-04 17:45:38,,,,,,,
1352060,1432510,N,US,113.000000,2023-01-04 17:46:35,,,,,,,
1352061,1432511,N,TL,900.000000,2023-01-04 17:47:14,,,,,,,
1352062,1432512,N,TL,1100.000000,2023-01-04 17:48:35,,,,,,,
1352063,1432514,N,KZT,83200.000000,2023-01-04 17:51:23.370000,,,,,,,
1352064,1432513,KG,KZT,10800.000000,2023-01-04 17:51:03,,,,,,,
1352065,1432515,N,TL,550.000000,2023-01-04 17:51:16,,,,,,,
1352066,1432516,N,EU,5.000000,2023-01-04 17:52:43,,,,,,,
1352067,1432517,N,US,119.000000,2023-01-04 17:54:29,,,,,,,
1352068,1432518,N,US,120.000000,2023-01-04 18:00:25,,,,,,,
1352068,1432519,N,TL,500.000000,2023-01-04 18:00:31,,,,,,,
1352069,1432520,AK,TL,1302.000000,2023-01-04 18:01:35,,,1.00,,,,
1352070,1432521,N,US,19.000000,2023-01-04 18:06:49,,,,,,,
1352071,1432522,N,TL,1650.000000,2023-01-04 18:06:59,,,,,,,
1352072,1432523,N,TL,1100.000000,2023-01-04 18:07:53,,,,,,,
1352073,1432524,N,US,44.000000,2023-01-04 18:08:18,,,,,,,
1352074,1432525,N,US,63.000000,2023-01-04 18:11:03,,,,,,,
1352075,1432526,KG,KZT,21500.000000,2023-01-04 18:11:14.090000,,,,,,,
1352076,1432527,N,US,25.000000,2023-01-04 18:12:42,,,,,,,
1352077,1432528,N,US,65.000000,2023-01-04 18:13:10,,,,,,,
1352078,1432529,KG,KZT,18600.000000,2023-01-04 18:13:25,,,,,,,
1352079,1432530,AK,TL,280.000000,2023-01-04 18:15:16,,,1.00,,,,
1352080,1432531,N,TL,558.000000,2023-01-04 18:15:57,,,,,,,
1352081,1432532,N,US,16.000000,2023-01-04 18:19:38,,,,,,,
1352082,1432533,N,US,25.000000,2023-01-04 18:19:45,,,,,,,
1352083,1432534,KG,KZT,17550.000000,2023-01-04 18:21:14.077000,,,,,,,
1352084,1432535,KG,KZT,20150.000000,2023-01-04 18:21:16.387000,,,,,,,
1352085,1432536,KG,KZT,21500.000000,2023-01-04 18:21:18.600000,,,,,,,
1352086,1432537,N,US,67.000000,2023-01-04 18:22:19,,,,,,,
1352087,1432538,N,TL,200.000000,2023-01-04 18:21:44,,,,,,*,
1352087,1432901,N,TL,450.000000,2023-01-05 18:52:13,,,,,,,
1352088,1432539,N,US,59.000000,2023-01-04 18:24:02,,,,,,,
1352089,1432540,N,US,31.000000,2023-01-04 18:29:33,,,,,,,
1352090,1432541,KG,KZT,21450.000000,2023-01-04 18:31:20.580000,,,,,,,
1352091,1432542,KG,KZT,31850.000000,2023-01-04 18:31:24.870000,,,,,,,
1352092,1432543,N,US,12.000000,2023-01-04 18:34:09,,,,,,,
1352093,1432544,AK,TL,1395.000000,2023-01-04 18:34:28,,,1.00,,,,
1352094,1432545,FB,TL,700.000000,2023-01-04 18:35:30,,,,,,,
1352095,1432546,N,TL,350.000000,2023-01-04 18:40:26,,,,,,,
1352096,1432547,KG,KZT,13650.000000,2023-01-04 18:41:21.687000,,,,,,,
1352097,1432548,KG,KZT,8000.000000,2023-01-04 18:41:24.717000,,,,,,,
1352098,1432549,N,US,25.000000,2023-01-04 18:42:37,,,,,,,
1352099,1432550,N,US,57.000000,2023-01-04 18:44:36,,,,,,,
1352100,1432551,KG,KZT,26400.000000,2023-01-04 18:47:24,,,,,,,
1352101,1432552,N,US,34.000000,2023-01-04 18:47:46,,,,,,,
1352102,1432553,GR,TL,1150.000000,2023-01-04 18:48:04,,,2.00,,,,
1352103,1432554,AK,TL,2046.000000,2023-01-04 18:49:49,,,1.00,,,*,
1352104,1432555,N,US,31.000000,2023-01-04 18:50:31,,,,,,,
1352105,1432556,KG,KZT,18000.000000,2023-01-04 18:51:16.363000,,,,,,,
1352106,1432557,N,TL,3650.000000,2023-01-04 18:49:21,,,,,,,
1352107,1432558,N,TL,150.000000,2023-01-04 18:55:21,,,,,,,
1352108,1432559,N,TL,460.000000,2023-01-04 18:56:40,,,,,,,
1352109,1432560,AK,TL,535.000000,2023-01-04 18:58:46,,,1.00,,,,
1352110,1432561,KG,KZT,31200.000000,2023-01-04 19:01:14.617000,,,,,,,
1352112,1432562,N,TL,1400.000000,2023-01-04 19:02:11,,,,,,,
1352113,1432563,N,US,75.000000,2023-01-04 19:02:56,,,,,,,
1352114,1432564,N,TL,1450.000000,2023-01-04 19:11:55,,,,,,,
1352115,1432565,N,US,90.000000,2023-01-04 19:15:59,,,,,,,
1352116,1432566,N,KZT,17000.000000,2023-01-04 19:16:31,,,,,,,
1352116,1432567,KG,KZT,57200.000000,2023-01-04 19:16:47,,,,,,,
1352117,1432568,N,US,9.000000,2023-01-04 19:18:32,,,,,,,
1352118,1432569,N,US,670.000000,2023-01-04 19:21:37,,,,,,,
1352119,1432570,N,US,22.000000,2023-01-04 19:27:06,,,,,,,
1352120,1432571,N,US,99.000000,2023-01-04 19:29:53,,,,,,,
1352121,1432572,N,US,69.000000,2023-01-04 19:31:49,,,,,,,
1352122,1432573,N,TL,560.000000,2023-01-04 19:32:06,,,,,,,
1352123,1432574,N,TL,2400.000000,2023-01-04 19:37:06,,,,,,,
1352124,1432575,N,US,22.000000,2023-01-04 19:47:46,,,,,,,
1352125,1432576,GP,US,40.000000,2023-01-04 19:47:08,,,,,,,
1352126,1432577,GP,US,40.000000,2023-01-04 19:49:49,,,,,,,
1352127,1432578,H,KZT,43200.000000,2023-01-04 19:53:55,,,,,,,
1352128,1432579,N,TL,1925.000000,2023-01-04 19:59:34,,,,,,,
1352129,1432580,N,US,69.000000,2023-01-04 20:01:42,,,,,,,
1352130,1432581,GP,US,19.000000,2023-01-04 20:03:10,,,,,,,
1352131,1432582,GP,US,19.000000,2023-01-04 20:03:42,,,,,,,
1352132,1432583,N,US,75.000000,2023-01-04 20:06:34,,,,,,,
1352133,1432584,N,TL,840.000000,2023-01-04 20:06:55,,,,,,,
1352134,1432585,N,US,37.000000,2023-01-04 20:08:33,,,,,,,
1352135,1432586,N,US,56.000000,2023-01-04 20:12:44,,,,,,,
1352136,1432587,N,TL,655.000000,2023-01-04 20:14:15,,,,,,,
1352137,1432588,N,US,370.000000,2023-01-04 20:15:36,,,,,,,
1352138,1432589,N,US,22.000000,2023-01-04 20:24:00,,,,,,,
1352139,1432590,N,US,19.000000,2023-01-04 20:26:07,,,,,,,
1352140,1432591,GR,TL,230.000000,2023-01-04 20:31:49,,,2.00,,,,
1352141,1432592,N,TL,1310.000000,2023-01-04 20:34:35,,,,,,,
1352142,1432593,N,US,180.000000,2023-01-04 20:41:10,,,,,,,
1352143,1432594,N,US,6.000000,2023-01-04 20:48:07,,,,,,,
1352144,1432595,N,US,62.000000,2023-01-04 20:52:35,,,,,,,
1352145,1432596,N,US,100.000000,2023-01-04 20:48:24,,,,,,,
1352145,1432597,N,TL,600.000000,2023-01-04 20:53:07,,,,,,,
1352146,1432598,N,US,6.000000,2023-01-04 20:56:55,,,,,,,
1352147,1432599,N,US,55.000000,2023-01-04 20:57:41,,,,,,,
1352148,1432600,N,TL,600.000000,2023-01-04 21:02:02,,,,,,,
1352149,1432601,N,TL,480.000000,2023-01-04 21:11:52,,,,,,,
1352150,1432602,JB,KZT,25200.000000,2023-01-04 21:14:59,,,0.00,,,,
1352151,1432603,N,US,58.000000,2023-01-04 21:15:37,,,,,,,
1352152,1432604,N,US,100.000000,2023-01-04 21:17:25,,,,,,,
1352153,1432605,N,US,62.000000,2023-01-04 21:20:27,,,,,,,
1352154,1432606,N,US,14.000000,2023-01-04 21:24:17,,,,,,,
1352155,1432607,N,US,44.000000,2023-01-04 21:24:36,,,,,,,
1352156,1432608,N,US,6.000000,2023-01-04 21:25:46,,,,,,,
1352157,1432609,N,US,50.000000,2023-01-04 21:26:04,,,,,,,
1352158,1432610,N,TL,4550.000000,2023-01-04 21:33:15,,,,,,,
1352159,1432611,N,US,59.000000,2023-01-04 21:45:10,,,,,,,
1352160,1432612,N,US,84.000000,2023-01-04 21:48:32,,,,,,,
1352161,1432613,N,TL,1900.000000,2023-01-04 21:58:12,,,,,,,
1352162,1432614,N,TL,120.000000,2023-01-04 22:01:40,,,,,,,
1352163,1432615,N,US,25.000000,2023-01-04 22:11:42,,,,,,,
1352164,1432616,N,US,22.000000,2023-01-04 22:26:20,,,,,,,
1352164,1432617,GP,US,25.000000,2023-01-04 22:26:30,,,,,,,
1352165,1432618,GP,US,25.000000,2023-01-04 22:27:06,,,,,,,
1352166,1432619,N,TL,100.000000,2023-01-04 22:42:10,,,,,,*,
1352166,1432988,N,TL,1800.000000,2023-01-05 22:55:02,,,,,,,
1352166,1432989,N,TL,100.000000,2023-01-05 22:55:02,,,,,,,
1352167,1432620,N,US,59.000000,2023-01-04 22:52:25,,,,,,,
1352168,1432621,N,US,102.000000,2023-01-04 23:09:12,,,,,,,
1352168,1432622,N,TL,50.000000,2023-01-04 23:09:21,,,,,,,
1352169,1432623,N,TL,520.000000,2023-01-04 23:12:32,,,,,,,
1352170,1432624,N,US,45.000000,2023-01-04 23:19:18,,,,,,,
1352171,1432625,AK,TL,1690.000000,2023-01-04 23:19:45,,,1.00,,,,
1352172,1432626,N,TL,370.000000,2023-01-04 23:21:11,,,,,,,
1352173,1432627,N,TL,560.000000,2023-01-04 23:28:10,,,,,,,
1352174,1432628,N,TL,485.000000,2023-01-04 23:52:28,,,,,,,
1352175,1432629,N,TL,600.000000,2023-01-04 23:54:15,,,,,,,
1352176,1432630,N,TL,1800.000000,2023-01-04 23:56:30,,,,,,,
1352177,1432631,N,TL,840.000000,2023-01-05 00:03:14,,,,,,,
1352178,1432632,FB,TL,5400.000000,2023-01-05 00:05:38,,,,,,,
1352179,1432633,N,TL,2750.000000,2023-01-05 00:08:52,,,,,,,
1352180,1432634,N,KZT,5000.000000,2023-01-05 07:11:07.063000,,,,,,,
1352181,1432635,KG,KZT,21450.000000,2023-01-05 07:31:07.373000,,,,,,,
1352182,1432636,KG,KZT,31850.000000,2023-01-05 07:51:13.017000,,,,,,,
1352183,1432637,YK,TL,350.000000,2023-01-05 07:57:08,,,,,,,
1352184,1432638,ZB,TL,210.000000,2023-01-05 08:22:59,,,,,,,
1352185,1432639,N,EU,78.000000,2023-01-05 08:54:39,,,,,,,
1352186,1432640,KG,KZT,8450.000000,2023-01-05 09:11:10.317000,,,,,,,
1352187,1432641,KG,KZT,11050.000000,2023-01-05 09:21:09.157000,,,,,,,
1352188,1432642,KG,KZT,27950.000000,2023-01-05 09:21:12.353000,,,,,,,
1352189,1432643,N,TL,1020.000000,2023-01-05 09:27:34,,,,,,,
1352190,1432644,KG,KZT,13000.000000,2023-01-05 09:31:12.830000,,,,,,,
1352191,1432645,KG,KZT,20150.000000,2023-01-05 09:41:09.213000,,,,,,,
1352192,1432646,KG,KZT,26400.000000,2023-01-05 09:41:11.887000,,,,,,,
1352193,1432647,N,TL,450.000000,2023-01-05 09:50:43,,,,,,,
1352194,1432648,N,TL,280.000000,2023-01-05 09:52:45,,,,,,,
1352195,1432649,GP,US,55.000000,2023-01-05 09:56:43,,,,,,,
1352196,1432650,GP,US,55.000000,2023-01-05 09:57:02,,,,,,,
1352197,1432651,KG,KZT,29900.000000,2023-01-05 10:01:08.133000,,,,,,,
1352198,1432652,KG,KZT,11700.000000,2023-01-05 10:11:10.003000,,,,,,,
1352199,1432653,KG,KZT,7800.000000,2023-01-05 10:11:13.330000,,,,,,,
1352200,1432654,KG,KZT,29900.000000,2023-01-05 10:11:16.397000,,,,,,,
1352201,1432655,KG,KZT,49400.000000,2023-01-05 10:21:16.660000,,,,,,,
1352202,1432656,KG,KZT,37700.000000,2023-01-05 10:21:20.827000,,,,,,,
1352203,1432657,KG,KZT,12000.000000,2023-01-05 10:21:26.443000,,,,,,,
1352204,1432658,N,KZT,15600.000000,2023-01-05 10:21:30.123000,,,,,,,
1352205,1432659,N,TL,650.000000,2023-01-05 10:25:16,,,,,,,
1352206,1432660,N,TL,250.000000,2023-01-05 10:27:15,,,,,,,
1352207,1432661,N,TL,500.000000,2023-01-05 10:29:22,,,,,,,
1352208,1432662,KG,KZT,24000.000000,2023-01-05 10:35:02,,,,,,,
1352209,1432663,N,US,55.000000,2023-01-05 10:36:03,,,,,,,
1352210,1432664,KG,KZT,23400.000000,2023-01-05 10:41:10.200000,,,,,,,
1352211,1432665,N,KZT,26000.000000,2023-01-05 10:51:09.143000,,,,,,,
1352212,1432666,GP,US,139.000000,2023-01-05 10:51:09,,,,,,,
1352213,1432667,GP,US,139.000000,2023-01-05 10:51:31,,,,,,,
1352214,1432668,KG,KZT,29900.000000,2023-01-05 11:01:19.260000,,,,,,,
1352215,1432669,KG,KZT,37050.000000,2023-01-05 11:01:21.960000,,,,,,,
1352216,1432670,N,KZT,37700.000000,2023-01-05 11:01:24.927000,,,,,,,
1352217,1432671,KG,KZT,28600.000000,2023-01-05 11:01:27.747000,,,,,,,
1352218,1432672,N,TL,1840.000000,2023-01-05 11:10:10,,,,,,,
1352219,1432673,KG,KZT,32000.000000,2023-01-05 11:11:11.470000,,,,,,,
1352220,1432674,KG,KZT,33800.000000,2023-01-05 11:11:14.610000,,,,,,,
1352221,1432878,N,TL,375.000000,2023-01-05 11:18:57,,,,,,,
1352222,1432676,N,TL,1200.000000,2023-01-05 11:24:07,,,,,,,
1352223,1432677,N,TL,700.000000,2023-01-05 11:27:09,,,,,,,
1352224,1432678,KG,KZT,11050.000000,2023-01-05 11:31:10.777000,,,,,,,
1352225,1432679,N,TL,1300.000000,2023-01-05 11:35:02,,,,,,,
1352226,1432680,KG,KZT,7150.000000,2023-01-05 11:41:10.710000,,,,,,,
1352227,1432681,KG,KZT,29900.000000,2023-01-05 11:41:13.480000,,,,,,,
1352228,1432682,N,TL,280.000000,2023-01-05 11:46:06,,,,,,,
1352229,1432683,N,TL,350.000000,2023-01-05 11:48:32,,,,,,,
1352230,1432684,KG,KZT,28000.000000,2023-01-05 11:51:12.127000,,,,,,,
1352231,1432685,N,TL,370.000000,2023-01-05 11:51:38,,,,,,,
1352232,1432686,GR6,TL,950.000000,2023-01-05 11:53:27,,,2.00,,,,
1352233,1432687,N,US,290.000000,2023-01-05 12:00:16,,,,,,,
1352234,1432688,N,US,30.000000,2023-01-05 12:03:56,,,,,,,
1352235,1432689,KG,KZT,10500.000000,2023-01-05 12:11:09.837000,,,,,,,
1352236,1432690,N,TL,900.000000,2023-01-05 12:11:16,,,,,,,
1352237,1432691,KG,KZT,30550.000000,2023-01-05 12:21:10.607000,,,,,,,
1352238,1432692,N,KZT,24500.000000,2023-01-05 12:21:13.450000,,,,,,,
1352239,1432693,KG,KZT,40000.000000,2023-01-05 12:21:17.293000,,,,,,,
1352240,1432694,KG,KZT,35750.000000,2023-01-05 12:31:15.490000,,,,,,,
1352241,1432695,N,KZT,7800.000000,2023-01-05 12:31:17.880000,,,,,,,
1352242,1432696,KG,KZT,27600.000000,2023-01-05 12:37:10,,,,,,,
1352243,1432697,N,TL,560.000000,2023-01-05 12:37:07,,,,,,,
1352244,1432698,N,US,6.000000,2023-01-05 12:37:28,,,,,,,
1352245,1432699,KG,KZT,24600.000000,2023-01-05 12:37:59,,,,,,,
1352246,1432700,JB,KZT,27950.000000,2023-01-05 12:41:13.310000,,,0.00,,,,
1352247,1432701,GP,US,20.000000,2023-01-05 12:41:03,,,,,,,
1352248,1432702,N,TL,500.000000,2023-01-05 12:41:29,,,,,,,
