FisNo,FisHarinx,ParaCinsi,LineType,Fiyat,Tutar,MasrafTutar,iskTutar,StopajTutar,OTVMatrah,OTVTutar,KDVMatrah,KDVTutar,TevkifatTutar,NetTutar
16225,18242,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16225,18242,KZT,S,156.517583,156.520000,0.220000,0.000000,0.000000,156.300000,0.000000,156.300000,0.000000,0.000000,156.300000
16225,18242,TL,S,4419.320000,4419.320000,6.340000,0.000000,0.000000,4412.980000,0.000000,4412.980000,0.000000,0.000000,4412.980000
16225,18242,US,S,259.960000,259.960000,0.370000,0.000000,0.000000,259.590000,0.000000,259.590000,0.000000,0.000000,259.590000
16226,18243,EU,S,407.650588,407.650000,9.200000,0.000000,0.000000,398.450000,0.000000,398.450000,0.000000,0.000000,398.450000
16226,18243,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16226,18243,KZT,S,245.439625,245.440000,5.540000,0.000000,0.000000,239.900000,0.000000,239.900000,0.000000,0.000000,239.900000
16226,18243,TL,S,6930.060000,6930.060000,156.400000,0.000000,0.000000,6773.660000,0.000000,6773.660000,0.000000,0.000000,6773.660000
16226,18243,US,S,407.650588,407.650000,9.200000,0.000000,0.000000,398.450000,0.000000,398.450000,0.000000,0.000000,398.450000
16227,18244,EU,S,224.587059,224.590000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16227,18244,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16227,18244,KZT,S,135.220125,135.220000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16227,18244,TL,S,3817.980000,3817.980000,0.000000,0.000000,0.000000,3817.980000,0.000000,3817.980000,0.000000,0.000000,3817.980000
16227,18244,US,S,224.587059,224.590000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16228,18245,EU,S,166.764706,166.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16228,18245,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16228,18245,KZT,S,100.406250,100.410000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16228,18245,TL,S,2835.000000,2835.000000,0.000000,0.000000,0.000000,2835.000000,0.000000,2835.000000,0.000000,0.000000,2835.000000
16228,18245,US,S,166.764706,166.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16229,18246,EU,S,188.529412,188.530000,7.920000,0.000000,0.000000,180.610000,0.000000,180.610000,0.000000,0.000000,180.610000
16229,18246,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16229,18246,KZT,S,113.510417,113.510000,4.770000,0.000000,0.000000,108.740000,0.000000,108.740000,0.000000,0.000000,108.740000
16229,18246,TL,S,3205.000000,3205.000000,134.680000,0.000000,0.000000,3070.320000,0.000000,3070.320000,0.000000,0.000000,3070.320000
16229,18246,US,S,188.529412,188.530000,7.920000,0.000000,0.000000,180.610000,0.000000,180.610000,0.000000,0.000000,180.610000
16230,18247,EU,S,240.000000,240.000000,4.790000,0.000000,0.000000,235.210000,0.000000,235.210000,0.000000,0.000000,235.210000
16230,18247,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16230,18247,KZT,S,144.500000,144.500000,2.880000,0.000000,0.000000,141.620000,0.000000,141.620000,0.000000,0.000000,141.620000
16230,18247,TL,S,4080.000000,4080.000000,81.410000,0.000000,0.000000,3998.590000,0.000000,3998.590000,0.000000,0.000000,3998.590000
16230,18247,US,S,240.000000,240.000000,4.790000,0.000000,0.000000,235.210000,0.000000,235.210000,0.000000,0.000000,235.210000
16231,18248,EU,S,1555.607647,1555.610000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16231,18248,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16231,18248,KZT,S,936.605437,936.610000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16231,18248,TL,S,26445.330000,26445.330000,0.000000,0.000000,0.000000,26445.330000,0.000000,26445.330000,0.000000,0.000000,26445.330000
16231,18248,US,S,1555.607647,1555.610000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16232,18249,EU,S,717.457647,717.460000,14.450000,0.000000,0.000000,703.010000,0.000000,703.010000,0.000000,0.000000,703.010000
16232,18249,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16232,18249,KZT,S,431.969292,431.970000,8.700000,0.000000,0.000000,423.270000,0.000000,423.270000,0.000000,0.000000,423.270000
16232,18249,TL,S,12196.780000,12196.780000,245.590000,0.000000,0.000000,11951.190000,0.000000,11951.190000,0.000000,0.000000,11951.190000
16232,18249,US,S,717.457647,717.460000,14.450000,0.000000,0.000000,703.010000,0.000000,703.010000,0.000000,0.000000,703.010000
16233,18250,EU,S,345.280000,345.280000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16233,18250,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16233,18250,KZT,S,165734.400000,165734.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16233,18250,TL,S,5869.760000,5869.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16233,18250,US,S,345.280000,345.280000,0.000000,0.000000,0.000000,345.280000,0.000000,345.280000,0.000000,0.000000,345.280000
16234,18251,EU,S,10000.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16234,18251,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16234,18251,KZT,S,4800000.000000,4800000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16234,18251,TL,S,170000.000000,170000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16234,18251,US,S,10000.000000,10000.000000,0.000000,0.000000,0.000000,10000.000000,0.000000,10000.000000,0.000000,0.000000,10000.000000
16235,18252,EU,S,4421.764706,4421.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16235,18252,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16235,18252,KZT,S,2662.270833,2662.270000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16235,18252,TL,S,75170.000000,75170.000000,0.000000,0.000000,0.000000,75170.000000,0.000000,75170.000000,0.000000,0.000000,75170.000000
16235,18252,US,S,4421.764706,4421.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16236,18253,EU,S,4000.000000,4000.000000,19.850000,0.000000,0.000000,3980.150000,0.000000,3980.150000,0.000000,0.000000,3980.150000
16236,18253,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16236,18253,KZT,S,1920000.000000,1920000.000000,9528.000000,0.000000,0.000000,1910472.000000,0.000000,1910472.000000,0.000000,0.000000,1910472.000000
16236,18253,TL,S,68000.000000,68000.000000,337.450000,0.000000,0.000000,67662.550000,0.000000,67662.550000,0.000000,0.000000,67662.550000
16236,18253,US,S,4000.000000,4000.000000,19.850000,0.000000,0.000000,3980.150000,0.000000,3980.150000,0.000000,0.000000,3980.150000
16237,18254,EU,S,58.823529,58.820000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16237,18254,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16237,18254,KZT,S,35.416667,35.420000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16237,18254,TL,S,1000.000000,1000.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,1000.000000,0.000000,0.000000,1000.000000
16237,18254,US,S,58.823529,58.820000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16237,18255,EU,S,88.235294,88.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16237,18255,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16237,18255,KZT,S,53.125000,53.130000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16237,18255,TL,S,1500.000000,1500.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,1500.000000,0.000000,0.000000,1500.000000
16237,18255,US,S,88.235294,88.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16238,18256,EU,S,59.558235,59.560000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16238,18256,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16238,18256,KZT,S,35.859021,35.860000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16238,18256,TL,S,1012.490000,1012.490000,0.000000,0.000000,0.000000,1012.490000,0.000000,1012.490000,0.000000,0.000000,1012.490000
16238,18256,US,S,59.558235,59.560000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16239,18257,EU,S,611.583529,611.580000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16239,18257,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16239,18257,KZT,S,368.224250,368.220000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16239,18257,TL,S,10396.920000,10396.920000,0.000000,0.000000,0.000000,10396.920000,0.000000,10396.920000,0.000000,0.000000,10396.920000
16239,18257,US,S,611.583529,611.580000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16240,18258,EU,S,489.329412,489.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16240,18258,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16240,18258,KZT,S,294.617083,294.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16240,18258,TL,S,8318.600000,8318.600000,0.000000,0.000000,0.000000,8318.600000,0.000000,8318.600000,0.000000,0.000000,8318.600000
16240,18258,US,S,489.329412,489.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16241,18259,EU,S,1667.107647,1667.110000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16241,18259,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16241,18259,KZT,S,1003.737729,1003.740000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16241,18259,TL,S,28340.830000,28340.830000,0.000000,0.000000,0.000000,28340.830000,0.000000,28340.830000,0.000000,0.000000,28340.830000
16241,18259,US,S,1667.107647,1667.110000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16242,18260,EU,S,83.921176,83.920000,2.010000,0.000000,0.000000,81.910000,0.000000,81.910000,0.000000,0.000000,81.910000
16242,18260,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16242,18260,KZT,S,50.527542,50.530000,1.210000,0.000000,0.000000,49.320000,0.000000,49.320000,0.000000,0.000000,49.320000
16242,18260,TL,S,1426.660000,1426.660000,34.150000,0.000000,0.000000,1392.510000,0.000000,1392.510000,0.000000,0.000000,1392.510000
16242,18260,US,S,83.921176,83.920000,2.010000,0.000000,0.000000,81.910000,0.000000,81.910000,0.000000,0.000000,81.910000
16243,18261,EU,S,150.588235,150.590000,2.560000,0.000000,0.000000,148.030000,0.000000,148.030000,0.000000,0.000000,148.030000
16243,18261,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16243,18261,KZT,S,90.666667,90.670000,1.540000,0.000000,0.000000,89.130000,0.000000,89.130000,0.000000,0.000000,89.130000
16243,18261,TL,S,2560.000000,2560.000000,43.550000,0.000000,0.000000,2516.450000,0.000000,2516.450000,0.000000,0.000000,2516.450000
16243,18261,US,S,150.588235,150.590000,2.560000,0.000000,0.000000,148.030000,0.000000,148.030000,0.000000,0.000000,148.030000
16244,18262,EU,S,472.588235,472.590000,0.530000,0.000000,0.000000,472.060000,0.000000,472.060000,0.000000,0.000000,472.060000
16244,18262,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16244,18262,KZT,S,284.537500,284.540000,0.320000,0.000000,0.000000,284.220000,0.000000,284.220000,0.000000,0.000000,284.220000
16244,18262,TL,S,8034.000000,8034.000000,9.000000,0.000000,0.000000,8025.000000,0.000000,8025.000000,0.000000,0.000000,8025.000000
16244,18262,US,S,472.588235,472.590000,0.530000,0.000000,0.000000,472.060000,0.000000,472.060000,0.000000,0.000000,472.060000
16245,18263,EU,S,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16245,18263,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16245,18263,KZT,S,30.104167,30.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16245,18263,TL,S,850.000000,850.000000,0.000000,0.000000,0.000000,850.000000,0.000000,850.000000,0.000000,0.000000,850.000000
16245,18263,US,S,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16246,18264,EU,S,1074.941176,1074.940000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16246,18264,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16246,18264,KZT,S,647.204167,647.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16246,18264,TL,S,18274.000000,18274.000000,0.000000,0.000000,0.000000,18274.000000,0.000000,18274.000000,0.000000,0.000000,18274.000000
16246,18264,US,S,1074.941176,1074.940000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16247,18265,EU,S,3662.435882,3662.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16247,18265,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16247,18265,KZT,S,2205.091604,2205.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16247,18265,TL,S,62261.410000,62261.410000,0.000000,0.000000,0.000000,62261.410000,0.000000,62261.410000,0.000000,0.000000,62261.410000
16247,18265,US,S,3662.435882,3662.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16248,18266,EU,S,7.035294,7.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16248,18266,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16248,18266,KZT,S,4.235833,4.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16248,18266,TL,S,119.600000,119.600000,0.000000,0.000000,0.000000,119.600000,0.000000,119.600000,0.000000,0.000000,119.600000
16248,18266,US,S,7.035294,7.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16249,18267,EU,S,5693.364706,5693.360000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16249,18267,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16249,18267,KZT,S,3427.880000,3427.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16249,18267,TL,S,96787.200000,96787.200000,0.000000,0.000000,0.000000,96787.200000,0.000000,96787.200000,0.000000,0.000000,96787.200000
16249,18267,US,S,5693.364706,5693.360000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16250,18268,EU,S,173.518235,173.520000,3.450000,0.000000,0.000000,170.070000,0.000000,170.070000,0.000000,0.000000,170.070000
16250,18268,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16250,18268,KZT,S,104.472437,104.470000,2.080000,0.000000,0.000000,102.390000,0.000000,102.390000,0.000000,0.000000,102.390000
16250,18268,TL,S,2949.810000,2949.810000,58.700000,0.000000,0.000000,2891.110000,0.000000,2891.110000,0.000000,0.000000,2891.110000
16250,18268,US,S,173.518235,173.520000,3.450000,0.000000,0.000000,170.070000,0.000000,170.070000,0.000000,0.000000,170.070000
16251,18269,EU,S,608.529412,608.530000,10.370000,0.000000,0.000000,598.160000,0.000000,598.160000,0.000000,0.000000,598.160000
16251,18269,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16251,18269,KZT,S,366.385417,366.390000,6.240000,0.000000,0.000000,360.150000,0.000000,360.150000,0.000000,0.000000,360.150000
16251,18269,TL,S,10345.000000,10345.000000,176.270000,0.000000,0.000000,10168.730000,0.000000,10168.730000,0.000000,0.000000,10168.730000
16251,18269,US,S,608.529412,608.530000,10.370000,0.000000,0.000000,598.160000,0.000000,598.160000,0.000000,0.000000,598.160000
16252,18270,EU,S,749.352941,749.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16252,18270,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16252,18270,KZT,S,451.172917,451.170000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16252,18270,TL,S,12739.000000,12739.000000,0.000000,0.000000,0.000000,12739.000000,0.000000,12739.000000,0.000000,0.000000,12739.000000
16252,18270,US,S,749.352941,749.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16253,18271,EU,S,371.470588,371.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16253,18271,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16253,18271,KZT,S,223.656250,223.660000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16253,18271,TL,S,6315.000000,6315.000000,0.000000,0.000000,0.000000,6315.000000,0.000000,6315.000000,0.000000,0.000000,6315.000000
16253,18271,US,S,371.470588,371.470000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16254,18272,EU,S,2669.411765,2669.410000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16254,18272,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16254,18272,KZT,S,1607.208333,1607.210000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16254,18272,TL,S,45380.000000,45380.000000,0.000000,0.000000,0.000000,45380.000000,0.000000,45380.000000,0.000000,0.000000,45380.000000
16254,18272,US,S,2669.411765,2669.410000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16255,18273,EU,S,839.117647,839.120000,1.340000,0.000000,0.000000,837.780000,0.000000,837.780000,0.000000,0.000000,837.780000
16255,18273,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16255,18273,KZT,S,505.218750,505.220000,0.810000,0.000000,0.000000,504.410000,0.000000,504.410000,0.000000,0.000000,504.410000
16255,18273,TL,S,14265.000000,14265.000000,22.800000,0.000000,0.000000,14242.200000,0.000000,14242.200000,0.000000,0.000000,14242.200000
16255,18273,US,S,839.117647,839.120000,1.340000,0.000000,0.000000,837.780000,0.000000,837.780000,0.000000,0.000000,837.780000
16256,18274,EU,S,149.411765,149.410000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16256,18274,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16256,18274,KZT,S,89.958333,89.960000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16256,18274,TL,S,2540.000000,2540.000000,0.000000,0.000000,0.000000,2540.000000,0.000000,2540.000000,0.000000,0.000000,2540.000000
16256,18274,US,S,149.411765,149.410000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16257,18275,EU,S,429.058824,429.060000,8.560000,0.000000,0.000000,420.500000,0.000000,420.500000,0.000000,0.000000,420.500000
16257,18275,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16257,18275,KZT,S,258.329167,258.330000,5.150000,0.000000,0.000000,253.180000,0.000000,253.180000,0.000000,0.000000,253.180000
16257,18275,TL,S,7294.000000,7294.000000,145.530000,0.000000,0.000000,7148.470000,0.000000,7148.470000,0.000000,0.000000,7148.470000
16257,18275,US,S,429.058824,429.060000,8.560000,0.000000,0.000000,420.500000,0.000000,420.500000,0.000000,0.000000,420.500000
16258,18276,EU,S,74.202353,74.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16258,18276,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16258,18276,KZT,S,44.676000,44.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16258,18276,TL,S,1261.440000,1261.440000,0.000000,0.000000,0.000000,1261.440000,0.000000,1261.440000,0.000000,0.000000,1261.440000
16258,18276,US,S,74.202353,74.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16259,18277,EU,S,10000.000000,10000.000000,19.860000,0.000000,0.000000,9980.140000,0.000000,9980.140000,0.000000,0.000000,9980.140000
16259,18277,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16259,18277,KZT,S,4800000.000000,4800000.000000,9532.800000,0.000000,0.000000,4790467.200000,0.000000,4790467.200000,0.000000,0.000000,4790467.200000
16259,18277,TL,S,170000.000000,170000.000000,337.620000,0.000000,0.000000,169662.380000,0.000000,169662.380000,0.000000,0.000000,169662.380000
16259,18277,US,S,10000.000000,10000.000000,19.860000,0.000000,0.000000,9980.140000,0.000000,9980.140000,0.000000,0.000000,9980.140000
16260,18278,EU,S,4422.282353,4422.280000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16260,18278,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16260,18278,KZT,S,2662.582500,2662.580000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16260,18278,TL,S,75178.800000,75178.800000,0.000000,0.000000,0.000000,75178.800000,0.000000,75178.800000,0.000000,0.000000,75178.800000
16260,18278,US,S,4422.282353,4422.280000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16261,18279,EU,S,4000.000000,4000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16261,18279,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16261,18279,KZT,S,1920000.000000,1920000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16261,18279,TL,S,68000.000000,68000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16261,18279,US,S,4000.000000,4000.000000,0.000000,0.000000,0.000000,4000.000000,0.000000,4000.000000,0.000000,0.000000,4000.000000
16262,18280,EU,S,1972.058824,1972.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16262,18280,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16262,18280,KZT,S,1187.343750,1187.340000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16262,18280,TL,S,33525.000000,33525.000000,0.000000,0.000000,0.000000,33525.000000,0.000000,33525.000000,0.000000,0.000000,33525.000000
16262,18280,US,S,1972.058824,1972.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16263,18281,EU,S,79.491765,79.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16263,18281,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16263,18281,KZT,S,47.860667,47.860000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16263,18281,TL,S,1351.360000,1351.360000,0.000000,0.000000,0.000000,1351.360000,0.000000,1351.360000,0.000000,0.000000,1351.360000
16263,18281,US,S,79.491765,79.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16264,18282,EU,S,2576.406471,2576.410000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16264,18282,IQD,S,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16264,18282,KZT,S,1551.211396,1551.210000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16264,18282,TL,S,43798.910000,43798.910000,0.000000,0.000000,0.000000,43798.910000,0.000000,43798.910000,0.000000,0.000000,43798.910000
16264,18282,US,S,2576.406471,2576.410000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16265,18283,EU,S,2000.000000,2000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
