id,sipno,belgeno,tarih,company_id,user_id,miktar,tip,modul,baglisipno,islemtar,skod,rkod,renk_tanim,sipharinx,ozkod1
721534,4212.0,00768,23 Mart 2022 Çarsamba,71.0,1914.0,6.0,yazdir_siparisformu,SiparisDetayEkrani,4211.0,2022-03-23 15:44:54,002 H 3681,4183, 3011 T100 TOKA ALTIN OKC 3011 KPL ALTIN,20723.0,
721535,4212.0,00768,23 Mart 2022 Çarsamba,71.0,1914.0,6.0,yazdir_siparisformu,SiparisDetayEkrani,4211.0,2022-03-23 15:44:54,002 H 3990,4528,2967 T 100 TOKA ALTIN OKC 2967 KPL,20724.0,
723112,4193.0,00766,25 Mart 2022 Cuma,71.0,1938.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4190.0,2022-03-25 17:45:52,418 T 10160,3,MNTRL BONE,20641.0,
723113,4193.0,00766,25 Mart 2022 Cuma,71.0,1938.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4190.0,2022-03-25 17:45:52,418 T 10160,64,ZRGZ CAMEL,20641.0,
723114,4193.0,00766,25 Mart 2022 Cuma,71.0,1938.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4190.0,2022-03-25 17:45:52,418 T 10160,178,MNTRL TAN,20641.0,
723115,4220.0,00774,25 Mart 2022 Cuma,71.0,1943.0,10.0,all_in_one,SiparisDetayEkrani,4219.0,2022-03-25 17:46:23,007 22 850,57,20,20790.0,
723116,4220.0,00774,25 Mart 2022 Cuma,71.0,1943.0,9.0,all_in_one,SiparisDetayEkrani,4219.0,2022-03-25 17:46:23,007 22 850,57,20,20791.0,
724237,4233.0,00744,28 Mart 2022 Pazartesi,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4231.0,2022-03-28 13:19:54,009 1066,35,19,20898.0,
724238,4233.0,00744,28 Mart 2022 Pazartesi,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4231.0,2022-03-28 13:19:54,009 1066,4806,6 DESERT,20898.0,
724239,4233.0,00744,28 Mart 2022 Pazartesi,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4231.0,2022-03-28 13:19:54,009 1066,4810,48 BLUE JEAN,20898.0,
724240,4233.0,00744,28 Mart 2022 Pazartesi,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4231.0,2022-03-28 13:19:54,009 1066,5245,26 FUCHSA SUET,20898.0,
724241,4233.0,00744,28 Mart 2022 Pazartesi,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4231.0,2022-03-28 13:19:54,009 602,240,149,20899.0,
724242,4233.0,00744,28 Mart 2022 Pazartesi,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4231.0,2022-03-28 13:19:54,009 602,1548,SIYAH SUET,20899.0,
724243,4233.0,00744,28 Mart 2022 Pazartesi,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4231.0,2022-03-28 13:19:54,009 602,4258,65 GRASS SUET,20899.0,
724244,4233.0,00744,28 Mart 2022 Pazartesi,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4231.0,2022-03-28 13:19:54,009 602,4349,27 LILAC,20899.0,
724245,4233.0,00744,28 Mart 2022 Pazartesi,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4231.0,2022-03-28 13:19:54,009 602,4806,6 DESERT,20899.0,
724246,4233.0,00744,28 Mart 2022 Pazartesi,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4231.0,2022-03-28 13:19:54,009 602,4810,48 BLUE JEAN,20899.0,
724247,4233.0,00744,28 Mart 2022 Pazartesi,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4231.0,2022-03-28 13:19:54,009 602,5245,26 FUCHSA SUET,20899.0,
724252,4226.0,00770,28 Mart 2022 Pazartesi,71.0,1914.0,12.0,yazdir_siparisformu,SiparisDetayEkrani,4225.0,2022-03-28 13:21:15,002 H 4106,1186,3138 ASTR T100 TOKA ALTIN OKÇE ALTIN,20839.0,
724253,4226.0,00770,28 Mart 2022 Pazartesi,71.0,1914.0,12.0,yazdir_siparisformu,SiparisDetayEkrani,4225.0,2022-03-28 13:21:15,002 H 4291,5201,2957 -3574 T 75 OKC 2957 KPL,20840.0,
724254,4226.0,00770,28 Mart 2022 Pazartesi,71.0,1914.0,12.0,yazdir_siparisformu,SiparisDetayEkrani,4225.0,2022-03-28 13:21:18,002 H 4106,1186,3138 ASTR T100 TOKA ALTIN OKÇE ALTIN,20839.0,
724255,4226.0,00770,28 Mart 2022 Pazartesi,71.0,1914.0,12.0,yazdir_siparisformu,SiparisDetayEkrani,4225.0,2022-03-28 13:21:18,002 H 4291,5201,2957 -3574 T 75 OKC 2957 KPL,20840.0,
724256,4226.0,00770,28 Mart 2022 Pazartesi,71.0,1914.0,12.0,yazdir_siparisformu,SiparisDetayEkrani,4225.0,2022-03-28 13:21:21,002 H 4106,1186,3138 ASTR T100 TOKA ALTIN OKÇE ALTIN,20839.0,
724257,4226.0,00770,28 Mart 2022 Pazartesi,71.0,1914.0,12.0,yazdir_siparisformu,SiparisDetayEkrani,4225.0,2022-03-28 13:21:21,002 H 4291,5201,2957 -3574 T 75 OKC 2957 KPL,20840.0,
724260,4228.0,00765,28 Mart 2022 Pazartesi,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4227.0,2022-03-28 13:22:01,002 H 3227,4237,3153 T100,20848.0,
724261,4228.0,00765,28 Mart 2022 Pazartesi,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4227.0,2022-03-28 13:22:01,002 H 3230,4238,3150 T100 OKC 2973 KPL,20850.0,
724262,4228.0,00765,28 Mart 2022 Pazartesi,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4227.0,2022-03-28 13:22:01,002 H 3230,5451,3151 T 100,20850.0,
724263,4228.0,00765,28 Mart 2022 Pazartesi,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4227.0,2022-03-28 13:22:01,002 H 3230,5452,3147 T 100,20850.0,
724264,4228.0,00765,28 Mart 2022 Pazartesi,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4227.0,2022-03-28 13:22:01,002 H 3231,4238,3150 T100 OKC 2973 KPL,20849.0,
724272,4235.0,00764,28 Mart 2022 Pazartesi,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4234.0,2022-03-28 13:27:22,009 201,233,146,20902.0,
724313,4224.0,00777,28 Mart 2022 Pazartesi,71.0,1943.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4223.0,2022-03-28 14:35:14,007 21 3154,5494,BEJ KROKO,20835.0,
724314,4224.0,00777,28 Mart 2022 Pazartesi,71.0,1943.0,16.0,yazdir_siparisformu,SiparisDetayEkrani,4223.0,2022-03-28 14:35:14,007 22 801,58,30,20836.0,
724315,4224.0,00777,28 Mart 2022 Pazartesi,71.0,1943.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4223.0,2022-03-28 14:35:38,007 21 3154,5494,BEJ KROKO,20835.0,
724316,4224.0,00777,28 Mart 2022 Pazartesi,71.0,1943.0,16.0,yazdir_siparisformu,SiparisDetayEkrani,4223.0,2022-03-28 14:35:38,007 22 801,58,30,20836.0,
724317,4224.0,00777,28 Mart 2022 Pazartesi,71.0,1943.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4223.0,2022-03-28 14:35:40,007 21 3154,5494,BEJ KROKO,20835.0,
724318,4224.0,00777,28 Mart 2022 Pazartesi,71.0,1943.0,16.0,yazdir_siparisformu,SiparisDetayEkrani,4223.0,2022-03-28 14:35:40,007 22 801,58,30,20836.0,
724435,4240.0,00540,28 Mart 2022 Pazartesi,71.0,1933.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4237.0,2022-03-28 16:17:36,393 3169,264,BEJ,20917.0,
724436,4230.0,00765,28 Mart 2022 Pazartesi,71.0,1933.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4227.0,2022-03-28 16:18:19,393 3019,5077,SIYAH,20854.0,
724437,4230.0,00765,28 Mart 2022 Pazartesi,71.0,1933.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4227.0,2022-03-28 16:18:19,393 479,2081,001,20853.0,
724438,4215.0,00768,28 Mart 2022 Pazartesi,71.0,1933.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4211.0,2022-03-28 16:18:49,393 7895,1356,BEJ SUET,20728.0,
724443,4238.0,00540,28 Mart 2022 Pazartesi,71.0,1940.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4237.0,2022-03-28 16:22:02,037 25104,4311,011-130,20913.0,
724444,4238.0,00540,28 Mart 2022 Pazartesi,71.0,1940.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4237.0,2022-03-28 16:22:02,037 25104,4312,0128-130,20913.0,
724445,4238.0,00540,28 Mart 2022 Pazartesi,71.0,1940.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4237.0,2022-03-28 16:22:02,037 25511,2600,0128,20912.0,
724446,4238.0,00540,28 Mart 2022 Pazartesi,71.0,1940.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4237.0,2022-03-28 16:22:02,037 5003-1,2957,539,20914.0,
724447,4238.0,00540,28 Mart 2022 Pazartesi,71.0,1940.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4237.0,2022-03-28 16:22:02,037 5024-2,128,427,20911.0,
724448,4238.0,00540,28 Mart 2022 Pazartesi,71.0,1940.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4237.0,2022-03-28 16:22:02,037 5024-2,4319,422,20911.0,
724449,4209.0,00773,30 Mart 2022 Çarşamba,71.0,1986.0,8.0,all_in_one,SiparisDetayEkrani,4208.0,2022-03-30 15:24:06,018 2921,4459,1150-1287,20710.0,
724450,4209.0,00773,30 Mart 2022 Çarşamba,71.0,1986.0,8.0,all_in_one,SiparisDetayEkrani,4208.0,2022-03-30 15:50:49,018 2921,4459,1150-1287,20710.0,
724451,4209.0,00773,30 Mart 2022 Çarşamba,71.0,1986.0,8.0,all_in_one,SiparisDetayEkrani,4208.0,2022-03-30 15:51:14,018 2921,4459,1150-1287,20710.0,
724452,4229.0,00765,30 Mart 2022 Çarşamba,71.0,1986.0,8.0,all_in_one,SiparisDetayEkrani,4227.0,2022-03-30 17:02:14,018 2952,1941,827,20852.0,
724453,4263.0,00781,31 Mart 2022 Perşembe,71.0,1943.0,17.0,yazdir_siparisformu,SiparisDetayEkrani,4262.0,2022-03-31 11:44:20,007 20 800,4744,50 SAX AKIN,21232.0,
724454,4263.0,00781,31 Mart 2022 Perşembe,71.0,1943.0,9.0,yazdir_siparisformu,SiparisDetayEkrani,4262.0,2022-03-31 11:44:20,007 20 803,1439,BISKUVI SUET,21231.0,
724455,4263.0,00781,31 Mart 2022 Perşembe,71.0,1943.0,12.0,yazdir_siparisformu,SiparisDetayEkrani,4262.0,2022-03-31 11:44:20,007 20 803,5037,DENIM SUET,21231.0,
724456,4269.0,00783,31 Mart 2022 Perşembe,71.0,1943.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4268.0,2022-03-31 14:06:56,007 20 800,5605,70 AKIN,21245.0,
724457,4269.0,00783,31 Mart 2022 Perşembe,71.0,1943.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4268.0,2022-03-31 14:06:56,007 20 800,5606,"136,119",21246.0,
724458,4269.0,00783,31 Mart 2022 Perşembe,71.0,1943.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4268.0,2022-03-31 14:06:56,007 20 800,5607,50 SAX  SUET,21247.0,
724459,4273.0,00784,31 Mart 2022 Perşembe,71.0,1943.0,8.0,all_in_one,SiparisDetayEkrani,4272.0,2022-03-31 14:10:19,007 22 800,551,10,21251.0,
724460,4269.0,00783,4 Nisan 2022 Pazartesi,71.0,1943.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4268.0,2022-04-04 09:06:30,007 20 800,483,136,21246.0,
724461,4264.0,00781,4 Nisan 2022 Pazartesi,71.0,1935.0,20.0,all_in_one,SiparisDetayEkrani,4262.0,2022-04-04 11:05:50,009 201,233,146,21233.0,
724462,4264.0,00781,4 Nisan 2022 Pazartesi,71.0,1935.0,20.0,all_in_one,SiparisDetayEkrani,4262.0,2022-04-04 11:06:16,009 201,233,146,21233.0,
724463,4265.0,00781,4 Nisan 2022 Pazartesi,71.0,1933.0,11.0,all_in_one,SiparisDetayEkrani,0.0,2022-04-04 13:17:41,393 7895,4364,ROSE SUET,21279.0,
724464,4265.0,00781,4 Nisan 2022 Pazartesi,71.0,1933.0,10.0,all_in_one,SiparisDetayEkrani,0.0,2022-04-04 13:20:32,393 7895,4364,ROSE SUET,21277.0,
724465,4265.0,00781,4 Nisan 2022 Pazartesi,71.0,1933.0,8.0,all_in_one,SiparisDetayEkrani,0.0,2022-04-04 13:20:32,393 7895,4364,ROSE SUET,21278.0,
724466,4265.0,00781,4 Nisan 2022 Pazartesi,71.0,1933.0,11.0,yazdir_siparisformu,SiparisDetayEkrani,0.0,2022-04-04 13:24:08,393 7895,4364,ROSE SUET,21276.0,
724467,4265.0,00781,4 Nisan 2022 Pazartesi,71.0,1933.0,11.0,all_in_one,SiparisDetayEkrani,0.0,2022-04-04 13:24:34,393 7895,4364,ROSE SUET,21276.0,
724468,4265.0,00781,4 Nisan 2022 Pazartesi,71.0,1933.0,10.0,all_in_one,SiparisDetayEkrani,0.0,2022-04-04 13:26:24,393 7895,1,SYH SUET,21285.0,
724469,4265.0,00781,4 Nisan 2022 Pazartesi,71.0,1933.0,10.0,all_in_one,SiparisDetayEkrani,0.0,2022-04-04 13:26:24,393 7895,1,SYH SUET,21286.0,
724470,4265.0,00781,4 Nisan 2022 Pazartesi,71.0,1933.0,10.0,all_in_one,SiparisDetayEkrani,0.0,2022-04-04 13:26:24,393 7895,1,SYH SUET,21287.0,
724471,4265.0,00781,4 Nisan 2022 Pazartesi,71.0,1933.0,10.0,all_in_one,SiparisDetayEkrani,0.0,2022-04-04 13:26:24,393 7895,1,SYH SUET,21288.0,
724472,4265.0,00781,4 Nisan 2022 Pazartesi,71.0,1933.0,12.0,all_in_one,SiparisDetayEkrani,0.0,2022-04-04 13:26:24,393 7895,1356,BEJ SUET,21280.0,
724473,4265.0,00781,4 Nisan 2022 Pazartesi,71.0,1933.0,11.0,all_in_one,SiparisDetayEkrani,0.0,2022-04-04 13:26:24,393 7895,1356,BEJ SUET,21281.0,
724474,4265.0,00781,4 Nisan 2022 Pazartesi,71.0,1933.0,11.0,all_in_one,SiparisDetayEkrani,0.0,2022-04-04 13:26:24,393 7895,1356,BEJ SUET,21282.0,
724475,4265.0,00781,4 Nisan 2022 Pazartesi,71.0,1933.0,13.0,all_in_one,SiparisDetayEkrani,0.0,2022-04-04 13:26:24,393 7895,1356,BEJ SUET,21283.0,
724476,4265.0,00781,4 Nisan 2022 Pazartesi,71.0,1933.0,16.0,all_in_one,SiparisDetayEkrani,0.0,2022-04-04 13:26:24,393 7895,1533,GRI SUET,21284.0,
724477,4289.0,00787,4 Nisan 2022 Pazartesi,71.0,1914.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4288.0,2022-04-04 17:38:11,002 H 4062,4528,2967 T 100 TOKA ALTIN OKC 2967 KPL,21306.0,
724478,4284.0,00786,5 Nisan 2022 Salı,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4282.0,2022-04-05 10:06:28,009 1110,240,149,21298.0,
724479,4284.0,00786,5 Nisan 2022 Salı,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4282.0,2022-04-05 10:06:28,009 1128,342,207,21299.0,
724480,4283.0,00786,5 Nisan 2022 Salı,71.0,1943.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4282.0,2022-04-05 10:43:35,007 21 108,141,49,21297.0,
724481,4283.0,00786,5 Nisan 2022 Salı,71.0,1943.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4282.0,2022-04-05 10:43:35,007 21 108,3660,75,21297.0,
724482,4281.0,00793,5 Nisan 2022 Salı,71.0,1943.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,4280.0,2022-04-05 10:43:35,007 20 800,1198,6,21291.0,
724483,4281.0,00793,5 Nisan 2022 Salı,71.0,1943.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,4280.0,2022-04-05 10:43:35,007 20 800,1239,20 BEIGE SUET ,21291.0,
724484,4281.0,00793,5 Nisan 2022 Salı,71.0,1943.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,4280.0,2022-04-05 10:43:35,007 20 800,4262,44 DENIM,21291.0,
724485,4281.0,00793,5 Nisan 2022 Salı,71.0,1943.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,4280.0,2022-04-05 10:43:35,007 20 800,4348,26 FUCHSIA,21291.0,
724486,4281.0,00793,5 Nisan 2022 Salı,71.0,1943.0,10.0,yazdir_siparisformu,SiparisDetayEkrani,4280.0,2022-04-05 10:43:35,007 20 800,4352,70 PISTACHIO,21291.0,
724487,4297.0,00797,5 Nisan 2022 Salı,71.0,1986.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4296.0,2022-04-05 11:16:52,018 2709,3542,1191-1173,21348.0,
724488,4297.0,00797,5 Nisan 2022 Salı,71.0,1986.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4296.0,2022-04-05 11:16:52,018 2709,3737,1277-827,21348.0,
724489,4229.0,00765,5 Nisan 2022 Salı,71.0,1986.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4227.0,2022-04-05 11:16:52,018 2952,3323,1152,20852.0,
724490,4295.0,00796,5 Nisan 2022 Salı,71.0,1943.0,24.0,yazdir_siparisformu,SiparisDetayEkrani,4294.0,2022-04-05 11:22:28,007 20 2410,5648,KIRMIZI FLOTHER ,21345.0,
724491,4295.0,00796,5 Nisan 2022 Salı,71.0,1943.0,14.0,yazdir_siparisformu,SiparisDetayEkrani,4294.0,2022-04-05 11:22:28,007 20 2410,5648,KIRMIZI FLOTHER ,21346.0,
724492,4297.0,00797,5 Nisan 2022 Salı,71.0,1986.0,8.0,all_in_one,SiparisDetayEkrani,4296.0,2022-04-05 12:12:37,018 2709,3542,1191-1173,21348.0,
724493,4297.0,00797,5 Nisan 2022 Salı,71.0,1986.0,8.0,all_in_one,SiparisDetayEkrani,4296.0,2022-04-05 12:12:37,018 2709,3737,1277-827,21348.0,
724494,4229.0,00765,5 Nisan 2022 Salı,71.0,1986.0,8.0,all_in_one,SiparisDetayEkrani,4227.0,2022-04-05 12:12:37,018 2952,3323,1152,20852.0,
724495,4287.0,00790,5 Nisan 2022 Salı,71.0,1933.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4286.0,2022-04-05 12:54:54,393 7895,1,SYH SUET,21303.0,
724496,4287.0,00790,5 Nisan 2022 Salı,71.0,1933.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4286.0,2022-04-05 12:54:54,393 7895,210,SYH DERI,21304.0,
724497,4247.0,00780,5 Nisan 2022 Salı,71.0,1956.0,8.0,all_in_one,SiparisDetayEkrani,4246.0,2022-04-05 13:56:22,243 1002,3001,82,21102.0,
724498,4263.0,00781,5 Nisan 2022 Salı,71.0,1943.0,12.0,all_in_one,SiparisDetayEkrani,4262.0,2022-04-05 17:56:19,007 20 800,,,21232.0,
724499,4263.0,00781,5 Nisan 2022 Salı,71.0,1943.0,5.0,all_in_one,SiparisDetayEkrani,0.0,2022-04-05 17:56:19,007 20 800,4744,50 SAX AKIN,21275.0,
724500,4263.0,00781,5 Nisan 2022 Salı,71.0,1943.0,12.0,all_in_one,SiparisDetayEkrani,4262.0,2022-04-05 18:10:47,007 20 800,,,21232.0,
724501,4263.0,00781,5 Nisan 2022 Salı,71.0,1943.0,12.0,all_in_one,SiparisDetayEkrani,4262.0,2022-04-05 18:11:09,007 20 800,,,21232.0,
724502,4263.0,00781,5 Nisan 2022 Salı,71.0,1943.0,12.0,all_in_one,SiparisDetayEkrani,4262.0,2022-04-05 18:11:31,007 20 800,,,21232.0,
724503,4302.0,00799,6 Nisan 2022 Çarşamba,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4301.0,2022-04-06 10:22:13,009 1120,342,207,21390.0,
724504,4302.0,00799,6 Nisan 2022 Çarşamba,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4301.0,2022-04-06 10:22:13,009 1120,757,215,21390.0,
724505,4302.0,00799,6 Nisan 2022 Çarşamba,71.0,1935.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4301.0,2022-04-06 10:22:13,009 1120,2903,019,21390.0,
724506,4263.0,00781,6 Nisan 2022 Çarşamba,71.0,1943.0,12.0,all_in_one,SiparisDetayEkrani,4262.0,2022-04-06 14:41:42,007 20 800,,,21232.0,
724507,4263.0,00781,6 Nisan 2022 Çarşamba,71.0,1943.0,12.0,all_in_one,SiparisDetayEkrani,4262.0,2022-04-06 14:43:52,007 20 800,,,21232.0,
724508,4311.0,00802,6 Nisan 2022 Çarşamba,71.0,1935.0,16.0,yazdir_siparisformu,SiparisDetayEkrani,4310.0,2022-04-06 16:19:27,009 1120,240,149,21430.0,
724509,4311.0,00802,6 Nisan 2022 Çarşamba,71.0,1935.0,16.0,yazdir_siparisformu,SiparisDetayEkrani,4310.0,2022-04-06 16:19:29,009 1120,240,149,21430.0,
724510,4317.0,00807,6 Nisan 2022 Çarşamba,71.0,1914.0,31.0,yazdir_siparisformu,SiparisDetayEkrani,4316.0,2022-04-06 18:37:38,002 H 1243,1337,2097 OKC-2097-KPL,21451.0,
724511,4317.0,00807,6 Nisan 2022 Çarşamba,71.0,1914.0,31.0,yazdir_siparisformu,SiparisDetayEkrani,4316.0,2022-04-06 18:37:38,002 H 1243,1339,SYH RUGAN OKC SYH RUGAN KPL,21451.0,
724512,4317.0,00807,6 Nisan 2022 Çarşamba,71.0,1914.0,36.0,yazdir_siparisformu,SiparisDetayEkrani,4316.0,2022-04-06 18:37:38,002 H 1299,1314,SYH-RGN-2610 FUME TAS- SYH RGN KPL,21452.0,
724513,4317.0,00807,6 Nisan 2022 Çarşamba,71.0,1914.0,31.0,yazdir_siparisformu,SiparisDetayEkrani,4316.0,2022-04-06 18:37:38,002 H 1484 ,1341,SYH RGN -JETTAS OKC SYH RGN KPL ,21450.0,
724514,4317.0,00807,6 Nisan 2022 Çarşamba,71.0,1914.0,31.0,yazdir_siparisformu,SiparisDetayEkrani,4316.0,2022-04-06 18:37:38,002 H 2680,635,SIYAH RUGAN ,21453.0,
724515,4317.0,00807,6 Nisan 2022 Çarşamba,71.0,1914.0,31.0,yazdir_siparisformu,SiparisDetayEkrani,4316.0,2022-04-06 18:37:38,002 H 2680,1130,2958 ASTR T100 OKÇE 2958 KPL,21453.0,
724516,4317.0,00807,6 Nisan 2022 Çarşamba,71.0,1914.0,25.0,yazdir_siparisformu,SiparisDetayEkrani,4316.0,2022-04-06 18:37:38,002 H 4041,4789,SYHRGN T100 TOK ALTIN-JETHEM TAŞ OK SYH RGN KPL,21454.0,
724517,4317.0,00807,6 Nisan 2022 Çarşamba,71.0,1914.0,25.0,yazdir_siparisformu,SiparisDetayEkrani,4316.0,2022-04-06 18:37:38,002 H 4041,5658,1226 T 100 TOKA ALTIN JEM TAS OKC 1226 KPL,21454.0,
724518,4317.0,00807,6 Nisan 2022 Çarşamba,71.0,1914.0,31.0,yazdir_siparisformu,SiparisDetayEkrani,4316.0,2022-04-06 18:37:38,002 H 436,1460,SYH RGN T50 TOKA SYH BONCUK OKC SYH RGN KPL,21449.0,
724519,4314.0,00806,7 Nisan 2022 Perşembe,71.0,1943.0,12.0,all_in_one,SiparisDetayEkrani,4313.0,2022-04-07 09:38:29,007 22 850,170,3,21435.0,
724520,4314.0,00806,7 Nisan 2022 Perşembe,71.0,1943.0,12.0,all_in_one,SiparisDetayEkrani,4313.0,2022-04-07 09:38:29,007 22 850,170,3,21436.0,
724521,4314.0,00806,7 Nisan 2022 Perşembe,71.0,1943.0,8.0,all_in_one,SiparisDetayEkrani,4313.0,2022-04-07 09:38:29,007 22 850,1199,2,21435.0,
724522,4314.0,00806,7 Nisan 2022 Perşembe,71.0,1943.0,8.0,all_in_one,SiparisDetayEkrani,4313.0,2022-04-07 09:38:29,007 22 850,1199,2,21436.0,
724523,4314.0,00806,7 Nisan 2022 Perşembe,71.0,1943.0,8.0,all_in_one,SiparisDetayEkrani,4313.0,2022-04-07 09:38:29,007 22 850,1200,1,21435.0,
724524,4314.0,00806,7 Nisan 2022 Perşembe,71.0,1943.0,8.0,all_in_one,SiparisDetayEkrani,4313.0,2022-04-07 09:38:29,007 22 850,1200,1,21436.0,
724525,4314.0,00806,7 Nisan 2022 Perşembe,71.0,1943.0,12.0,all_in_one,SiparisDetayEkrani,4313.0,2022-04-07 09:43:41,007 22 850,170,3,21435.0,
724526,4314.0,00806,7 Nisan 2022 Perşembe,71.0,1943.0,12.0,all_in_one,SiparisDetayEkrani,4313.0,2022-04-07 09:43:41,007 22 850,170,3,21436.0,
724527,4314.0,00806,7 Nisan 2022 Perşembe,71.0,1943.0,8.0,all_in_one,SiparisDetayEkrani,4313.0,2022-04-07 09:43:41,007 22 850,1199,2,21435.0,
724528,4314.0,00806,7 Nisan 2022 Perşembe,71.0,1943.0,8.0,all_in_one,SiparisDetayEkrani,4313.0,2022-04-07 09:43:41,007 22 850,1199,2,21436.0,
724529,4314.0,00806,7 Nisan 2022 Perşembe,71.0,1943.0,8.0,all_in_one,SiparisDetayEkrani,4313.0,2022-04-07 09:43:41,007 22 850,1200,1,21435.0,
724530,4314.0,00806,7 Nisan 2022 Perşembe,71.0,1943.0,8.0,all_in_one,SiparisDetayEkrani,4313.0,2022-04-07 09:43:41,007 22 850,1200,1,21436.0,
724531,4309.0,00804,7 Nisan 2022 Perşembe,71.0,1943.0,8.0,yazdir_siparisformu,SiparisDetayEkrani,4308.0,2022-04-07 10:30:16,007 20 3150,141,49,21427.0,
724532,4309.0,00804,7 Nisan 2022 Perşembe,71.0,1943.0,4.0,yazdir_siparisformu,SiparisDetayEkrani,4308.0,2022-04-07 10:30:16,007 20 3150,2615,133-1,21427.0,
724533,4309.0,00804,7 Nisan 2022 Perşembe,71.0,1943.0,3.0,yazdir_siparisformu,SiparisDetayEkrani,4308.0,2022-04-07 10:30:16,007 20 3150,2615,133-1,21428.0,
724534,4309.0,00804,7 Nisan 2022 Perşembe,71.0,1943.0,7.0,yazdir_siparisformu,SiparisDetayEkrani,4308.0,2022-04-07 10:30:16,007 20 3150,3008,AVAKADO DERI ,21427.0,
724535,4309.0,00804,7 Nisan 2022 Perşembe,71.0,1943.0,2.0,yazdir_siparisformu,SiparisDetayEkrani,4308.0,2022-04-07 10:30:16,007 20 3150,3008,AVAKADO DERI ,21428.0,
724536,4309.0,00804,7 Nisan 2022 Perşembe,71.0,1943.0,14.0,yazdir_siparisformu,SiparisDetayEkrani,4308.0,2022-04-07 10:30:16,007 20 800,4388,21 BISCUIT SUET,21424.0,
724537,4309.0,00804,7 Nisan 2022 Perşembe,71.0,1943.0,9.0,yazdir_siparisformu,SiparisDetayEkrani,4308.0,2022-04-07 10:30:16,007 20 800,4388,21 BISCUIT SUET,21425.0,
724538,4309.0,00804,7 Nisan 2022 Perşembe,71.0,1943.0,7.0,yazdir_siparisformu,SiparisDetayEkrani,4308.0,2022-04-07 10:30:16,007 20 800,4388,21 BISCUIT SUET,21426.0,
