Modul,RaporName,CmpName,CmpType,CmpParent,CmpVisible,CmpCaption,CmpTop,CmpLeft,CmpWidth,CmpHeight,CmpFont,kgid,insUN,insDT,insApp,updUN,updDT,updApp
DevBAList,<Default>,QRLabel12,TQRLabel,QRBandGroupFooter,T,Toplam,4,352,65,17,Arial	8	-2147483640	-11	1,444,,,,,,
DevBAList,<Default>,QRLabel13,TQRLabel,QRBandGroupFooter,T,Devir Gelen,24,288,129,17,Arial	8	-2147483640	-11	1,445,,,,,,
DevBAList,<Default>,QRLabel14,TQRLabel,QRBandGroupFooter,T,Yekün,45,288,129,17,Arial	8	-2147483640	-11	1,446,,,,,,
DevBAList,<Default>,QRLabel15,TQRLabel,QRBandGroupFooter,T,Devreden,64,288,129,17,Arial	8	-2147483640	-11	1	fsBold	fsItalic,447,,,,,,
DevBAList,<Default>,QRLabel2,TQRLabel,ColumnHeaderBand1,T,Alacak,0,644,37,17,Arial	8	128	-11	1	fsBold,448,,,,,,
DevBAList,<Default>,QRLabel3,TQRLabel,QRGroup1,T,Tarih,0,4,29,17,Arial	8	128	-11	1	fsBold,449,,,,,,
DevBAList,<Default>,TitleBand1,TQRBand,QuickRep1,T,,48,48,698,49,Arial	10	-2147483640	-13	1,450,,,,,,
Fatura,<Default>,ColumnHeaderBand,TQRBand,QuickRep1,T,rbColumnHeader,294,48,698,18,Arial	10	-2147483640	-13	1,451,,,,,,
Fatura,<Default>,DetailBand,TQRBand,QuickRep1,T,rbDetail,312,48,698,17,Arial	10	-2147483640	-13	1,452,,,,,,
Fatura,<Default>,QRAdr,TQRLabel,TitleBand,T,Adres,107,16,70,18,Arial	10	-2147483640	-13	1,453,,,,,,
Fatura,<Default>,QRAraTop,TQRLabel,SummaryBand,T,Ara Toplam,68,462,100,18,Arial	10	-2147483640	-13	1,454,,,,,,
Fatura,<Default>,QRBeden,TQRLabel,ColumnHeaderBand,T,Beden,0,120,36,17,Arial	8	-2147483640	-11	1	fsBold,455,,,,,,
Fatura,<Default>,QRBirim,TQRLabel,ColumnHeaderBand,T,Birim,0,324,31,17,Arial	8	-2147483640	-11	1	fsBold,456,,,,,,
Fatura,<Default>,QRCariAd,TQRLabel,TitleBand,T,Cari Ad,87,16,70,18,Arial	10	-2147483640	-13	1,457,,,,,,
Fatura,<Default>,QRCariKod,TQRLabel,TitleBand,T,Cari Kod,63,16,70,18,Arial	10	-2147483640	-13	1,458,,,,,,
Fatura,<Default>,QRContainer,TQRLabel,TitleBand,F,Konteynır,135,272,75,18,Arial	10	-2147483640	-13	1,459,,,,,,
Fatura,<Default>,QRDBASKod,TQRDBText,DetailBand,F,[Alternatif Kod],0,10,76,17,Arial	8	-2147483640	-11	1,460,,,,,,
Fatura,<Default>,QRDBASKodTanim,TQRDBText,DetailBand,F,[Alternatif Kod Tanımı],0,220,67,17,Arial	8	-2147483640	-11	1,461,,,,,,
Fatura,<Default>,QRDBBarCode,TQRDBText,DetailBand,F,Stok Reyon,39,99,76,17,Arial	8	-2147483640	-11	1,462,,,,,,
Fatura,<Default>,QRDBBeden,TQRDBText,DetailBand,T,Beden,0,125,30,17,Arial	8	-2147483640	-11	1,463,,,,,,
Fatura,<Default>,QRDBBelgeNo,TQRDBText,TitleBand,F,BelgeNo,160,631,75,18,Arial	10	-2147483640	-13	162,464,,,,,,
Fatura,<Default>,QRDBBelTar,TQRDBText,TitleBand,T,FatTar,105,527,75,18,Arial	10	-2147483640	-13	1,465,,,,,,
Fatura,<Default>,QRDBBirim,TQRDBText,DetailBand,T,Birim,0,324,35,17,Arial	8	-2147483640	-11	1,466,,,,,,
Fatura,<Default>,QRDBCariKod,TQRDBText,TitleBand,T,CariKod,63,88,100,18,Arial	10	-2147483640	-13	1,467,,,,,,
Fatura,<Default>,QRDBCarpanB,TQRDBText,DetailBand,F,CarpanB,20,580,76,17,Arial	8	-2147483640	-11	1,468,,,,,,
Fatura,<Default>,QRDBContainer,TQRDBText,TitleBand,F,Konteynir,135,383,75,18,Arial	10	-2147483640	-13	1,469,,,,,,
Fatura,<Default>,QRDBFaturaNo,TQRDBText,TitleBand,T,FaturaNo,64,527,75,18,Arial	10	-2147483640	-13	1,470,,,,,,
Fatura,<Default>,QRDBFiiliSevk,TQRDBText,TitleBand,T,FiiliSevk,145,527,75,18,Arial	10	-2147483640	-13	1,471,,,,,,
Fatura,<Default>,QRDBFiyat,TQRDBText,DetailBand,T,Fiyat,0,361,81,17,Arial	8	-2147483640	-11	1,472,,,,,,
Fatura,<Default>,QRDBFOBFiyat,TQRDBText,DetailBand,F,FOB Fiyat,20,500,76,17,Arial	8	-2147483640	-11	1,473,,,,,,
Fatura,<Default>,QRDBFOBTutar,TQRDBText,DetailBand,F,FOB Tutar,20,580,76,17,Arial	8	-2147483640	-11	1,474,,,,,,
Fatura,<Default>,QRDBirsaliyeNo,TQRDBText,TitleBand,T,IrsaliyeNo,83,527,75,18,Arial	10	-2147483640	-13	1,475,,,,,,
Fatura,<Default>,QRDBirsTar,TQRDBText,TitleBand,T,IrsaliyeTar,125,527,75,18,Arial	10	-2147483640	-13	1,476,,,,,,
Fatura,<Default>,QRDBiskGTut,TQRDBText,SummaryBand,T,GiskontoTut,88,119,98,18,Arial	10	-2147483640	-13	1,477,,,,,,
Fatura,<Default>,QRDBiskOr,TQRDBText,SummaryBand,T,GiskontoOr,64,119,75,18,Arial	10	-2147483640	-13	1,478,,,,,,
Fatura,<Default>,QRDBiskTutPC,TQRDBText,SummaryBand,T,ParaCinsi,88,226,18,18,Arial	10	-2147483640	-13	1,479,,,,,,
Fatura,<Default>,QRDBkalemiskontoOran,TQRDBText,DetailBand,T,Iskonto,0,541,37,17,Arial	8	-2147483640	-11	1,480,,,,,,
Fatura,<Default>,QRDBkalemiskTut,TQRDBText,DetailBand,T,IskontoTut,0,467,72,17,Arial	8	-2147483640	-11	1,481,,,,,,
Fatura,<Default>,QRDBKDV,TQRDBText,DetailBand,T,KDVORAN,0,579,32,17,Arial	8	-2147483640	-11	1,482,,,,,,
Fatura,<Default>,QRDBKoliMiktar,TQRDBText,DetailBand,F,KoliMiktar,8,268,39,17,Arial	8	-2147483640	-11	162,483,,,,,,
Fatura,<Default>,QRDBMiktar,TQRDBText,DetailBand,T,Miktar,0,284,39,17,Arial	8	-2147483640	-11	1,484,,,,,,
Fatura,<Default>,QRDBNakliyeci,TQRDBText,TitleBand,F,Nakliyeci,92,383,75,18,Arial	10	-2147483640	-13	1,485,,,,,,
Fatura,<Default>,QRDBOzKod1,TQRDBText,TitleBand,F,Ozel Kod1,51,383,75,18,Arial	10	-2147483640	-13	1,486,,,,,,
Fatura,<Default>,QRDBOzKod2,TQRDBText,TitleBand,F,Ozel Kod2,70,383,75,18,Arial	10	-2147483640	-13	1,487,,,,,,
Fatura,<Default>,QRDBOzKod3,TQRDBText,TitleBand,F,Ozel Kod3,51,631,75,18,Arial	10	-2147483640	-13	1,488,,,,,,
Fatura,<Default>,QRDBOzKod4,TQRDBText,TitleBand,F,Ozel Kod4,70,631,75,18,Arial	10	-2147483640	-13	1,489,,,,,,
Fatura,<Default>,QRDBOzKod5,TQRDBText,TitleBand,F,Ozel Kod5,99,631,75,18,Arial	10	-2147483640	-13	1,490,,,,,,
Fatura,<Default>,QRDBPC,TQRDBText,DetailBand,T,ParaCinsi,0,443,22,17,Arial	8	-2147483640	-11	1,491,,,,,,
Fatura,<Default>,QRDBPlaka,TQRDBText,TitleBand,F,Plaka,111,383,75,18,Arial	10	-2147483640	-13	1,492,,,,,,
Fatura,<Default>,QRDBRenk,TQRDBText,DetailBand,T,Renk,0,80,44,17,Arial	8	-2147483640	-11	1,493,,,,,,
Fatura,<Default>,QRDBSevkNum,TQRDBText,TitleBand,F,Sevk Num,27,383,75,18,Arial	10	-2147483640	-13	1,494,,,,,,
Fatura,<Default>,QRDBSevkSekil,TQRDBText,TitleBand,F,Sevk Sekil,8,383,75,18,Arial	10	-2147483640	-13	1,495,,,,,,
Fatura,<Default>,QRDBSipBelgeNo,TQRDBText,DetailBand,F,Siparis BelgeNo,20,540,76,17,Arial	8	-2147483640	-11	1,496,,,,,,
Fatura,<Default>,QRDBSipMik,TQRDBText,DetailBand,F,Siparis Miktar,20,580,76,17,Arial	8	-2147483640	-11	1,497,,,,,,
Fatura,<Default>,QRDBSipNo,TQRDBText,DetailBand,F,Siparis No,20,500,76,17,Arial	8	-2147483640	-11	1,498,,,,,,
Fatura,<Default>,QRDBSipOzDurKod,TQRDBText,DetailBand,F,SipOzDurKod,60,9,160,17,Arial	8	-2147483640	-11	162,499,,,,,,
Fatura,<Default>,QRDBSipOzDurTanim,TQRDBText,DetailBand,F,SipOzDurTanim,60,177,160,17,Arial	8	-2147483640	-11	162,500,,,,,,
Fatura,<Default>,QRDBSKOD,TQRDBText,DetailBand,T,SKOD,0,4,76,17,Arial	8	-2147483640	-11	1,501,,,,,,
Fatura,<Default>,QRDBstCarpan,TQRDBText,DetailBand,F,Stok Carpan,20,500,76,17,Arial	8	-2147483640	-11	1,502,,,,,,
Fatura,<Default>,QRDBStokGrup,TQRDBText,DetailBand,F,[MiktarTop],0,185,67,17,Arial	8	-2147483640	-13	1,503,,,,,,
Fatura,<Default>,QRDBStokTanim,TQRDBText,DetailBand,T,StokTanim,0,217,67,17,Arial	8	-2147483640	-11	1,504,,,,,,
Fatura,<Default>,QRDBstOzKod1,TQRDBText,DetailBand,F,Stok OzKod1,20,20,76,17,Arial	8	-2147483640	-11	1,505,,,,,,
Fatura,<Default>,QRDBstOzKod1Tanim,TQRDBText,DetailBand,F,Stok OzKod1 Tanim,39,20,76,17,Arial	8	-2147483640	-11	1,506,,,,,,
Fatura,<Default>,QRDBstOzKod2,TQRDBText,DetailBand,F,Stok OzKod1,20,100,76,17,Arial	8	-2147483640	-11	1,507,,,,,,
Fatura,<Default>,QRDBstOzKod2Tanim,TQRDBText,DetailBand,F,Stok OzKod2 Tanim,39,100,76,17,Arial	8	-2147483640	-11	1,508,,,,,,
Fatura,<Default>,QRDBstOzKod3,TQRDBText,DetailBand,F,Stok OzKod1,20,180,76,17,Arial	8	-2147483640	-11	1,509,,,,,,
Fatura,<Default>,QRDBstOzKod3Tanim,TQRDBText,DetailBand,F,Stok OzKod3 Tanim,39,180,76,17,Arial	8	-2147483640	-11	1,510,,,,,,
Fatura,<Default>,QRDBstOzKod4,TQRDBText,DetailBand,F,Stok OzKod1,20,260,76,17,Arial	8	-2147483640	-11	1,511,,,,,,
Fatura,<Default>,QRDBstOzKod4Tanim,TQRDBText,DetailBand,F,Stok OzKod4 Tanim,39,260,76,17,Arial	8	-2147483640	-11	1,512,,,,,,
Fatura,<Default>,QRDBstOzKod5,TQRDBText,DetailBand,F,Stok OzKod1,20,340,76,17,Arial	8	-2147483640	-11	1,513,,,,,,
Fatura,<Default>,QRDBstOzKod5Tanim,TQRDBText,DetailBand,F,Stok OzKod5 Tanim,39,340,76,17,Arial	8	-2147483640	-11	1,514,,,,,,
Fatura,<Default>,QRDBstReyon,TQRDBText,DetailBand,F,Stok Reyon,20,420,76,17,Arial	8	-2147483640	-11	1,515,,,,,,
Fatura,<Default>,QRDBTanim,TQRDBText,DetailBand,T,tanim,0,156,61,17,Arial	8	-2147483640	-11	1,516,,,,,,
Fatura,<Default>,QRDBTutar,TQRDBText,DetailBand,T,Tutar,0,613,79,17,Arial	8	-2147483640	-11	1,517,,,,,,
Fatura,<Default>,QRDBVade,TQRDBText,TitleBand,T,Vade,165,527,75,18,Arial	10	-2147483640	-13	1,518,,,,,,
Fatura,<Default>,QRDevir,TQRLabel,TitleBand,T,Devreden,217,368,70,18,Arial	10	-2147483640	-13	1,519,,,,,,
Fatura,<Default>,QRDOzKod1,TQRDBText,TitleBand,F,Ozel Kod1,51,383,75,18,Arial	10	-2147483640	-13	1,520,,,,,,
Fatura,<Default>,QRDOzKod2,TQRDBText,TitleBand,F,Ozel Kod2,70,383,75,18,Arial	10	-2147483640	-13	1,521,,,,,,
Fatura,<Default>,QRFaturaNo,TQRLabel,TitleBand,T,Fatura No,64,416,100,18,Arial	10	-2147483640	-13	1,522,,,,,,
Fatura,<Default>,QRFaturaTar,TQRLabel,TitleBand,T,Fatura Tarihi,105,416,100,18,Arial	10	-2147483640	-13	1,523,,,,,,
Fatura,<Default>,QRFiiliSevk,TQRLabel,TitleBand,T,Fiili Sevk Tarihi,145,416,100,18,Arial	10	-2147483640	-13	1,524,,,,,,
Fatura,<Default>,QRFisTop,TQRLabel,SummaryBand,T,Fatura Toplamı,12,462,100,18,Arial	10	-2147483640	-13	1,525,,,,,,
Fatura,<Default>,QRFiyat,TQRLabel,ColumnHeaderBand,T,Birim Fiyat,0,382,60,17,Arial	8	-2147483640	-11	1	fsBold,526,,,,,,
Fatura,<Default>,QRGenTop,TQRLabel,SummaryBand,T,Genel Toplam,126,462,100,18,Arial	10	-2147483640	-13	1,527,,,,,,
Fatura,<Default>,QRGiskTop,TQRLabel,SummaryBand,F,iskonto Toplamı,34,462,100,18,Arial	10	-2147483640	-13	1,528,,,,,,
Fatura,<Default>,QRGKDVTop,TQRLabel,SummaryBand,F,KDV Toplamı,90,462,100,18,Arial	10	-2147483640	-13	1,529,,,,,,
Fatura,<Default>,QRirsaliyeNo,TQRLabel,TitleBand,T,İrsaliye No,83,416,100,18,Arial	10	-2147483640	-13	1,530,,,,,,
Fatura,<Default>,QRirsaliyetar,TQRLabel,TitleBand,T,İrsaliye Tarihi,125,416,100,18,Arial	10	-2147483640	-13	1,531,,,,,,
Fatura,<Default>,QRiskGTut,TQRLabel,SummaryBand,T,İskonto Tutarı,88,8,100,18,Arial	10	-2147483640	-13	1,532,,,,,,
Fatura,<Default>,QRiskontoOran,TQRLabel,ColumnHeaderBand,T,İ. Oran,0,545,36,17,Arial	8	-2147483640	-11	1	fsBold,533,,,,,,
Fatura,<Default>,QRiskOr,TQRLabel,SummaryBand,T,İskonto Oranı,64,8,100,18,Arial	10	-2147483640	-13	1,534,,,,,,
Fatura,<Default>,QRiskTop,TQRLabel,SummaryBand,T,İskonto,36,462,53,18,Arial	10	-2147483640	-13	1,535,,,,,,
Fatura,<Default>,QRiskTut,TQRLabel,ColumnHeaderBand,T,İskonto Tutarı,0,465,79,17,Arial	8	-2147483640	-11	1	fsBold,536,,,,,,
Fatura,<Default>,QRKDV,TQRLabel,ColumnHeaderBand,T,KDV,0,582,28,17,Arial	8	-2147483640	-11	1	fsBold,537,,,,,,
Fatura,<Default>,QRKDVTop,TQRLabel,SummaryBand,T,KDV,91,462,35,18,Arial	10	-2147483640	-13	1,538,,,,,,
Fatura,<Default>,QRKur1,TQRLabel,SummaryBand,F,EU/TL,15,225,110,17,Arial	10	-2147483640	-13	1,539,,,,,,
Fatura,<Default>,QRKur10,TQRLabel,SummaryBand,F,EU/TL,15,240,110,17,Arial	10	-2147483640	-13	1,540,,,,,,
Fatura,<Default>,QRKur11,TQRLabel,SummaryBand,F,US/TL,35,240,110,17,Arial	10	-2147483640	-13	1,541,,,,,,
Fatura,<Default>,QRKur12,TQRLabel,SummaryBand,F,EU/US,55,240,110,17,Arial	10	-2147483640	-13	1,542,,,,,,
Fatura,<Default>,QRKur2,TQRLabel,SummaryBand,F,US/TL,35,225,110,17,Arial	10	-2147483640	-13	1,543,,,,,,
Fatura,<Default>,QRKur3,TQRLabel,SummaryBand,F,EU/US,55,225,110,17,Arial	10	-2147483640	-13	1,544,,,,,,
Fatura,<Default>,QRKur4,TQRLabel,SummaryBand,F,EU/TL,15,230,110,17,Arial	10	-2147483640	-13	1,545,,,,,,
Fatura,<Default>,QRKur5,TQRLabel,SummaryBand,F,US/TL,35,230,110,17,Arial	10	-2147483640	-13	1,546,,,,,,
Fatura,<Default>,QRKur6,TQRLabel,SummaryBand,F,EU/US,55,230,110,17,Arial	10	-2147483640	-13	1,547,,,,,,
Fatura,<Default>,QRKur7,TQRLabel,SummaryBand,F,EU/TL,15,235,110,17,Arial	10	-2147483640	-13	1,548,,,,,,
Fatura,<Default>,QRKur8,TQRLabel,SummaryBand,F,US/TL,35,235,110,17,Arial	10	-2147483640	-13	1,549,,,,,,
Fatura,<Default>,QRKur9,TQRLabel,SummaryBand,F,EU/US,55,235,110,17,Arial	10	-2147483640	-13	1,550,,,,,,
Fatura,<Default>,QRMGrpCif2Top,TQRMemo,SummaryBand,F,GrpCif2Top,100,464,150,40,Arial	10	-2147483640	-13	1,551,,,,,,
Fatura,<Default>,QRMGrpCifTop,TQRMemo,SummaryBand,F,GrpCifTop,100,160,150,40,Arial	10	-2147483640	-13	1,552,,,,,,
Fatura,<Default>,QRMGrpFob2Top,TQRMemo,SummaryBand,F,GrpFob2Top,100,464,150,40,Arial	10	-2147483640	-13	1,553,,,,,,
Fatura,<Default>,QRMGrpFobTop,TQRMemo,SummaryBand,F,GrpFobTop,100,312,150,40,Arial	10	-2147483640	-13	1,554,,,,,,
Fatura,<Default>,QRMGrpTop,TQRMemo,SummaryBand,F,GrpTop,100,8,417,40,Arial	10	-2147483640	-13	1,555,,,,,,
Fatura,<Default>,QRMiktar,TQRLabel,ColumnHeaderBand,T,Miktar,0,284,37,17,Arial	8	-2147483640	-11	1	fsBold,556,,,,,,
Fatura,<Default>,QRMKalemisk,TQRMemo,SummaryBand,T,QRMKalemisk,34,570,113,31,Arial	10	-2147483640	-13	1,557,,,,,,
Fatura,<Default>,QRMKalemiskOran,TQRMemo,SummaryBand,T,QRMKalemiskOran,35,522,40,31,Arial	10	-2147483640	-13	1,558,,,,,,
Fatura,<Default>,QRMKalemKDV,TQRMemo,SummaryBand,T,QRMKalemKDV,90,570,113,34,Arial	10	-2147483640	-13	1,559,,,,,,
Fatura,<Default>,QRMKalemKDVOran,TQRMemo,SummaryBand,T,QRMKalemKDVOran,91,504,57,34,Arial	10	-2147483640	-13	1,560,,,,,,
Fatura,<Default>,QRMNot,TQRMemo,SummaryBand,T,QRMNot,13,8,417,41,Arial	10	-2147483640	-13	1,561,,,,,,
Fatura,<Default>,QRNakliyeci,TQRLabel,TitleBand,F,Nakliyeci,92,272,75,18,Arial	10	-2147483640	-13	1,562,,,,,,
Fatura,<Default>,QROTVTop,TQRLabel,SummaryBand,F,ÖTV Toplamı,162,462,100,18,Arial	10	-2147483640	-13	162,563,,,,,,
Fatura,<Default>,QROzKod1,TQRLabel,TitleBand,F,Özel Kod 1,51,272,75,18,Arial	10	-2147483640	-13	1,564,,,,,,
Fatura,<Default>,QROzKod2,TQRLabel,TitleBand,F,Özel Kod 2,70,272,75,18,Arial	10	-2147483640	-13	1,565,,,,,,
Fatura,<Default>,QROzKod3,TQRLabel,TitleBand,F,Özel Kod 3,51,520,75,18,Arial	10	-2147483640	-13	1,566,,,,,,
Fatura,<Default>,QROzKod4,TQRLabel,TitleBand,F,Özel Kod 4,70,520,75,18,Arial	10	-2147483640	-13	1,567,,,,,,
Fatura,<Default>,QROzKod5,TQRLabel,TitleBand,F,Özel Kod 5,99,520,75,18,Arial	10	-2147483640	-13	1,568,,,,,,
Fatura,<Default>,QRPC,TQRLabel,ColumnHeaderBand,T,PC,0,444,19,17,Arial	8	-2147483640	-11	1	fsBold,569,,,,,,
Fatura,<Default>,QRPlaka,TQRLabel,TitleBand,F,Plaka,111,272,75,18,Arial	10	-2147483640	-13	1,570,,,,,,
Fatura,<Default>,QRPostaKod,TQRLabel,TitleBand,T,Posta Kodu,165,16,70,18,Arial	10	-2147483640	-13	1,571,,,,,,
Fatura,<Default>,QRRenk,TQRLabel,ColumnHeaderBand,T,Renk,0,80,36,17,Arial	8	-2147483640	-11	1	fsBold,572,,,,,,
Fatura,<Default>,QRSayfaNo,TQRBand,QuickRep1,T,rbPageFooter,502,48,698,17,Arial	10	-2147483640	-13	1,573,,,,,,
Fatura,<Default>,QRSehir,TQRLabel,TitleBand,T,Şehir,146,16,70,18,Arial	10	-2147483640	-13	1,574,,,,,,
Fatura,<Default>,QRSevkNum,TQRLabel,TitleBand,F,Sevk No,27,272,75,18,Arial	10	-2147483640	-13	1,575,,,,,,
Fatura,<Default>,QRSevkSekil,TQRLabel,TitleBand,F,Sevkiyat Şekli,8,272,75,18,Arial	10	-2147483640	-13	1,576,,,,,,
Fatura,<Default>,QRSKOD,TQRLabel,ColumnHeaderBand,T,Stok Kodu,0,5,62,17,Arial	8	-2147483640	-11	1	fsBold,577,,,,,,
Fatura,<Default>,QRSKODTanim,TQRLabel,ColumnHeaderBand,T,Tanım,0,216,36,17,Arial	8	-2147483640	-11	1	fsBold,578,,,,,,
Fatura,<Default>,QRSysD_Date,TQRSysData,TitleBand,T,[Date],8,504,188,17,Arial	10	-2147483640	-13	1,579,,,,,,
Fatura,<Default>,QRSysD_Time,TQRSysData,TitleBand,T,[Time],27,504,188,17,Arial	10	-2147483640	-13	1,580,,,,,,
Fatura,<Default>,QRTanim,TQRLabel,ColumnHeaderBand,T,Tanım,0,155,36,17,Arial	8	-2147483640	-11	1	fsBold,581,,,,,,
Fatura,<Default>,QRTut,TQRLabel,ColumnHeaderBand,T,Tutar,0,663,30,17,Arial	8	-2147483640	-11	1	fsBold,582,,,,,,
Fatura,<Default>,QRUnvan,TQRLabel,TitleBand,F,Cari Ünvan,208,368,70,17,Arial	10	-2147483640	-13	1,583,,,,,,
Fatura,<Default>,QRVade,TQRLabel,TitleBand,T,Ödeme Tarihi,165,416,100,18,Arial	10	-2147483640	-13	1,584,,,,,,
Fatura,<Default>,QRVDr,TQRLabel,TitleBand,T,Vergi Dairesi,185,9,76,18,Arial	10	-2147483640	-13	1,585,,,,,,
Fatura,<Default>,QRVNo,TQRLabel,TitleBand,T,Vergi No,205,17,68,18,Arial	10	-2147483640	-13	1,586,,,,,,
Fatura,<Default>,QRYalniz,TQRLabel,SummaryBand,T,Yalnız,149,3,37,16,Arial	8	-2147483640	-11	1	fsBold,587,,,,,,
Fatura,<Default>,SummaryBand,TQRBand,QuickRep1,T,rbSummary,329,48,698,173,Arial	10	-2147483640	-13	1,588,,,,,,
Fatura,<Default>,TitleBand,TQRBand,QuickRep1,T,rbPageHeader,48,48,698,246,Arial	10	-2147483640	-13	1,589,,,,,,
Fatura,<Default>,xQRAdr1,TQRLabel,TitleBand,T,[Adr1],108,88,200,17,Arial	10	-2147483640	-13	1,590,,,,,,
Fatura,<Default>,xQRAdr2,TQRLabel,TitleBand,T,[Adr2],128,88,200,17,Arial	10	-2147483640	-13	1,591,,,,,,
Fatura,<Default>,xQRAraTop,TQRLabel,SummaryBand,T,[AraTop],68,570,113,17,Arial	10	-2147483640	-13	1,592,,,,,,
Fatura,<Default>,xQRCariAd,TQRLabel,TitleBand,T,[CariAd],88,88,200,17,Arial	10	-2147483640	-13	1,593,,,,,,
Fatura,<Default>,xQRCariBakiye,TQRLabel,TitleBand,F,[CariBakiye],178,512,200,17,Arial	10	-2147483640	-13	162,594,,,,,,
Fatura,<Default>,xQRcOzKod1,TQRLabel,TitleBand,F,[cOzKod1],146,200,100,17,Arial	10	-2147483640	-13	1,595,,,,,,
Fatura,<Default>,xQRcOzKod2,TQRLabel,TitleBand,F,[cOzKod2],166,200,100,17,Arial	10	-2147483640	-13	1,596,,,,,,
Fatura,<Default>,xQRcOzKod3,TQRLabel,TitleBand,F,[cOzKod3],186,200,100,17,Arial	10	-2147483640	-13	1,597,,,,,,
Fatura,<Default>,xQRcOzKod4,TQRLabel,TitleBand,F,[cOzKod4],206,200,100,17,Arial	10	-2147483640	-13	1,598,,,,,,
Fatura,<Default>,xQRcOzKod5,TQRLabel,TitleBand,F,[cOzKod5],226,200,100,17,Arial	10	-2147483640	-13	1,599,,,,,,
Fatura,<Default>,xQRDevir,TQRLabel,TitleBand,T,[MiktarTop],217,440,200,18,Arial	10	-2147483640	-13	1,600,,,,,,
Fatura,<Default>,xQRDevirFob,TQRLabel,TitleBand,F,[Devreden Fob],218,500,200,17,Arial	10	-2147483640	-13	1,601,,,,,,
Fatura,<Default>,xQRExprCarpan,TQRExpr,SummaryBand,F,Carpan Toplam,20,500,76,17,Arial	8	-2147483640	-11	1,602,,,,,,
Fatura,<Default>,xQRExprCarpanB,TQRExpr,SummaryBand,F,CarpanB Toplam,20,500,76,17,Arial	8	-2147483640	-11	1,603,,,,,,
Fatura,<Default>,xQRFatTop,TQRLabel,SummaryBand,T,[FatTop],12,570,113,17,Arial	10	-2147483640	-13	1,604,,,,,,
Fatura,<Default>,xQRFOBFiyTop,TQRLabel,SummaryBand,F,[FOB Fiyat Top],12,345,113,17,Arial	10	-2147483640	-13	1,605,,,,,,
Fatura,<Default>,xQRFOBTutTop,TQRLabel,SummaryBand,F,[FOB Tutar Top],35,345,113,17,Arial	10	-2147483640	-13	1,606,,,,,,
Fatura,<Default>,xQRGenTop,TQRLabel,SummaryBand,T,[GenTop],126,570,113,17,Arial	10	-2147483640	-13	1,607,,,,,,
Fatura,<Default>,xQRGrpCif2Top,TQRLabel,SummaryBand,F,[Cif2 Grp Top],125,464,110,17,Arial	10	-2147483640	-13	1,608,,,,,,
Fatura,<Default>,xQRGrpCifTop,TQRLabel,SummaryBand,F,[Cif Grp Top],125,160,110,17,Arial	10	-2147483640	-13	1,609,,,,,,
Fatura,<Default>,xQRGrpFob2Top,TQRLabel,SummaryBand,F,[Fob2 Grp Top],125,464,110,17,Arial	10	-2147483640	-13	1,610,,,,,,
Fatura,<Default>,xQRGrpFobTop,TQRLabel,SummaryBand,F,[Fob Grp Top],125,312,110,17,Arial	10	-2147483640	-13	1,611,,,,,,
Fatura,<Default>,xQRiskTop,TQRLabel,SummaryBand,F,[IskTop],34,570,113,17,Arial	10	-2147483640	-13	1,612,,,,,,
Fatura,<Default>,xQRKDVTop,TQRLabel,SummaryBand,F,[KDVTop],90,570,113,17,Arial	10	-2147483640	-13	1,613,,,,,,
Fatura,<Default>,xQRKoliMikTop,TQRLabel,SummaryBand,F,[KoliMiktarTop],74,313,113,17,Arial	10	-2147483640	-13	162,614,,,,,,
Fatura,<Default>,xQRLocation,TQRLabel,TitleBand,T,[Location],40,8,233,17,Arial	10	-2147483640	-13	1,615,,,,,,
Fatura,<Default>,xQRMcAndlasma,TQRMemo,TitleBand,F,[cAndlasma],215,200,300,25,Arial	10	-2147483640	-13	1,616,,,,,,
Fatura,<Default>,xQRMcNotu,TQRMemo,TitleBand,F,[cNotu],180,200,300,25,Arial	10	-2147483640	-13	1,617,,,,,,
Fatura,<Default>,xQRMfatirsNo,TQRMemo,SummaryBand,T,xQRMfatirsNo,176,216,82,17,Arial	10	-2147483640	-13	1,618,,,,,,
Fatura,<Default>,xQRMFatirsTar,TQRMemo,SummaryBand,F,xQRMFatirsTar,176,24,89,17,Arial	10	-2147483640	-13	1,619,,,,,,
Fatura,<Default>,xQRMikTop,TQRLabel,SummaryBand,T,[MiktarTop],82,313,113,17,Arial	10	-2147483640	-13	1,620,,,,,,
Fatura,<Default>,xQRMiskKur,TQRMemo,SummaryBand,F,xQRMiskKur,192,200,75,17,Arial	10	-2147483640	-13	1,621,,,,,,
Fatura,<Default>,xQRMiskOran,TQRMemo,SummaryBand,F,xQRMiskOran,192,24,83,17,Arial	10	-2147483640	-13	1,622,,,,,,
Fatura,<Default>,xQRMiskTutar,TQRMemo,SummaryBand,F,xQRMiskTutar,192,112,84,17,Arial	10	-2147483640	-13	1,623,,,,,,
Fatura,<Default>,xQRMODPC,TQRMemo,SummaryBand,F,xQRMODPC,184,456,75,17,Arial	10	-2147483640	-13	1,624,,,,,,
Fatura,<Default>,xQRMODTar,TQRMemo,SummaryBand,F,xQRMODTar,184,296,75,17,Arial	10	-2147483640	-13	1,625,,,,,,
Fatura,<Default>,xQRMOdTip,TQRMemo,SummaryBand,F,xQRMOdTip,184,504,72,17,Arial	10	-2147483640	-13	1,626,,,,,,
