UserName,CatalogName,AccessLocation,ReadLoc,WriteLoc,DBName
HARUNB,KORGUNYAZILIM2310,CS002,,,Cabani20
haticeozdogan,Antrepo20,AA001,,,Cabani20
haticeozdogan,Antrepo20,AA002,,,Cabani20
haticeozdogan,Antrepo20,AA003,,,Cabani20
haticeozdogan,Antrepo20,AA004,,,Cabani20
haticeozdogan,Antrepo20,AA005,,,Cabani20
haticeozdogan,Antrepo20,AB001,,,Cabani20
haticeozdogan,Antrepo20,AB002,,,Cabani20
haticeozdogan,Antrepo20,AB003,,,Cabani20
haticeozdogan,Antrepo20,AH001,,,Cabani20
haticeozdogan,Antrepo20,AW001,,,Cabani20
haticeozdogan,Antrepo20,FA001,,,Cabani20
haticeozdogan,Antrepo20,FA002,,,Cabani20
haticeozdogan,Antrepo20,MK001,,,Cabani20
haticeozdogan,Antrepo20,Z0001,,,Cabani20
haticeozdogan,Antrepo20,Z0002,,,Cabani20
haticeozdogan,Antrepo20,Z0003,,,Cabani20
haticeozdogan,Antrepo20,Z0004,,,Cabani20
haticeozdogan,Cabani20,CA001,,,Cabani20
haticeozdogan,Uretim20,CA001,,,Cabani20
haticeozdogan,Uretim20,CA002,,,Cabani20
haticeozdogan,Uretim20,CA003,,,Cabani20
haticeozdogan,Uretim20,CA004,,,Cabani20
haticeozdogan,Uretim20,CH001,,,Cabani20
haticeozdogan,Uretim20,CH002,,,Cabani20
haticeozdogan,Uretim20,CS001,,,Cabani20
haticeozdogan,Uretim20,CS002,,,Cabani20
huseyin.berber,Antrepo20,AA002,,,Cabani20
huseyin.berber,Antrepo20,AB001,,,Cabani20
huseyin.berber,Antrepo20,AB002,,,Cabani20
huseyin.berber,Antrepo20,AB003,,,Cabani20
huseyin.berber,Kampanya,AA002,,,Cabani20
huseyin.berber,Kampanya,AB001,,,Cabani20
huseyin.berber,Kampanya,AB002,,,Cabani20
huseyin.berber,Kampanya,AB003,,,Cabani20
ibrahim.simsiki,Antrepo20,AA001,,,Cabani20
ibrahim.simsiki,Antrepo20,AA003,,,Cabani20
ibrahim.simsiki,Antrepo20,AA005,,,Cabani20
ibrahim.simsiki,Antrepo20,AB001,,,Cabani20
ibrahim.simsiki,Antrepo20,AB002,,,Cabani20
ibrahim.simsiki,Antrepo20,AB003,,,Cabani20
ibrahim.simsiki,Kampanya,AA001,,,Cabani20
ibrahim.simsiki,Kampanya,AA002,,,Cabani20
ibrahim.simsiki,Kampanya,AA003,,,Cabani20
ibrahim.simsiki,Kampanya,AA005,,,Cabani20
ibrahim.simsiki,Kampanya,AB001,,,Cabani20
ibrahim.simsiki,Kampanya,AB002,,,Cabani20
ibrahim.simsiki,Kampanya,AB003,,,Cabani20
ilhan.tezer,Antrepo20,AA001,,,Cabani20
ilhan.tezer,Antrepo20,AA002,,,Cabani20
ilhan.tezer,Antrepo20,AA005,,,Cabani20
ilhan.tezer,Antrepo20,AB001,,,Cabani20
ilhan.tezer,Antrepo20,AB002,,,Cabani20
ilhan.tezer,Antrepo20,AB003,,,Cabani20
ilhan.tezer,Antrepo20,AW001,,,Cabani20
ilhan.tezer,Kampanya,AA001,,,Cabani20
ilhan.tezer,Kampanya,AA002,,,Cabani20
ilhan.tezer,Kampanya,AA005,,,Cabani20
ilhan.tezer,Kampanya,AB001,,,Cabani20
ilhan.tezer,Kampanya,AB002,,,Cabani20
ilhan.tezer,Kampanya,AB003,,,Cabani20
ilhan.tezer,Kampanya,AW001,,,Cabani20
ilhanaslan,Antrepo20,AA001,,,Cabani20
ilhanaslan,Antrepo20,AA003,,,Cabani20
ilhanaslan,Antrepo20,AA004,,,Cabani20
ilhanaslan,Antrepo20,AA005,,,Cabani20
ilhanaslan,Antrepo20,AB001,,,Cabani20
ilhanaslan,Antrepo20,AB002,,,Cabani20
ilhanaslan,Antrepo20,AB003,,,Cabani20
ilhanaslan,Antrepo20,AH001,,,Cabani20
ilhanaslan,Antrepo20,AW001,,,Cabani20
ilhanaslan,Kampanya,AA001,,,Cabani20
ilhanaslan,Kampanya,AA002,,,Cabani20
ilhanaslan,Kampanya,AA003,,,Cabani20
ilhanaslan,Kampanya,AA004,,,Cabani20
ilhanaslan,Kampanya,AA005,,,Cabani20
ilhanaslan,Kampanya,AB001,,,Cabani20
ilhanaslan,Kampanya,AB002,,,Cabani20
ilhanaslan,Kampanya,AB003,,,Cabani20
ilhanaslan,Kampanya,AH001,,,Cabani20
ilhanaslan,Kampanya,AW001,,,Cabani20
Kaanabat,Antrepo20,AA001,,,Cabani20
Kaanabat,Antrepo20,AA003,,,Cabani20
Kaanabat,Antrepo20,AA004,,,Cabani20
Kaanabat,Antrepo20,AA005,,,Cabani20
Kaanabat,Antrepo20,AB001,,,Cabani20
Kaanabat,Antrepo20,AB002,,,Cabani20
Kaanabat,Antrepo20,AB003,,,Cabani20
Kaanabat,Antrepo20,AW001,,,Cabani20
Kaanabat,Antrepo20,FA001,,,Cabani20
Kaanabat,Antrepo20,FA002,,,Cabani20
Kaanabat,Kampanya,AA001,,,Cabani20
Kaanabat,Kampanya,AA002,,,Cabani20
Kaanabat,Kampanya,AA003,,,Cabani20
Kaanabat,Kampanya,AA004,,,Cabani20
Kaanabat,Kampanya,AA005,,,Cabani20
Kaanabat,Kampanya,AB001,,,Cabani20
Kaanabat,Kampanya,AB002,,,Cabani20
Kaanabat,Kampanya,AB003,,,Cabani20
Kaanabat,Kampanya,AW001,,,Cabani20
Kaanabat,Kampanya,FA001,,,Cabani20
Kaanabat,Kampanya,FA002,,,Cabani20
KgWeb,Antrepo20,AA001,,,Cabani20
KgWeb,Antrepo20,AA005,,,Cabani20
KgWeb,Antrepo20,AB003,,,Cabani20
KgWeb,Antrepo20,AW001,,,Cabani20
KgWeb,Antrepo20,FA001,,,Cabani20
KgWeb,Kampanya,AA001,,,Cabani20
KgWeb,Kampanya,AA005,,,Cabani20
KgWeb,Kampanya,AB003,,,Cabani20
KgWeb,Kampanya,AW001,,,Cabani20
KgWeb,Kampanya,FA001,,,Cabani20
kubilay.kaban,Antrepo20,AA001,,,Cabani20
kubilay.kaban,Antrepo20,AA003,,,Cabani20
kubilay.kaban,Antrepo20,AA004,,,Cabani20
kubilay.kaban,Antrepo20,AB001,,,Cabani20
kubilay.kaban,Antrepo20,AB002,,,Cabani20
kubilay.kaban,Antrepo20,AB003,,,Cabani20
kubilay.kaban,Antrepo20,AH001,,,Cabani20
kubilay.kaban,Antrepo20,AW001,,,Cabani20
kubilay.kaban,Antrepo20,FA001,,,Cabani20
kubilay.kaban,Antrepo20,FA002,,,Cabani20
kubilay.kaban,Cabani20,CA001,,,Cabani20
kubilay.kaban,Cabani20,CA003,,,Cabani20
kubilay.kaban,Cabani20,CH001,,,Cabani20
kubilay.kaban,Cabani20,CS001,,,Cabani20
kubilay.kaban,Kampanya,AA001,,,Cabani20
kubilay.kaban,Kampanya,AA002,,,Cabani20
kubilay.kaban,Kampanya,AA003,,,Cabani20
kubilay.kaban,Kampanya,AA004,,,Cabani20
kubilay.kaban,Kampanya,AB001,,,Cabani20
kubilay.kaban,Kampanya,AB002,,,Cabani20
kubilay.kaban,Kampanya,AB003,,,Cabani20
kubilay.kaban,Kampanya,AH001,,,Cabani20
kubilay.kaban,Kampanya,AW001,,,Cabani20
kubilay.kaban,Kampanya,FA001,,,Cabani20
kubilay.kaban,Kampanya,FA002,,,Cabani20
kubilay.kaban,Uretim20,CA001,,,Cabani20
kubilay.kaban,Uretim20,CA002,,,Cabani20
kubilay.kaban,Uretim20,CA003,,,Cabani20
kubilay.kaban,Uretim20,CH001,,,Cabani20
kubilay.kaban,Uretim20,CS001,,,Cabani20
laleli.toptan,Cabani20,CA001,,,Cabani20
laleli.toptan,Cabani20,CS001,,,Cabani20
laleli.toptan,Uretim20,CA001,,,Cabani20
laleli.toptan,Uretim20,CS001,,,Cabani20
mehmet.aydin,Antrepo20,AA001,,,Cabani20
mehmet.aydin,Antrepo20,AA003,,,Cabani20
mehmet.aydin,Antrepo20,AA004,,,Cabani20
mehmet.aydin,Antrepo20,AA005,,,Cabani20
mehmet.aydin,Antrepo20,AB001,,,Cabani20
mehmet.aydin,Antrepo20,AB002,,,Cabani20
mehmet.aydin,Antrepo20,AB003,,,Cabani20
mehmet.aydin,Antrepo20,AW001,,,Cabani20
mehmet.aydin,Antrepo20,FA001,,,Cabani20
mehmet.aydin,Antrepo20,FA002,,,Cabani20
mehmet.aydin,Kampanya,AA001,,,Cabani20
mehmet.aydin,Kampanya,AA002,,,Cabani20
mehmet.aydin,Kampanya,AA003,,,Cabani20
mehmet.aydin,Kampanya,AA004,,,Cabani20
mehmet.aydin,Kampanya,AA005,,,Cabani20
mehmet.aydin,Kampanya,AB001,,,Cabani20
mehmet.aydin,Kampanya,AB002,,,Cabani20
mehmet.aydin,Kampanya,AB003,,,Cabani20
mehmet.aydin,Kampanya,AW001,,,Cabani20
mehmet.aydin,Kampanya,FA001,,,Cabani20
mehmet.aydin,Kampanya,FA002,,,Cabani20
mehmet.aydogan,Antrepo20,FA002,,,Cabani20
mehmet.aydogan,Kampanya,FA002,,,Cabani20
mehmet.sari,Antrepo20,AA001,,,Cabani20
mehmet.sari,Antrepo20,AA002,,,Cabani20
mehmet.sari,Antrepo20,AA003,,,Cabani20
mehmet.sari,Antrepo20,AA004,,,Cabani20
mehmet.sari,Antrepo20,AA005,,,Cabani20
mehmet.sari,Antrepo20,AB001,,,Cabani20
mehmet.sari,Antrepo20,AB002,,,Cabani20
mehmet.sari,Antrepo20,AB003,,,Cabani20
mehmet.sari,Antrepo20,AW001,,,Cabani20
mehmet.sari,Antrepo20,FA001,,,Cabani20
mehmet.sari,Antrepo20,FA002,,,Cabani20
mehmet.sari,Antrepo20,MK001,,,Cabani20
mehmet.sari,Cabani20,CA001,,,Cabani20
mehmet.sari,Kampanya,AA001,,,Cabani20
mehmet.sari,Kampanya,AA002,,,Cabani20
mehmet.sari,Kampanya,AA003,,,Cabani20
mehmet.sari,Kampanya,AA004,,,Cabani20
mehmet.sari,Kampanya,AA005,,,Cabani20
mehmet.sari,Kampanya,AB001,,,Cabani20
mehmet.sari,Kampanya,AB002,,,Cabani20
mehmet.sari,Kampanya,AB003,,,Cabani20
mehmet.sari,Kampanya,AW001,,,Cabani20
mehmet.sari,Kampanya,FA001,,,Cabani20
mehmet.sari,Kampanya,FA002,,,Cabani20
mehmet.sari,Kampanya,MK001,,,Cabani20
mehmet.sari,Uretim20,CA001,,,Cabani20
mehmet.sari,Uretim20,CA002,,,Cabani20
mehmet.sari,Uretim20,CA003,,,Cabani20
mehmet.sari,Uretim20,CA004,,,Cabani20
mehmet.sari,Uretim20,CH001,,,Cabani20
mehmet.sari,Uretim20,CH002,,,Cabani20
mehmet.sari,Uretim20,CS001,,,Cabani20
mehmet.sari,Uretim20,CS002,,,Cabani20
melek.atli,Antrepo20,AA001,,,Cabani20
melek.atli,Antrepo20,AA002,,,Cabani20
melek.atli,Antrepo20,AA003,,,Cabani20
melek.atli,Antrepo20,AA004,,,Cabani20
melek.atli,Antrepo20,AB001,,,Cabani20
melek.atli,Antrepo20,AB002,,,Cabani20
melek.atli,Antrepo20,AB003,,,Cabani20
melek.atli,Antrepo20,AH001,,,Cabani20
melek.atli,Antrepo20,AW001,,,Cabani20
melek.atli,Antrepo20,FA001,,,Cabani20
melek.atli,Cabani20,CA001,,,Cabani20
melek.atli,Cabani20,CH001,,,Cabani20
melek.atli,Kampanya,AA001,,,Cabani20
melek.atli,Kampanya,AA002,,,Cabani20
melek.atli,Kampanya,AA003,,,Cabani20
melek.atli,Kampanya,AA004,,,Cabani20
melek.atli,Kampanya,AB001,,,Cabani20
melek.atli,Kampanya,AB002,,,Cabani20
melek.atli,Kampanya,AB003,,,Cabani20
melek.atli,Kampanya,AH001,,,Cabani20
melek.atli,Kampanya,AW001,,,Cabani20
melek.atli,Kampanya,FA001,,,Cabani20
melek.atli,Uretim20,CA001,,,Cabani20
melek.atli,Uretim20,CA002,,,Cabani20
melek.atli,Uretim20,CA003,,,Cabani20
melek.atli,Uretim20,CA004,,,Cabani20
melek.atli,Uretim20,CH001,,,Cabani20
melek.atli,Uretim20,CS001,,,Cabani20
muhasebe,Antrepo20,AA001,,,Cabani20
muhasebe,Antrepo20,AA002,,,Cabani20
muhasebe,Antrepo20,AA003,,,Cabani20
muhasebe,Antrepo20,AA004,,,Cabani20
muhasebe,Antrepo20,AA005,,,Cabani20
muhasebe,Antrepo20,AB001,,,Cabani20
muhasebe,Antrepo20,AB002,,,Cabani20
muhasebe,Antrepo20,AB003,,,Cabani20
muhasebe,Antrepo20,AH001,,,Cabani20
muhasebe,Antrepo20,AW001,,,Cabani20
muhasebe,Antrepo20,FA001,,,Cabani20
muhasebe,Antrepo20,FA002,,,Cabani20
muhasebe,Antrepo20,MK001,,,Cabani20
muhasebe,Cabani20,CA001,,,Cabani20
muhasebe,Kampanya,AA001,,,Cabani20
muhasebe,Kampanya,AA002,,,Cabani20
muhasebe,Kampanya,AA003,,,Cabani20
muhasebe,Kampanya,AA004,,,Cabani20
muhasebe,Kampanya,AA005,,,Cabani20
muhasebe,Kampanya,AB001,,,Cabani20
muhasebe,Kampanya,AB002,,,Cabani20
muhasebe,Kampanya,AB003,,,Cabani20
muhasebe,Kampanya,AH001,,,Cabani20
muhasebe,Kampanya,AW001,,,Cabani20
muhasebe,Kampanya,FA001,,,Cabani20
muhasebe,Kampanya,FA002,,,Cabani20
muhasebe,Kampanya,MK001,,,Cabani20
muhasebe,Uretim20,CA001,,,Cabani20
muhasebe,Uretim20,CA002,,,Cabani20
muhasebe,Uretim20,CA003,,,Cabani20
muhasebe,Uretim20,CA004,,,Cabani20
muhasebe,Uretim20,CH001,,,Cabani20
muhasebe,Uretim20,CH002,,,Cabani20
muhasebe,Uretim20,CS001,,,Cabani20
mujgan.saglam,Antrepo20,AA001,,,Cabani20
mujgan.saglam,Antrepo20,AA002,,,Cabani20
mujgan.saglam,Antrepo20,AA003,,,Cabani20
mujgan.saglam,Antrepo20,AA004,,,Cabani20
mujgan.saglam,Antrepo20,AB001,,,Cabani20
mujgan.saglam,Antrepo20,AB002,,,Cabani20
mujgan.saglam,Antrepo20,AB003,,,Cabani20
mujgan.saglam,Antrepo20,AH001,,,Cabani20
mujgan.saglam,Antrepo20,AW001,,,Cabani20
mujgan.saglam,Antrepo20,FA001,,,Cabani20
mujgan.saglam,Cabani20,CA001,,,Cabani20
mujgan.saglam,Cabani20,CA003,,,Cabani20
mujgan.saglam,Cabani20,CH001,,,Cabani20
mujgan.saglam,Cabani20,CS001,,,Cabani20
mujgan.saglam,Kampanya,AA001,,,Cabani20
mujgan.saglam,Kampanya,AA002,,,Cabani20
mujgan.saglam,Kampanya,AA003,,,Cabani20
mujgan.saglam,Kampanya,AA004,,,Cabani20
mujgan.saglam,Kampanya,AB001,,,Cabani20
mujgan.saglam,Kampanya,AB002,,,Cabani20
mujgan.saglam,Kampanya,AB003,,,Cabani20
mujgan.saglam,Kampanya,AH001,,,Cabani20
mujgan.saglam,Kampanya,AW001,,,Cabani20
mujgan.saglam,Kampanya,FA001,,,Cabani20
mujgan.saglam,Uretim20,CA001,,,Cabani20
mujgan.saglam,Uretim20,CA002,,,Cabani20
mujgan.saglam,Uretim20,CA003,,,Cabani20
mujgan.saglam,Uretim20,CH001,,,Cabani20
mujgan.saglam,Uretim20,CS001,,,Cabani20
mumin.cavusoglu,Cabani20,CA001,,,Cabani20
mumin.cavusoglu,Cabani20,CS001,,,Cabani20
mumin.cavusoglu,Uretim20,CA001,,,Cabani20
mumin.cavusoglu,Uretim20,CS001,,,Cabani20
murat.gider,Antrepo20,AA001,,,Cabani20
murat.gider,Antrepo20,AA003,,,Cabani20
murat.gider,Antrepo20,AA004,,,Cabani20
murat.gider,Antrepo20,AA005,,,Cabani20
murat.gider,Antrepo20,AB001,,,Cabani20
murat.gider,Antrepo20,AB002,,,Cabani20
murat.gider,Antrepo20,AB003,,,Cabani20
murat.gider,Antrepo20,AH001,,,Cabani20
murat.gider,Antrepo20,AN001,,,Cabani20
murat.gider,Antrepo20,AW001,,,Cabani20
murat.gider,AntYedek,AA001,,,Cabani20
murat.gider,AntYedek,AA002,,,Cabani20
murat.gider,AntYedek,AB001,,,Cabani20
murat.gider,AntYedek,AB002,,,Cabani20
murat.gider,AntYedek,AB003,,,Cabani20
murat.gider,AntYedek,AW001,,,Cabani20
murat.gider,AntYedek,FA001,,,Cabani20
murat.gider,AntYedek,FA002,,,Cabani20
murat.gider,Cabani20,CA001,,,Cabani20
murat.gider,Cabani20,CA003,,,Cabani20
murat.gider,Cabani20,CH001,,,Cabani20
murat.gider,Cabani20,CS001,,,Cabani20
murat.gider,Kampanya,AA001,,,Cabani20
murat.gider,Kampanya,AA002,,,Cabani20
murat.gider,Kampanya,AA003,,,Cabani20
murat.gider,Kampanya,AA004,,,Cabani20
murat.gider,Kampanya,AA005,,,Cabani20
murat.gider,Kampanya,AB001,,,Cabani20
murat.gider,Kampanya,AB002,,,Cabani20
murat.gider,Kampanya,AB003,,,Cabani20
murat.gider,Kampanya,AH001,,,Cabani20
murat.gider,Kampanya,AN001,,,Cabani20
murat.gider,Kampanya,AW001,,,Cabani20
murat.gider,Uretim20,CA001,,,Cabani20
murat.gider,Uretim20,CA002,,,Cabani20
murat.gider,Uretim20,CA003,,,Cabani20
murat.gider,Uretim20,CA004,,,Cabani20
murat.gider,Uretim20,CH001,,,Cabani20
murat.gider,Uretim20,CS001,,,Cabani20
murat.oguz,Antrepo20,AA001,,,Cabani20
murat.oguz,Antrepo20,AA003,,,Cabani20
murat.oguz,Antrepo20,AA004,,,Cabani20
murat.oguz,Antrepo20,AA005,,,Cabani20
murat.oguz,Antrepo20,AB001,,,Cabani20
murat.oguz,Antrepo20,AB002,,,Cabani20
murat.oguz,Antrepo20,AB003,,,Cabani20
murat.oguz,Antrepo20,AW001,,,Cabani20
murat.oguz,Antrepo20,FA001,,,Cabani20
murat.oguz,Antrepo20,FA002,,,Cabani20
murat.oguz,Antrepo20,MK001,,,Cabani20
murat.oguz,Kampanya,AA001,,,Cabani20
murat.oguz,Kampanya,AA002,,,Cabani20
murat.oguz,Kampanya,AA003,,,Cabani20
murat.oguz,Kampanya,AA004,,,Cabani20
murat.oguz,Kampanya,AA005,,,Cabani20
murat.oguz,Kampanya,AB001,,,Cabani20
murat.oguz,Kampanya,AB002,,,Cabani20
murat.oguz,Kampanya,AB003,,,Cabani20
murat.oguz,Kampanya,AW001,,,Cabani20
murat.oguz,Kampanya,FA001,,,Cabani20
murat.oguz,Kampanya,FA002,,,Cabani20
murat.oguz,Kampanya,MK001,,,Cabani20
murat.tekin,Antrepo20,AA001,,,Cabani20
murat.tekin,Antrepo20,AA005,,,Cabani20
murat.tekin,Antrepo20,AB001,,,Cabani20
murat.tekin,Antrepo20,AB002,,,Cabani20
murat.tekin,Antrepo20,AB003,,,Cabani20
murat.tekin,Antrepo20,AW001,,,Cabani20
murat.tekin,Kampanya,AA001,,,Cabani20
murat.tekin,Kampanya,AA002,,,Cabani20
murat.tekin,Kampanya,AA005,,,Cabani20
murat.tekin,Kampanya,AB001,,,Cabani20
murat.tekin,Kampanya,AB002,,,Cabani20
murat.tekin,Kampanya,AB003,,,Cabani20
murat.tekin,Kampanya,AW001,,,Cabani20
nazli.yildirim,Antrepo20,AA001,,,Cabani20
nazli.yildirim,Antrepo20,AA003,,,Cabani20
nazli.yildirim,Antrepo20,AA004,,,Cabani20
nazli.yildirim,Antrepo20,AA005,,,Cabani20
nazli.yildirim,Antrepo20,AB001,,,Cabani20
nazli.yildirim,Antrepo20,AB002,,,Cabani20
nazli.yildirim,Antrepo20,AB003,,,Cabani20
nazli.yildirim,Antrepo20,AH001,,,Cabani20
nazli.yildirim,Antrepo20,AW001,,,Cabani20
nazli.yildirim,Kampanya,AA001,,,Cabani20
nazli.yildirim,Kampanya,AA002,,,Cabani20
nazli.yildirim,Kampanya,AA003,,,Cabani20
nazli.yildirim,Kampanya,AA004,,,Cabani20
nazli.yildirim,Kampanya,AA005,,,Cabani20
nazli.yildirim,Kampanya,AB001,,,Cabani20
nazli.yildirim,Kampanya,AB002,,,Cabani20
nazli.yildirim,Kampanya,AB003,,,Cabani20
nazli.yildirim,Kampanya,AH001,,,Cabani20
nazli.yildirim,Kampanya,AW001,,,Cabani20
nese.dedeli,Antrepo20,AA001,,,Cabani20
nese.dedeli,Antrepo20,AA002,,,Cabani20
nese.dedeli,Antrepo20,AA003,,,Cabani20
nese.dedeli,Antrepo20,AA004,,,Cabani20
nese.dedeli,Antrepo20,AB001,,,Cabani20
nese.dedeli,Antrepo20,AB002,,,Cabani20
nese.dedeli,Antrepo20,AB003,,,Cabani20
nese.dedeli,Antrepo20,AH001,,,Cabani20
nese.dedeli,Antrepo20,AW001,,,Cabani20
nese.dedeli,Antrepo20,FA001,,,Cabani20
nese.dedeli,Antrepo20,FA002,,,Cabani20
nese.dedeli,Cabani20,CA001,,,Cabani20
nese.dedeli,Cabani20,CS001,,,Cabani20
nese.dedeli,Kampanya,AA001,,,Cabani20
nese.dedeli,Kampanya,AA002,,,Cabani20
nese.dedeli,Kampanya,AA003,,,Cabani20
nese.dedeli,Kampanya,AA004,,,Cabani20
nese.dedeli,Kampanya,AB001,,,Cabani20
nese.dedeli,Kampanya,AB002,,,Cabani20
nese.dedeli,Kampanya,AB003,,,Cabani20
nese.dedeli,Kampanya,AH001,,,Cabani20
nese.dedeli,Kampanya,AW001,,,Cabani20
nese.dedeli,Kampanya,FA001,,,Cabani20
nese.dedeli,Kampanya,FA002,,,Cabani20
nese.dedeli,Uretim20,CA001,,,Cabani20
nese.dedeli,Uretim20,CS001,,,Cabani20
nursal.dereboyu,Antrepo20,AA001,,,Cabani20
nursal.dereboyu,Antrepo20,AA002,,,Cabani20
nursal.dereboyu,Antrepo20,AA003,,,Cabani20
nursal.dereboyu,Antrepo20,AA004,,,Cabani20
nursal.dereboyu,Antrepo20,AB001,,,Cabani20
nursal.dereboyu,Antrepo20,AB002,,,Cabani20
nursal.dereboyu,Antrepo20,AB003,,,Cabani20
nursal.dereboyu,Antrepo20,AH001,,,Cabani20
nursal.dereboyu,Antrepo20,AW001,,,Cabani20
nursal.dereboyu,Antrepo20,FA001,,,Cabani20
nursal.dereboyu,Antrepo20,FA002,,,Cabani20
nursal.dereboyu,Cabani20,CA001,,,Cabani20
nursal.dereboyu,Cabani20,CH001,,,Cabani20
nursal.dereboyu,Kampanya,AA001,,,Cabani20
nursal.dereboyu,Kampanya,AA002,,,Cabani20
nursal.dereboyu,Kampanya,AA003,,,Cabani20
nursal.dereboyu,Kampanya,AA004,,,Cabani20
nursal.dereboyu,Kampanya,AB001,,,Cabani20
nursal.dereboyu,Kampanya,AB002,,,Cabani20
nursal.dereboyu,Kampanya,AB003,,,Cabani20
nursal.dereboyu,Kampanya,AH001,,,Cabani20
nursal.dereboyu,Kampanya,AW001,,,Cabani20
nursal.dereboyu,Kampanya,FA001,,,Cabani20
nursal.dereboyu,Kampanya,FA002,,,Cabani20
nursal.dereboyu,Uretim20,CA001,,,Cabani20
nursal.dereboyu,Uretim20,CH001,,,Cabani20
nuvar.ayten,Antrepo20,AB001,,,Cabani20
nuvar.ayten,Antrepo20,AB002,,,Cabani20
nuvar.ayten,Antrepo20,AB003,,,Cabani20
nuvar.ayten,Kampanya,AB001,,,Cabani20
nuvar.ayten,Kampanya,AB002,,,Cabani20
nuvar.ayten,Kampanya,AB003,,,Cabani20
oguzhan.yenigun,Antrepo20,AB001,,,Cabani20
oguzhan.yenigun,Antrepo20,AB002,,,Cabani20
oguzhan.yenigun,Antrepo20,AB003,,,Cabani20
oguzhan.yenigun,Kampanya,AA002,,,Cabani20
oguzhan.yenigun,Kampanya,AB001,,,Cabani20
oguzhan.yenigun,Kampanya,AB002,,,Cabani20
oguzhan.yenigun,Kampanya,AB003,,,Cabani20
Orbital,Antrepo20,AA001,,,Cabani20
Orbital,Antrepo20,AA002,,,Cabani20
Orbital,Antrepo20,AA003,,,Cabani20
Orbital,Antrepo20,AA004,,,Cabani20
Orbital,Antrepo20,AA005,,,Cabani20
Orbital,Antrepo20,AB001,,,Cabani20
Orbital,Antrepo20,AB002,,,Cabani20
Orbital,Antrepo20,AB003,,,Cabani20
Orbital,Antrepo20,AH001,,,Cabani20
Orbital,Antrepo20,AN001,,,Cabani20
Orbital,Antrepo20,AW001,,,Cabani20
Orbital,Antrepo20,FA001,,,Cabani20
Orbital,Antrepo20,FA002,,,Cabani20
Orbital,Antrepo20,MK001,,,Cabani20
Orbital,AntYedek,AA001,,,Cabani20
Orbital,AntYedek,AA002,,,Cabani20
Orbital,AntYedek,AB001,,,Cabani20
Orbital,AntYedek,AB002,,,Cabani20
Orbital,AntYedek,AB003,,,Cabani20
Orbital,AntYedek,AW001,,,Cabani20
Orbital,AntYedek,FA001,,,Cabani20
Orbital,AntYedek,FA002,,,Cabani20
Orbital,Cabani20,CA001,,,Cabani20
Orbital,Cabani20,CA003,,,Cabani20
Orbital,Cabani20,CH001,,,Cabani20
Orbital,Cabani20,CS001,,,Cabani20
Orbital,Kampanya,AA001,,,Cabani20
Orbital,Kampanya,AA002,,,Cabani20
Orbital,Kampanya,AA003,,,Cabani20
Orbital,Kampanya,AA004,,,Cabani20
Orbital,Kampanya,AA005,,,Cabani20
Orbital,Kampanya,AB001,,,Cabani20
Orbital,Kampanya,AB002,,,Cabani20
Orbital,Kampanya,AB003,,,Cabani20
Orbital,Kampanya,AH001,,,Cabani20
Orbital,Kampanya,AN001,,,Cabani20
Orbital,Kampanya,AW001,,,Cabani20
Orbital,Kampanya,FA001,,,Cabani20
Orbital,Kampanya,FA002,,,Cabani20
Orbital,Kampanya,MK001,,,Cabani20
Orbital,Uretim20,CA001,,,Cabani20
Orbital,Uretim20,CA002,,,Cabani20
Orbital,Uretim20,CA003,,,Cabani20
Orbital,Uretim20,CA004,,,Cabani20
Orbital,Uretim20,CH001,,,Cabani20
Orbital,Uretim20,CS001,,,Cabani20
ozlem.ozyurt,Antrepo20,AA001,,,Cabani20
ozlem.ozyurt,Antrepo20,AA002,,,Cabani20
ozlem.ozyurt,Antrepo20,AA003,,,Cabani20
ozlem.ozyurt,Antrepo20,AA004,,,Cabani20
ozlem.ozyurt,Antrepo20,AB001,,,Cabani20
ozlem.ozyurt,Antrepo20,AB002,,,Cabani20
ozlem.ozyurt,Antrepo20,AB003,,,Cabani20
ozlem.ozyurt,Antrepo20,AH001,,,Cabani20
ozlem.ozyurt,Antrepo20,AW001,,,Cabani20
ozlem.ozyurt,Antrepo20,FA001,,,Cabani20
ozlem.ozyurt,Antrepo20,MK001,,,Cabani20
ozlem.ozyurt,Cabani20,CA001,,,Cabani20
ozlem.ozyurt,Cabani20,CA003,,,Cabani20
ozlem.ozyurt,Cabani20,CH001,,,Cabani20
ozlem.ozyurt,Cabani20,CS001,,,Cabani20
ozlem.ozyurt,Kampanya,AA001,,,Cabani20
ozlem.ozyurt,Kampanya,AA002,,,Cabani20
ozlem.ozyurt,Kampanya,AA003,,,Cabani20
ozlem.ozyurt,Kampanya,AA004,,,Cabani20
ozlem.ozyurt,Kampanya,AB001,,,Cabani20
ozlem.ozyurt,Kampanya,AB002,,,Cabani20
ozlem.ozyurt,Kampanya,AB003,,,Cabani20
ozlem.ozyurt,Kampanya,AH001,,,Cabani20
ozlem.ozyurt,Kampanya,AW001,,,Cabani20
ozlem.ozyurt,Kampanya,FA001,,,Cabani20
ozlem.ozyurt,Kampanya,MK001,,,Cabani20
ozlem.ozyurt,Uretim20,CA001,,,Cabani20
ozlem.ozyurt,Uretim20,CA002,,,Cabani20
ozlem.ozyurt,Uretim20,CA003,,,Cabani20
